prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C3E90A6-7250-41B8-821B-6C54116BE558,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715010,MIS AL - IKHLAS,60715010,JL RAYA GADING  NO 15 RT 14 RW 04 DESA GADING KECAMATAN BULULAWANG KABUP,GADING,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,MIS/07.0031/2016,06-04-2016,L.m./3/4685/A/82,14-09-1982,Lihat SK Operasional,2017-11-28 13,B,982,,2.,,,,,,-8.114100000000,112.636100000000,0,84,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CF190FA-F87E-4936-B126-FA781E7F48FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715008,MIS AL ADROIYAH,60715008,JL. TUGU IRENG NO.11 KREBET,KREBET,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,MIS / 07.0029 / 2016,08-04-2016,MIS / 07.0029 / 2016,08-04-2016,Lihat SK Operasional,2022-11-11 13,A,980,,2.,,,,,,-8.094100000000,112.641100000000,0,80,82,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADEAAA40-13F9-4F91-90D1-6500C775FA11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715002,MIS AL HIDAYAH,60715002,JALAN ERLANGGA NO.10 SUKONOLO,SUKONOLO,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,MIS/07.0023/2016,06-04-2016,MIS/07.0023/2016,06-04-2016,Lihat SK Operasional,2020-10-22 08,B,0,,2.,,,,,,-8.101100000000,112.612000000000,0,118,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CAB2C5A0-8DF7-4E90-AC1E-D953D7FD0353,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60714998,MIS AL HIDAYAH,60714998,JL. DIPONEGORO 49 KASEMBON,KASEMBON,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Malang,AX6654,L.m/3/46.58/9/82,14-09-1982,MIS/07.0019/2016,06-04-2016,Lihat SK Operasional,2020-10-27 15,A,"2,837",,2.,,,,,,-8.088104500000,112.671996700000,0,104,109,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E29A734-B23E-4B42-BB36-17A9D9BB6CE7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715000,MIS AL HIKMAH,60715000,Jl. Raya  Tanjungsari 150,KUWOLU,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,K/18/CXVI/8164,01-04-1960,MIS/07.0021/2016,06-04-2016,Lihat SK Operasional,2020-10-22 08,A,"8,645",,2.,,,,,,-8.097024000000,112.658197000000,0,112,98,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CF1EC26-6742-4FCE-9220-D513061BA082,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715011,MIS AL MURTADLO,60715011,JL. MASJID AL MUTTAQIN SUDIMORO,SUDIMORO,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,L.m/3/4657/VI/82,14-09-1982,MIS/ 07.0032 / 2016,06-04-2016,Lihat SK Operasional,2020-10-22 14,B,625,,2.,,,,,,-8.122700000000,112.672100000000,0,67,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5292BFD1-D5C5-4B1B-895A-017BD4C2843B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715006,MIS AN NUR,60715006,JL. RAYA BULULAWANG,BULULAWANG,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,08/YA/III/97,15-03-1997,MIS/07.0027/2016,08-04-2016,Silakan Upload SK (link file tidak valid) => [721769-121870-370293-118014337-1254005191.Pdf],2022-10-11 08,B,"5,070",,2.,,,,,,-8.084646900000,112.639292500000,0,158,127,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B08D75BB-0C52-4E29-8A9F-D0C319785E10,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715012,MIS ASH-SHODIQ,60715012,JL. MASJID NO. 22,KUWOLU,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,L.m./3/.4.659/14/82,14-09-1982,MIS/07.0033/2016,06-04-2016,Lihat SK Operasional,2020-10-21 12,B,"5,280",,2.,,,,,,-8.079200000000,112.638100000000,0,121,115,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10E2CCA1-B17D-441D-B18F-94F9B9ABF0FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715004,MIS HIDAYATULLOH,60715004,GANG MAWAR NO.15 PRINGU,PRINGU,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,MIS/07.0025/2016,27-07-1983,MIS/07.0025/2016,06-04-2016,Lihat SK Operasional,2017-11-28 13,B,"1,545",,2.,,,,,,-8.093900000000,112.682700000000,0,154,125,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Bululawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44D475E4-EE09-4E16-B93C-B8596AB47ACB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60715013,MIS MAMBAUL HUDA,60715013,JL. KH. WAHID HASYIM NO.18 RT. 11 RW. 03,GADING,KEC. BULULAWANG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Malang,AX6654,L.m/3/4661/A/82,14-09-1982,MIS/07.0034/2016,06-04-2016,Lihat SK Operasional,2020-10-22 08,B,913,,2.,,,,,,-8.103857000000,112.630441200000,0,91,90,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
