prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/105A6858-013C-E111-8AC8-4B560C61788A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200914,SD BALA KESELAMATAN BOLOBIA,40200914,Bolobia,POBOLOBIA,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bala Keselamatan,AF6458,PDK,17-07-1969,,01-01-1910,Silakan Upload SK,,C,"3,500",1. -,2. Lainnya (Serat Optik),PLN,,,,,-.984400000000,119.795500000000,7,22,15,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,0,1,0,2,5,6,1,0,0,0,7,1,1,5,1,0,2,1,0,3,0,4,3,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0456858-013C-E111-9376-5BAB507EBB59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200901,SD BALA KESELAMATAN DODA,40200901,Jln Gunung Gawalise,DODA,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pelayanan Bala Keselamatan,AK8222,PDK/128/X/67,13-12-1967,0220100960423,02-09-2020,Lihat SK Operasional,2020-09-07 08,Tidak Terakreditasi,"1,500",1. -,2. -,PLN,,,sdbkdoda@yahoo.com,,-.922000000000,119.822900000000,7,24,24,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,2,4,0,3,0,3,2,2,0,2,5,1,2,4,0,0,2,1,1,2,1,2,5,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50BC6257-013C-E111-B2FA-FF865BBFB96D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40201083,SD INPRES PORAME,40201083,Jl. Tadulako. No. - Porame,PORAME,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,320",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,inpres_porame@yahoo.com,,-.957100000000,119.835100000000,8,65,75,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,0,8,0,0,0,2,1,4,1,5,3,0,6,2,0,0,1,5,0,2,0,2,6,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00476EA2-C1CC-E111-B7D4-49AB37BCCC59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40204389,SD NEGERI 1 KALORA,40204389,"Jl. Ulu Jadi, Kalora",KALORA,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,200",1. -,2. Telkom Speedy,PLN,,,mhitkalora@yahoo.co.id,,-1.079900000000,119.951200000000,7,94,70,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",8,0,0,0,7,0,0,0,0,1,6,0,7,0,0,7,0,0,0,0,1,1,4,1,1,6,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0C46157-013C-E111-ADC2-152272C712A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200548,SD NEGERI BALANE,40200548,Desa Balane,BALANE,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1973,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"7,120",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnbalane@yahoo.com,,-.946100000000,119.831500000000,8,70,75,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,7,0,0,1,1,1,5,1,4,4,0,7,1,1,0,1,1,2,2,1,0,8,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70886157-013C-E111-A78F-93ADE44563EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200547,SD NEGERI BALAROA 2,40200547,Desa Uwemanje,UWEMANJE,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,421.3/045/PDR/2019,14-08-2019,PDR/065/SDBLR/2/2019,07-05-2019,Silakan Upload SK (link file tidak valid) => [594893-759543--],2022-02-23 22,B,"1,560",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,,sdnbalaroa2@ymail.com,http,-.963800000000,119.828800000000,8,55,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,449,6,0,1,1,7,0,0,1,3,1,4,0,5,3,1,4,3,0,1,0,2,1,2,2,2,6,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30125557-013C-E111-BDDE-99D7C446BB5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200439,SD NEGERI DODA,40200439,Desa Doda,DODA,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1997,420.2/15/DPMPTSP/.SG/II/2023,27-02-2023,Lihat SK Operasional,2023-03-03 08,C,"3,360",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdndoda51@gmail.com,,-.925600000000,119.823400000000,9,49,44,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,4,2,8,0,0,1,1,1,7,0,2,7,0,7,2,0,1,2,4,0,1,1,3,6,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20BD242D-38F3-E111-8E42-374A4D5E7DBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200415,SD NEGERI KAYUMPIA,40200415,"Dusun Kayumpia,",KAYUMPIA,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"4,000",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,,sdnkayumpia@yahoo.com,,-1.007100000000,119.795100000000,7,34,18,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,6,0,0,0,3,0,0,4,4,1,2,0,1,6,1,3,3,0,4,0,0,1,2,0,4,3,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/206F6457-013C-E111-B72C-83DB8DB0DDD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200409,SD NEGERI KINOVARO,40200409,Desa Rondingo,RONDINGO,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1993,,01-01-1910,Silakan Upload SK,,C,"2,400",1. -,2. Lainnya,PLN,,,sdnkinovaro@yahoo.com,,-.997400000000,119.782500000000,10,34,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,0,0,5,2,0,3,5,4,1,0,1,9,0,9,1,1,1,3,0,3,2,0,7,3,1,1,1,1,1,1,,,
Sulawesi Tengah,Kab. Sigi,Kinovaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0A36157-013C-E111-8EED-BF4CCF32D802,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40200466,SD NEGERI PORAME,40200466,Porame,PORAME,KEC. KINOVARO,KAB. SIGI,PROV. SULAWESI TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,17-05-1954,,01-01-1910,Silakan Upload SK,,B,"2,975",1. -,2. -,PLN,,,sdnporame@gmail.com,http,-.953700000000,119.838300000000,6,29,37,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,0,5,0,1,0,1,3,2,0,3,3,2,4,0,1,0,0,1,2,2,0,3,3,1,1,1,1,1,1,,,
