prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92ED5169-8E85-4736-8CD0-ADF49B0B0169,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60707321,MIS KARARANGGE,60707321,Kararangge,KEBONMANGGU,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.917500000000,106.880800000000,0,87,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE80448B-42D5-4A07-9B6B-96322AA66021,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60707320,MIS MALINGPING,60707320,Kp. Malingping 50/10,KEBONMANGGU,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.928200000000,106.864200000000,0,59,39,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A33F1BB0-E56E-4631-AEC8-9FFFAEB276D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60707322,MIS PASIRBADAK,60707322,Veteran KM.4 Pasirbadak,SIRNARESMI,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.969200000000,106.858200000000,0,270,239,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/305DB3CD-5045-48A9-9246-6FDAB6A6B67C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277802,MTSS AL MUJAHID,20277802,Jl. Pelabuhan Ii Km. 9 Kp. Cikadu 002/007,KEBONMANGGU,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,AHU-0010905.AH.01.04.Tahun 2016,25-02-2016,KW.10.4/4/PP.00.5/228/2008,05-02-2008,Lihat SK Operasional,2022-10-24 12,B,0,,2.,,,,,,-6.966500000000,106.870300000000,0,46,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/836DFC50-70AE-4EE6-8DD0-D241B660120C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277796,MTSS AL-ANDINA,20277796,Cikujang Km 8 Gunung Guruh,CIKUJANG,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.003200000000,107.002100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E121ED03-B90F-42A1-A160-89DDB90A8CF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277801,MTSS AL-ISTIQOMAH,20277801,Jl. Pelabuhan Ii Km 10 Kp. Kubangjaya,SIRNARESMI,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.970700000000,106.864700000000,0,122,162,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC1FAC4C-531B-49FB-BDD7-4B35B8428A79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277803,MTSS AL-MAULANA,20277803,Jln Pajajaran 01 Km 6 Cimenteng,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,INDONESIA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.951381000000,106.875820000000,0,23,11,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC3C6F80-FEAD-405D-BAF3-E6B455BAFB51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009736,MTSS BANI UMAR,70009736,JL. VETERAN KM. 4 PASIRBADAK,CIBOLANG,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,0238/IPM/2019,15-07-2019,989 Tahun 2019,15-07-2019,Lihat SK Operasional,2021-04-21 16,,"2,600",,2.,,,,,,-6.936000000000,106.875600000000,0,91,69,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAB92486-D8A5-4542-AB09-38E9B7AA9799,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277799,MTSS HIKMATUNNIDZOM,20277799,Jl. Pajajran 01 No. 5,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,INDONESIA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.939829000000,106.871746000000,0,74,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64B5A2A4-C7A8-4EC3-8850-0D9F44F58770,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277800,MTSS SYAMSUL ULUM,20277800,Jl. Pabuaran Kp. Cipeundeuy Rt. 003/005,MANGKALAYA,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,Wi/I/PP.005.I//348/93,22-05-1993,D/Wi/MTs/086/93,22-05-1993,Silakan Upload SK (link file tidak valid) => [393036-630971--],2020-10-26 08,B,0,,2.,,,,,,-6.904500000000,106.870000000000,0,36,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A243FA61-5C5F-4CA0-8B46-8AA2B1B282C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277804,MTSS SYAMSUL ULUM 2,20277804,Kp. Padaraang Rt. 002/011,CIKUJANG,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,Sertifikat Kedaluwarsa,0,,2.,,,,,,-6.951700000000,106.908000000000,0,42,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D01E7099-1E83-4773-9888-F303C7C2E440,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037323,SD ISLAM MASAGI,70037323,Kebonmanggu,KEBONMANGGU,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,PM.05.01/200/DPMPTSP/2023,24-01-2023,PM.05.01/200/DPMPTSP/2023,24-01-2023,Lihat SK Operasional,2023-02-10 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0C720FD-3202-E211-BF65-A11AFC9D35F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258225,SD ISLAM YASIKA,20258225,KARANGGANTUNG,GUNUNG GURUH,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,36/yas.al-fat/2005,18-07-2005,421.2/KEP.58/DISDIK,05-01-2010,Silakan Upload SK,,B,0,1. Indosat IM3,2. Lainnya (Kabel),PLN,,,sdislamyasika01@gmail.com,,-6.956005400000,106.889884500000,6,98,87,6,Pagi/6 hari,,2022/2023-2,450,6,0,0,1,0,0,9,0,6,0,0,0,1,5,0,2,4,1,2,2,0,0,0,1,2,4,1,1,1,1,1,1,SD 2013,Indosat IM3,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40E0830F-2CF5-E011-9DB2-CF7570888CAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20202815,SD NEGERI 1 BABAKAN,20202815,Jl. Pajajaran Km 2 Kp. Gunungguruh Rt 06/03,CIBENTANG,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1918,01-01-1918,,01-01-1918,Silakan Upload SK,,A,0,1. Lainnya (Wavelan),2. Telkom Speedy,PLN,0266229437,0266229437,sdnsatubabakan@yahoo.com,,-6.933980000000,106.898615000000,7,183,150,6,Pagi/6 hari,,2022/2023-2,0,6,1,1,7,4,1,0,2,3,0,1,3,5,2,0,6,1,0,3,0,0,1,2,1,2,5,1,1,1,1,1,1,SD 2013,Lainnya (Wavelan),,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0C2830F-2CF5-E011-A726-25EB89172ADA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20203064,SD NEGERI 1 GUNUNGGURUH,20203064,Jl. Pajajaran 1 Km 5. N0. 33. Kp. Neglasari,GUNUNG GURUH,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1911,,01-01-1910,Silakan Upload SK (link file tidak valid) => [675005-117782--],2022-08-08 09,B,"1,326",1. Lainnya,2. Telkom Speedy,PLN & Diesel,,,sdn.gunungguruh1@gmail.com,,-6.952020100000,106.905739300000,7,114,102,6,Pagi/6 hari,,2022/2023-2,0,6,0,1,2,2,2,0,3,5,0,1,1,3,4,0,6,1,2,1,1,1,1,1,0,2,5,1,1,1,1,1,1,SD 2013,Lainnya,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60FD830F-2CF5-E011-88EE-97D7527A4EA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20202219,SD NEGERI 1 MANGKALAYA,20202219,JL .Vetaran KM 3 RT 02/04,CIBOLANG,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,10-05-1920,,01-01-1910,Silakan Upload SK,,A,"1,120",1. Indosat IM3,2. Telkom Speedy,PLN,,,sdnsatumangkalaya@gmail.com,,-6.931028300000,106.876226700000,16,294,272,14,Pagi/6 hari,,2022/2023-2,900,12,0,0,0,7,2,0,7,9,0,6,1,7,9,0,8,8,4,2,2,1,0,6,1,5,11,3,3,2,2,2,2,SD 2013,Indosat IM3,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70AC840F-2CF5-E011-B8A6-8D2EC0D299BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20203006,SD NEGERI 2 GUNUNGGURUH,20203006,Jl. Pajajaran Km 6 Kp. Cimenteng Rt.37/07,GUNUNG GURUH,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,19-04-1982,,01-01-1910,Silakan Upload SK,,B,0,1. -,2. Telkom Speedy,PLN,,,sdnduagunungguruh@yahoo.co.id,,-6.955590000000,106.898580000000,8,128,88,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,4,2,0,2,5,0,0,3,5,3,0,8,0,1,1,0,0,2,3,1,2,6,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10BB840F-2CF5-E011-B55E-B5644EB4A3BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20201932,SD NEGERI 2 PANGLESERAN,20201932,Jl. Pelabuhan Ii Km.11 Kab. Sukabumi,SIRNARESMI,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/997/2005,01-01-1982,,01-01-1910,Silakan Upload SK,,B,0,1. Indosat IM3,2. Telkom Speedy,PLN,,6324604,sdn2pangleseran77@gmail.com,,-6.916220000000,106.878415000000,8,135,107,6,Pagi/6 hari,,2022/2023-2,900,7,0,0,0,4,1,0,3,5,0,1,2,6,2,0,7,1,2,0,0,3,0,1,2,2,6,1,1,1,1,1,1,SD 2013,Indosat IM3,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00EF830F-2CF5-E011-AA15-0F69F1D801C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20201934,SD NEGERI 2 PARAKANLIMA,20201934,Jl. Pelabuhan II Km. 9,KEBONMANGGU,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1918,421/997/2005,14-03-2005,Silakan Upload SK,,B,800,1. Telkom Speedy,2. Telkom Speedy,PLN,0266,02666325290,sdn2parakanlima@yahoo.co.id,,-6.966860000000,106.870243300000,9,136,136,7,Pagi/6 hari,,2022/2023-2,900,8,0,0,8,6,2,0,1,5,0,3,1,7,2,0,7,2,2,0,0,1,1,2,3,3,6,1,1,1,2,1,1,SD 2013,Telkom Speedy,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C063840F-2CF5-E011-BDFA-91877BF56583,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20202812,SD NEGERI 3 BABAKAN,20202812,Jl. Pabuaran Kp. Limusnunggal,CIBENTANG,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1977,,01-01-1910,Silakan Upload SK,,B,0,1. Indosat Mentari,2. Telkom Speedy,PLN,0266,0266,sdntigababakan@yahoo.com,,-6.932488300000,106.885370000000,7,109,124,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,2,3,2,0,2,5,0,2,0,3,4,0,7,0,0,2,1,1,1,1,1,2,5,1,1,1,1,1,1,SD 2013,Indosat Mentari,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/200C840F-2CF5-E011-982A-67C6A25242AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20203007,SD NEGERI 3 GUNUNG GURUH,20203007,Jl. Pajajaran Km 6 Cikarang,GUNUNG GURUH,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1964,,01-01-1910,Silakan Upload SK,,B,0,1. Indosat IM3,2. Telkom Speedy,PLN,,,sdn3_gunungguruh@yahoo.com,,-6.954245800000,106.905244300000,7,82,77,6,Pagi/6 hari,,2022/2023-2,900,3,0,1,0,2,2,0,3,6,0,1,0,3,4,0,5,2,1,0,4,0,0,0,2,1,6,1,1,1,1,1,1,SD 2013,Indosat IM3,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4055840F-2CF5-E011-9631-5BEE088BC9C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20202230,SD NEGERI 3 MANGKALAYA,20202230,Jl. Mangkalaya Km. 4  Kp. Legok Nyenang Rt.03 Rw. 10,CIBOLANG,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1977,,01-01-1910,Silakan Upload SK,,A,"1,186,500",1. -,2. Telkom Speedy,PLN,,,sdntigamangkalaya@yahoo.com,,-6.943181300000,106.877652600000,8,92,80,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,3,1,0,4,5,0,2,1,4,4,0,6,2,2,1,0,2,0,2,1,3,5,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Jawa Barat,Kab. Sukabumi,Gunung Guruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6038840F-2CF5-E011-B1D4-29EB5A002F76,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20203009,SD NEGERI 5 GUNUNGGURUH,20203009,Kp. Cikujang   RT. 18 RW. 04,GUNUNG GURUH,KEC. GUNUNG GURUH,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,20-12-1975,,01-01-1910,Silakan Upload SK,,B,"2,300",1. Lainnya,2. Lainnya,PLN,0266,0266,sdn5gunungguruh@gmail.com,http,-6.954660000000,106.881693300000,6,66,58,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,1,2,0,3,5,0,1,0,2,4,0,6,0,1,2,1,0,1,1,0,3,3,1,1,1,1,1,1,SD 2013,Lainnya,,,
