prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/607AEB71-8B18-E111-9C42-3BA9A2127489,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809672,SDN 7 GUNUNG AGUNG,10809672,Tiyuh Tunas Jaya,TUNAS JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,TAHUN 1992,10-07-1992,503/013/II.17/TUBABA/2021,09-11-2021,Lihat SK Operasional,2022-03-15 09,B,"4,732",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn7gunungagung@gmail.com,,-4.241800000000,105.062100000000,18,148,127,12,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,13,0,2,2,10,5,0,3,9,5,4,0,7,11,0,16,2,4,2,2,3,0,5,2,5,13,2,2,2,2,2,2,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0B8E440-B2ED-4C9F-81C9-C4EF515FB12F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028924,MIS DARUL FALAH,70028924,JL. SUKAJAYA INDAH RT 05 RW 01,SUKA JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,,,258 TAHUN 2020,22-10-2020,Silakan Upload SK (link file tidak valid) => [205021-292994-https,2022-05-19 15,,"5,000",,2.,,,,,,.000000000000,.000000000000,0,20,28,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94F8965B-D656-4D7A-A3EB-0C9BAD48D81F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788303,MTSS  MIFTAKHUL FALAH,69788303,Jalan Raden Intan No. 1 RT/RW 004/001,MEKAR JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,Lainnya,,Kd.08.12/2/PP.00.5/395/2013,31-07-2013,Kd.08.12/2/PP.00.5/395/2013,31-07-2013,Lihat SK Operasional,2015-10-23 09,B,"2,500",,2.,,,,,,-4.232354000000,105.130857000000,0,168,178,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CAFF295-BC40-40C1-9341-51A59CE4C591,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853206,MTSS HASYIM ASY`ARI,69853206,Jalan Diponegoro Gang XIII,MULYA JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,Lainnya,,Wh/6/PP.00.5/304/1994,28-02-1994,Wh/6/PP.00.5/304/1994,28-02-1994,Lihat SK Operasional,2015-12-03 12,C,"7,500",,2.,,,,,,-4.260300000000,105.110900000000,0,51,32,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20964472-8B18-E111-9816-1194F66C7513,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10808212,SD S LENTERA HARAPAN,10808212,Jl Poros Gang 3,MULYA JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Pelita Harapan Tangerang,AL0628,800/032/11/01/TBB/2011,20-06-1992,420/15/III.E1/DP-TB/2008,30-09-2011,Lihat SK Operasional,2022-01-27 09,B,"15,000",1. Linknet,2. Lainnya (Serat Optik),PLN & Diesel,,,sdlenteraharapan002.ga@gmail.com,http,-4.257900000000,105.101300000000,8,63,68,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Linknet,"10,600",6,1,1,2,0,0,11,0,8,0,0,0,1,7,0,6,2,4,0,0,3,1,0,0,2,6,1,1,1,1,1,1,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90D6EB71-8B18-E111-8BD0-CF37516D2861,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10808656,SDN 1 GUNUNG AGUNG,10808656,JALAN POROS,MEKAR JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,05-02-1985,,01-01-1910,Lihat SK Operasional,2021-07-31 12,B,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri01mekarjaya@gmail.com,,-4.266700000000,105.038400000000,17,210,145,12,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,600,10,0,1,2,7,4,1,6,12,1,1,3,8,9,1,12,4,4,3,2,1,1,3,3,7,10,2,2,2,2,2,2,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C064EB71-8B18-E111-96C8-5D0C561BB679,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809658,SDN 10 GUNUNG AGUNG,10809658,Tiyuh Mulya Sari RT. 08 Rw 02,MULYA SARI,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,642.2/620.a/2/PK/1998,01-04-1998,420/39/II.01/TUBABA/2016,31-10-2016,Lihat SK Operasional,2021-07-10 22,B,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,uptsdn10.gunungagung@gmail.com,http,-4.241000000000,105.127700000000,14,83,84,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,2,2,10,2,0,2,8,0,5,1,8,6,0,13,1,0,4,1,2,0,6,1,7,7,1,1,1,1,2,1,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0A6EB71-8B18-E111-88BA-A9588B5BBE52,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10808723,SDN 11 GUNUNG AGUNG,10808723,Sumber Jaya,SUMBER JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,OD17400/1424/2/PK/1997,01-09-1997,,01-03-1997,Lihat SK Operasional,2021-07-31 12,C,"4,193",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,Kangkholis81@yahoo.com,,-4.239900000000,105.107200000000,7,61,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,12,0,1,2,5,2,0,0,3,0,4,0,4,3,0,7,0,1,1,1,0,0,4,0,1,6,1,1,1,1,1,1,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0BEEB71-8B18-E111-B35C-2F9515393EC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10808072,SDN 12 GUNUNG AGUNG,10808072,Sumber Jaya,SUMBER JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,642.2/1296/2/PK/1999,17-07-1999,21/06/1999,01-01-1910,Lihat SK Operasional,2021-07-31 13,B,"3,753",1. Indosat IM3,2. Indosat IM3,PLN,,,SDN2sbjy@gmail.com,,-4.335900000000,105.083200000000,10,31,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,900,7,0,1,2,7,1,0,2,6,0,4,0,4,6,0,5,5,2,1,1,4,0,1,1,5,5,1,1,1,1,1,1,,,
Lampung,Kab. Tulang Bawang Barat,Gunung Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A070EA71-8B18-E111-939D-05148DD486CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69863229,SDN 13 GUNUNG AGUNG,69863229,Marga Jaya,MARGA JAYA,KEC. GUNUNG AGUNG,KAB. TULANG BAWANG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,14-04-1996,,01-01-1910,Lihat SK Operasional,2021-07-31 12,B,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,margajayasd01@gmail.com,,-4.298100000000,105.058500000000,8,98,73,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,1,2,2,3,0,3,7,0,0,1,4,4,2,5,1,2,2,2,0,1,0,1,2,6,1,1,1,1,1,1,,,
