prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E304DFB9-7593-452C-9E90-F88265529D8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895124,Manhalul Ahbaab,69895124,Jl. Air Panas No.43 Payan Pakujati,PAKUJATI,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MTs,Kementerian Agama,Lainnya,,D/Kw/MTs/373/2015,13-07-2015,D/Kw/MTs/373/2015,13-07-2015,Lihat SK Operasional,2020-02-04 15,C,0,,2.,,,,,,-7.303900000000,109.022600000000,0,101,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7601B18F-CD32-478C-9C4A-A4065D7AFBE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752294,MIS AL BAROKAH,69752294,JL. DUKUH AL BAROKAH RT 004 RW 004,KRETEK,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,61-,05-07-1995,wk/5.b/PP.03.2/4740/1996,18-11-1996,Lihat SK Operasional,2016-04-25 07,A,0,,2.,,,,,,-7.282200000000,109.035600000000,0,70,80,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7ACB053B-4BEF-426E-B279-06B21C58DE60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752295,MIS BUSTANUSSIBYAN,69752295,TIPAR RT.07/2,WANATIRTA,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,Wk/5b/63/Pgm/MI/1989,01-06-1989,Wk/5b/63/Pgm/MI/1989,01-06-1989,Lihat SK Operasional,2022-07-22 06,A,0,,2.,,,,,,-7.312100000000,109.046200000000,0,98,104,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D163FD2-FBA1-455B-8895-7D3D7E586E47,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752296,MIS MAAHIDIL MUBAROK,69752296,JL. WADUK PENJALIN WINDUAJI,WINDUAJI,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,K.15/282/III/74,01-05-1974,K.15/282/III/74,01-05-1974,Lihat SK Operasional,2021-05-25 08,B,0,,2.,,,,,,-7.328200000000,109.063300000000,0,83,71,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1F6FE00-5832-4165-BB8A-DE5CE43D7EF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752297,MIS MIFTAHUL ULUM,69752297,KARANGSEMPU,WINDUAJI,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,WK/5.b/60/pgm/MI/1965,01-01-1965,K.15/283/III/74,01-05-1974,Lihat SK Operasional,2016-04-28 10,A,0,,2.,,,,,,-7.326700000000,109.045800000000,0,92,97,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A8B5849-E10D-4173-9019-92573C4A27A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752298,MIS MIFTAHUL ULUM CILIBUR,69752298,JL. KUMAMBANG NO.34,CILIBUR,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,15/283/III/1974,01-04-1974,K.15/283/III/1974,01-04-1974,Lihat SK Operasional,2015-12-27 21,B,738,,2.,,,,,,-7.251400000000,109.061600000000,0,102,93,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22BE1AEE-8A31-4505-9393-75027DEA611E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752299,MIS NAHDLATUL HUDA,69752299,DUKUH KARANGASEM,KEDUNGOLENG,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,15,17-09-1999,-M.k.18/5.b/PP.00.4/713/2000,02-06-2000,Lihat SK Operasional,2016-04-26 07,B,0,,2.,,,,,,-7.314600000000,109.036700000000,0,99,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D664148-5AA1-4635-A7D7-447B18ACCB04,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752300,MIS NURUL AMIN,69752300,KEDAWUNG WANATIRTA,WANATIRTA,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,18/3a/2185/1981,14-11-1981,Wk/5.b/60/Pgm/MI/1989,30-04-1981,Lihat SK Operasional,2016-04-20 15,A,0,,2.,,,,,,-7.305800000000,109.063500000000,0,122,82,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DFAC7B1-4AD9-4A71-A3DC-57583BFF139E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752301,MIS NURUL ATHFAL,69752301,JL. ALIKARTA KM 2,TARABAN,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,K/2762/III/75,01-06-1975,No,01-01-1978,Lihat SK Operasional,2016-12-21 08,B,0,,2.,,,,,,-7.275900000000,109.014500000000,0,67,79,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Paguyangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AC31019-70AA-415F-A82E-3FA7F4192D29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752302,MIS NURUL HUDA NU,69752302,DK. PESANGGRAHAN,KRETEK,KEC. PAGUYANGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,K.15/283/III/74,01-05-1974,K.15/283/III/74,01-05-1974,Lihat SK Operasional,2016-12-14 10,A,0,,2.,,,,,,-7.287000000000,109.052500000000,0,120,99,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
