prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/006AAF14-31F5-E011-BA0D-29F7F939BBAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100551,SD NEGERI 1 BONDALEM,50100551,Banjar Dinas Jro Kuta Desa Bondalem Kecamatan Tejakula,BONDALEM,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,52.a/SB/I/6/1982,04-09-1982,52.a/SB/I/6/1982,04-09-1982,Lihat SK Operasional,2022-03-16 11,A,"1,000",1. -,2. Telkom Speedy,PLN,,,sdnegerisatubondalem@gmail.com,http,-8.114900000000,115.311100000000,6,91,97,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,800",6,0,1,3,1,5,0,0,6,0,0,0,4,2,0,5,1,0,3,2,1,0,0,0,2,4,1,1,1,1,1,1,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90D3AF14-31F5-E011-9ED8-19FE13BCA95A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100545,SD NEGERI 1 JULAH,50100545,Ds Julah,JULAH,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,800/73/TU/.2021,01-08-1963,800/73/TU/.2021,01-08-1963,Lihat SK Operasional,2022-04-20 12,B,"2,560",1. XL (GSM),2. Telkom Speedy,PLN,0,,www.sdn1julah@gmail.com,,-8.112500000000,115.299900000000,5,98,92,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),"1,300",6,0,1,4,2,2,0,1,4,0,0,1,2,3,0,4,1,0,3,0,0,0,0,2,4,1,1,1,1,1,1,1,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A091AF14-31F5-E011-B19A-11190EAD514C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100532,SD NEGERI 1 LES,50100532,Dusun Kanginan,LES,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/184/SDN1LES/XII/2021,01-11-1951,421.2/184/SDN1LES/XII/2021,01-11-1951,Lihat SK Operasional,2021-12-29 15,B,950,1. Indosat IM3,2. Telkom Speedy,PLN,,,sdnsatu_les@yahoo.com,http,-8.142100000000,115.368200000000,14,150,118,11,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,800",12,0,0,3,6,5,0,3,8,0,5,1,7,7,0,13,1,3,1,3,2,1,3,1,6,8,2,2,1,2,2,2,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/405EB114-31F5-E011-B27D-3F9F2D17CA63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100533,SD NEGERI 1 MADENAN,50100533,Dsn Kajanan,MADENAN,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,52.a/SB/I/6/1982,04-08-1984,52.a.SB/I/6/1982,04-04-1984,Silakan Upload SK (link file tidak valid) => [477446-897021--],2021-07-27 10,B,"1,500",1. Telkom Speedy,2. Telkom Speedy,PLN,0,,edysumartawan@yahoo.com,,-8.144500000000,115.305700000000,6,87,82,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,5,0,0,0,1,4,0,1,6,0,0,0,4,2,0,5,1,2,2,1,0,1,0,0,3,3,1,1,1,1,1,1,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0002B114-31F5-E011-964C-759E085426DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100536,SD NEGERI 1 PACUNG,50100536,Desa Pacung - Tejakula,PACUNG,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-10-1947,800/117/TU.2021,21-08-2021,Lihat SK Operasional,2021-12-27 10,A,0,1. Lainnya (Wavelan),2. Lainnya (Serat Optik),PLN,0,,sdn1pacung@yahoo.co.id,,-8.113000000000,115.293700000000,5,85,85,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),900,6,0,1,1,1,3,0,1,5,0,0,0,4,1,0,5,0,1,1,2,1,0,0,0,3,2,1,1,1,1,1,1,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0ABAF14-31F5-E011-8B50-EBA6BF6951C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100435,SD NEGERI 1 PENUKTUKAN,50100435,DUSUN BELIMBING,PENUKTUKAN,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1919,,01-01-1910,Silakan Upload SK,,B,0,1. Telkom Speedy,2. Telkom Speedy,PLN,0,0,sdnegeri1penuktukan@gmail.com,,-8.140700000000,115.386700000000,9,118,97,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,12,0,1,6,2,6,0,1,7,0,1,1,3,6,0,9,0,1,2,0,3,0,3,0,3,6,1,1,1,1,1,1,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80FAAF14-31F5-E011-B159-7FC5FCACC081,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100439,SD NEGERI 1 SAMBIRENTENG,50100439,Sambirenteng,SAMBIRENTENG,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,Belum Ada,01-08-1957,BELUM ADA,01-08-1957,Lihat SK Operasional,2019-02-05 16,B,"1,759",1. Indosat IM3,2. Telkom Speedy,PLN,,,sdnegeri1sambirenteng@gmail.com,,-8.155100000000,115.419600000000,8,89,88,6,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,300",7,0,3,2,5,2,0,1,3,0,5,0,6,2,0,8,0,1,1,3,2,0,1,0,5,3,1,1,1,1,1,1,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80E2BB14-31F5-E011-B213-4D1EF12A8515,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100441,SD NEGERI 1 SEMBIRAN,50100441,BD. Anyar,SEMBIRAN,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-11-1951,800/020/TU/2020,23-11-2020,Lihat SK Operasional,2020-11-25 18,B,0,1. -,2. Telkom Speedy,PLN,0,,pramitasembiran@yahoo.com,http,-8.131700000000,115.273700000000,8,88,83,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,350",8,0,1,2,4,2,0,2,4,0,3,1,6,2,0,4,4,1,2,1,1,2,0,1,4,4,1,1,1,1,1,1,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A077AF14-31F5-E011-9BD3-A9480A1B0C13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100418,SD NEGERI 1 TEJAKULA,50100418,Jln Singaraja Amlapura,TEJAKULA,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,421.2/21/SDN.1TJKL/IV/2022,01-01-1920,421.2/21/SDN.1TJKL/IV/2022,01-01-1920,Lihat SK Operasional,2022-04-19 02,A,"7,140",1. -,2. Telkom Astinet,PLN,,,Sdn1tejakula@gmail.com,http,-8.131400000000,115.352200000000,13,166,162,12,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,400",13,0,1,1,7,5,0,1,7,0,3,3,10,3,0,11,2,4,1,3,1,0,1,3,5,8,2,2,2,2,2,2,,,
Bali,Kab. Buleleng,Tejakula,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6051B114-31F5-E011-8A62-7D2C8B0D1BBF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50100420,SD NEGERI 1 TEMBOK,50100420,Dusun Tembok,TEMBOK,KEC. TEJAKULA,KAB. BULELENG,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,425.2/147/SD/2021,01-08-1950,425.2/147/SD/2021,01-08-1950,Lihat SK Operasional,2022-04-12 18,B,0,1. -,2. Telkom Speedy,PLN,,,sdnsatutembok@gmail.com,,-8.161900000000,115.435500000000,5,61,62,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,3,2,0,0,2,0,1,2,5,0,0,4,1,0,1,0,1,0,0,3,2,3,1,1,1,1,1,1,,,
