prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10AE4E42-13B8-4853-9D58-C1F024E2CCA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705229,MIS ITTIHAADUL ULUM,60705229,JL. MALABAR NO.11 LUBUKLINGGAU,JAWA KIRI,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,Yayasan Darma,AF2800,Kpts./Kd.06.10/3/PP.03.2/246/2012,06-03-2012,Kpts./Kd.06.10/3/PP.03.2/246/2012,06-03-2012,Lihat SK Operasional,2020-02-19 14,A,0,,2.,,,,,,-3.312221000000,102.882946000000,0,103,79,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A87C7128-3689-4D89-BB41-B14ED608CBAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705228,MIS TERPADU UMMI,60705228,JL. PUSKESMAS TABA NO.12 RT.03,CEREME TABA,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,SWASTA,MI,Kementerian Agama,,,C-572.HT.01.02.TH.2004,02-09-2004,Kpts/Kd.06.10/3/PP.03.2/249/2012,06-03-2012,Lihat SK Operasional,2019-07-31 09,A,0,,2.,,,,,,-3.301176000000,102.865164000000,0,135,121,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D13269B-30A3-4732-847C-5A73F2827E2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648816,MTSS ITTIHADUL ULUM,10648816,JL.MALABAR NO.11,JAWA KANAN,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,Yayasan Darma,AF2800,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-3.276204000000,102.905022000000,0,64,70,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/301B8095-2BF5-E011-BBFF-FF3464EE9898,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604483,SD NEGERI 28 LUBUKLINGGAU,10604483,Jl. Patimura,MESAT JAYA,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,41/HP.3/BPN-26/2002,17-07-1969,127/KPTS/DIKJAR/2003,23-02-2007,Lihat SK Operasional,2021-11-26 10,B,"3,399",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnegeri28lubuklinggau@gmail.com,http,-3.303500000000,102.865300000000,16,144,137,12,Pagi/6 hari,,2022/2023-2,900,6,0,1,3,8,5,0,3,10,3,3,0,7,9,0,9,7,4,2,2,3,0,4,1,1,15,SD 2013,Telkomsel Flash,2,2,2,2,2,2,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90298095-2BF5-E011-901A-D921111B619C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604484,SD NEGERI 29 LUBUKLINGGAU,10604484,Jl. Patimura Rt V,MESAT JAYA,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,41/HP.3/BPN-26/2002,04-02-2002,127/KPTS/DIKJAR/2003,16-09-2003,Lihat SK Operasional,2021-11-28 13,B,660,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnegeri29lubuklinggau@gmail.com,,-3.303600000000,102.865200000000,16,164,155,12,Double Shift/6 hari,,2022/2023-2,0,6,0,0,1,5,7,0,4,13,0,2,1,4,12,0,14,2,3,2,7,2,0,1,1,4,12,SD 2013,Telkomsel Flash,2,2,2,2,2,2,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40478095-2BF5-E011-966B-6B34EEFBFD75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604486,SD NEGERI 30 LUBUKLINGGAU,10604486,Jl. Merbabu No.35,KARYA BHAKTI,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,74-530.3/BPN-26-13/2005,10-05-1982,127/KTSP/DIKJAR/2003,01-01-1910,Silakan Upload SK (link file tidak valid) => [675519-180467--],2022-08-09 14,A,"1,260",1. -,2. Telkom Speedy,PLN,,,sdnlubuklinggau30@gmail.com,,-3.296900000000,102.870900000000,18,177,204,12,Double Shift/6 hari,,2022/2023-2,900,7,0,0,2,11,5,0,2,13,2,3,0,5,13,0,16,2,3,6,5,0,0,1,3,4,14,SD 2013,Tidak Ada,2,2,2,2,2,2,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/009E8095-2BF5-E011-B33C-B7CC5CF43237,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604492,SD NEGERI 31 LUBUKLINGGAU,10604492,Jl. Karya I,WIRA KARYA,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,40/JAWAKIRI/2001,01-01-1994,,01-01-1910,Lihat SK Operasional,2021-11-26 10,B,"3,276,100",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn31lubuklinggau@gmail.com,,-3.292700000000,102.874700000000,13,131,120,11,Pagi/6 hari,,2022/2023-2,900,9,0,1,0,6,4,0,3,9,1,2,1,4,9,0,13,0,3,3,3,0,0,0,4,1,12,SD 2013,Telkomsel Flash,2,2,2,2,2,1,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/708F8095-2BF5-E011-8E01-333798BF126E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604491,SD NEGERI 32 LUBUKLINGGAU,10604491,Jl. Wira Karya no.37 Rt.09,WIRA KARYA,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NO 31/ HP.3/ BPN-MURA/ 20,21-12-2001,127/KPTS/DIKJAR/2003,26-06-2004,Silakan Upload SK,,B,960,1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdnegeri32llg@gmail.com,,-3.293700000000,102.875100000000,16,152,143,12,Double Shift/6 hari,,2022/2023-2,900,12,0,1,3,5,3,0,8,14,1,1,0,2,14,1,13,2,5,4,5,0,0,2,0,3,13,SD 2013,Telkom Speedy,2,2,2,2,2,2,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00818095-2BF5-E011-B87D-6B096E075E60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604490,SD NEGERI 33 LUBUKLINGGAU,10604490,Jl. WiraKarya No.38B Rt.09,WIRA KARYA,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,26.5/31B/II/1981,30-11-1977,17/KESRA/II/1977,30-11-1970,Silakan Upload SK,,B,"1,800",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0733323204,sdn33lubuklinggau@yahoo.co.id,,-3.293700000000,102.875100000000,16,146,126,12,Double Shift/6 hari,,2022/2023-2,900,9,0,0,2,5,8,0,3,12,0,2,2,4,12,0,12,4,3,6,2,1,0,0,4,2,14,SD 2013,Telkomsel Flash,2,2,2,2,2,2,,,
Sumatera Selatan,Kota Lubuk Linggau,Lubuk Linggau Timur II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80728095-2BF5-E011-B594-A5C2CC8E1747,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10604489,SD NEGERI 34 LUBUKLINGGAU,10604489,Jl. Timor Rt 01,JAWA KANAN SS,KEC. LUBUK LINGGAU TIMUR II,KOTA LUBUK LINGGAU,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,10-03-1972,,10-03-1972,Silakan Upload SK,,B,"1,109",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdn34llg@yahoo.co.id,,-3.291100000000,102.867700000000,10,88,93,7,Sehari Penuh/6 hari,,2022/2023-2,450,10,0,0,2,3,4,0,3,10,0,0,0,3,7,0,8,2,5,2,2,1,0,0,0,2,8,SD 2013,Telkom Speedy,1,1,1,1,2,1,,,
