prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69A078F4-BCD2-4F7D-A4DF-BC6BA0EACC6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70025989,MI SALAFIYYAH BULAKSARI,70025989,Jalan KH. Syarbini Hasan No. 02,BULAKSARI,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,,,503 TAHUN 2021,25-05-2021,Silakan Upload SK (link file tidak valid) => [196201-120131-https,2022-02-21 10,,0,,2.,,,,,,.000000000000,.000000000000,0,13,9,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A35B5A8F-4425-41D7-B88B-A943017DC4CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854199,MIS Al Falah Bulaksari,69854199,Jl. DPU No. 15 Medeng,BULAKSARI,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,147,01-01-1975,Wk.5b/780/Pgm/MI/1992,20-01-1992,Lihat SK Operasional,2022-01-07 05,B,853,,2.,,,,,,-7.525600000000,108.904300000000,0,144,109,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77A60C1F-6743-4076-8D86-B9B9D0549916,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710157,MIS AL HIDAYAH KAMULYAN,60710157,JALAN KALIBENING RT 01 RW 08,KAMULYAN,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,49/C/Mdr/19/72,01-08-1972,49/C/Mdr/19/72,01-08-1972,Lihat SK Operasional,2017-01-04 09,B,0,,2.,,,,,,-7.520400000000,108.874400000000,0,50,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46E2126D-B64D-4263-9459-0B3047D329B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710159,MIS AL MA`ARIF RAWAJAYA,60710159,JL. CIREONG NO. 51 RAWASARI,RAWAJAYA,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Wk/5.b/777/Pgm/MI/1992,20-01-1992,Wk/5.b/777/Pgm/MI/1992,20-01-1992,Lihat SK Operasional,2016-11-28 09,B,0,,2.,,,,,,-7.569700000000,108.876800000000,0,116,139,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/780BB48E-AF56-4CEF-9EA6-210978134137,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710156,MIS AL MUTTAQIN BANTARSARI,60710156,JL. MASJID NO. 01 BENDAGEDE,BINANGUN,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Mk.20/5-b/PP.03.07/126/1991,24-01-1991,Wk/5.b/776/Pgm/MI/1992,20-01-1992,Lihat SK Operasional,2018-07-18 20,B,0,,2.,,,,,,-7.543000000000,108.906800000000,0,89,69,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90C2C065-8C36-4C63-A25E-B3E5D66109C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710151,MIS ARROHMAN,60710151,JL. PUTAT RAYA NO. 17 KAMULYAN BANTARSARI CILACAP,KAMULYAN,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,LK/3.c/2671/pem. MI/1978,01-07-1978,LK/3.c/2671/pem. MI/1978,09-05-2014,Lihat SK Operasional,2016-08-18 10,B,0,,2.,,,,,,-7.476400000000,108.940500000000,0,59,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96296D42-3659-413C-ABD7-E18B463F6B30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710152,MIS BAHRUL ULUM KAMULYAN,60710152,Jl. Kemantren RT. 01/08  Kamulyan,KAMULYAN,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Cilacap,AX6472,Kd.11.01/MI.0011/2012,19-09-2012,Kd.11.01/MI.0011/2012,19-09-2012,Lihat SK Operasional,2018-08-07 10,B,0,,2.,,,,,,-7.524200000000,108.862000000000,0,19,34,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35A512AC-65B7-42C1-B654-D84C9CA8C2DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854200,MIS Ma arif NU 10 bantarsari,69854200,Jalan ketapang,BANTARSARI,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.11.01/4/PP.00/2962/2012,19-09-2012,-Kd.11.01/4/PP.03.2/2872/2010,13-10-2010,Lihat SK Operasional,2018-07-09 07,C,0,,2.,,,,,,-7.528027000000,108.895865000000,0,22,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A305F349-0E5B-4FE7-8396-9B1746CA77E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710158,MIS MAARIF NU 11 BULAKSARI,60710158,JL. KH. SYARBIBI HASAN NO. 2 BULAKSARI,BULAKSARI,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,Kd.11.01/MI.0168/2012,19-09-2012,Kd.11.01/MI.0168/2012,19-09-2012,Lihat SK Operasional,2018-08-07 21,B,0,,2.,,,,,,-7.547700000000,108.881800000000,0,76,64,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Cilacap,Bantarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70582B82-1F41-4507-8A27-86B0E609D725,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710160,MIS MAFATIHUL HUDA BANTARSARI,60710160,Jl. Masjid Baitul Mutaqin Bulureja,BANTARSARI,KEC. BANTARSARI,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Cilacap,AX6472,12/1432/IIIb/75,01-01-1975,Lk/3.C/2675/MI/1978,14-01-1978,Lihat SK Operasional,2015-10-23 14,B,0,,2.,,,,,,-7.564800000000,108.873000000000,0,103,123,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
