prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90E5C740-31F5-E011-AD36-3B9D6EBE1D58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60301732,SD INPRES DIGIKEBO,60301732,Jalan Uwauwabi kamp.digikebo kec.kamuu selatan kab.dogiyai,DIGIKEBO,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [809511-953544--],2023-03-29 11,B,"15,000",1. -,2. -,Diesel,,,sdinp.digikebo78@gmail.com,,-4.088500000000,136.052800000000,8,235,169,10,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"2,000",5,0,0,2,1,0,0,7,7,0,1,0,0,8,5,3,0,1,3,1,2,0,1,0,6,2,1,2,3,1,2,1,,,
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60127640-31F5-E011-B32B-DF9CD79048FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60303612,SD NEGERI BOGIYATEGI,60303612,Bogiyategi,BOGIYATEUGI,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420-859-2008,01-01-1910,,01-01-1910,Silakan Upload SK,,,"50,000",1. -,2. -,Diesel,,,,,-4.164600000000,135.978700000000,4,160,150,10,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"4,000",9,1,0,3,1,0,0,3,3,0,1,0,1,3,1,1,2,0,1,1,1,0,0,1,4,0,3,2,2,1,1,1,,,
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/646FCC89-40CB-48E9-B94D-E0C42C1071CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69975352,SD YAKBADO WIDIWIYAI KOGEGU,69975352,DESA YEPO KEC.KAMU SELATAN.KAB.DOGIYAI,YEPO,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KASIH BAPA DOGIYAI,AX0764,NO.424/339/DIKPORA/2017,19-09-2017,NO.424/339/DIKPORA/2017,19-09-2017,Lihat SK Operasional,2018-04-18 15,,0,1. -,2. -,Diesel,081369860147,,yakbadosdkogegu@gmail.com,,-4.123902600000,136.004131800000,9,242,181,10,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,200,0,0,0,0,1,0,7,1,8,1,0,0,1,8,0,4,5,4,1,2,0,1,1,0,7,2,2,2,2,2,1,1,,,
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C05A7640-31F5-E011-8F68-676804189219,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60301836,SD YPPGI MATADI,60301836,Kamu Selatan,MATADI,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN GEREJA-GEREJA INJILI DI TANAH PAPUA,AJ4272,-4179/IIB.F/PD/2000,01-01-1910,-4179/IIB.F/PD/2000,01-01-1910,Lihat SK Operasional,2023-03-21 14,C,"50,000",1. -,2. -,Diesel,,,,,-3.773500000000,136.086600000000,1,195,158,9,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"2,000",6,1,1,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,1,1,2,2,1,,,
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/606E1841-31F5-E011-B8D2-91C533A9156A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60301839,SD YPPGI PUWETA,60301839,Jln.Paitobi Waine Kampung Puweta II,PUWETA II,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN GEREJA-GEREJA INJILI DI TANAH PAPUA,AJ4272,53/DP-I/SIOS/PSW-YPPGI/DGY/2020,10-11-2020,424/187/SIOS/DIKPORA/2020,10-11-2020,Silakan Upload SK (link file tidak valid) => [430649-532201--],2021-03-19 07,C,"50,000",1. Lainnya,2. Lainnya,Diesel,,,sdyppgi.78puweta@gmail.com,,-4.082300000000,136.077300000000,4,204,149,9,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,300,9,1,1,2,1,0,1,2,2,0,1,1,1,3,2,2,0,0,0,1,1,0,0,2,3,1,2,2,2,1,1,1,,,
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/008F0641-31F5-E011-A148-B31D469435A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60301847,SD YPPK ITOUDA,60301847,Itouda,PUWETA I,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN KATOLIK (YPPK) TILLEMANS,AH8222,,01-09-1955,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,200,1. Telkom Speedy,2. Telkom Speedy,Diesel,,,itoudasdyppk@gmail.com,,-4.121200000000,136.033700000000,4,94,61,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,500",7,1,0,0,3,0,0,1,2,1,0,1,1,3,3,1,0,0,0,1,1,1,0,1,3,1,1,1,1,1,2,0,,,
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80511841-31F5-E011-8F7B-39938688907D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60301853,SD YPPK POUWOUDA,60301853,Jln.Katopaiwiyai No.3 Pouwouda,POUWOUDA,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN KATOLIK (YPPK) TILLEMANS,AH8222,36/SKEP/F/1969,15-02-1969,420/252/DIKBUD/DOGIYAI/VII/2018,07-07-2018,Silakan Upload SK (link file tidak valid) => [342675-680844--],2020-08-27 09,Sertifikat Kedaluwarsa,"30,000",1. -,2. -,Diesel,,,sdyppk.pouwouda@gmail.com,,-4.133600000000,135.967400000000,7,274,189,9,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,250,9,0,0,2,3,0,0,4,6,0,1,0,0,7,0,5,2,2,1,3,1,0,0,0,4,3,2,2,2,1,1,1,,,
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A07C1841-31F5-E011-A816-A7ADD2F80942,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60301861,SD YPPK UDEKEBO,60301861,Udekebo,PUWETA II,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DAN PERSEKOLAHAN KATOLIK (YPPK) TILLEMANS,AH8222,424/193/DIKPORA/DOGIYAI/IX2020,01-01-1983,424/193/DIKPORA/DOGIYAI/IX2020,01-01-1910,Lihat SK Operasional,2023-03-21 14,C,"500,000",1. -,2. -,PLN,,,,,-4.076200000000,136.034500000000,8,160,162,8,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"3,000",6,1,1,1,3,0,0,5,6,0,2,0,1,7,2,3,3,0,0,3,2,1,0,2,6,2,2,1,1,1,2,1,,,
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E09B4F41-31F5-E011-B99A-0196BBD59E6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60302967,SMP NEGERI 1 KAMU SELATAN,60302967,Jl.Uwauwabi No.1 Kamsel,DIGIKEBO,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,O2/04/2008,01-01-1910,02/04/2008,01-01-1910,Silakan Upload SK (link file tidak valid) => [408062-24869--],2021-01-08 08,B,"150,000",1. -,2. -,Diesel,,,smpn1kamsel@gmail.com,,-4.131600000000,135.999200000000,11,91,55,6,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,250,15,3,3,2,8,0,0,3,3,1,7,0,3,8,1,10,0,0,0,3,3,1,1,3,11,0,,,,,,,1,3,2
Papua Tengah,Kab. Dogiyai,Kamu Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0D13B41-31F5-E011-B21B-334E983DEE69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60304163,SMP NEGERI 2 KAMU SELATAN,60304163,Kamu Selatan,POUWOUDA,KEC. KAMU SELATAN,KAB. DOGIYAI,PROV. PAPUA TENGAH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/108/2009,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"50,000",1. -,2. -,Lainnya,,,smpn2.kamsel@gmail.com,,-4.031600000000,136.092000000000,15,157,129,5,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,000",5,1,1,2,7,0,0,8,14,0,1,0,0,15,0,10,5,3,6,2,4,0,0,0,12,3,,,,,,,1,2,2
