prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73FEAD5B-2468-4BD3-8055-3EF4768587B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976305,KOMPUTER AS-SHIDIQIYYAH,69976305,JL. PASAR AHAD KP. CIKAREUMBI KM2,CIKIDANG,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,672 TAHUN 2017,09-06-2017,672 TAHUN 2017,09-06-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,B,0,,2.,,,,,,-6.809700000000,107.660500000000,0,43,30,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/21D8EE09-9780-47CB-9749-7895F41BCA8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027758,MI DARUN NASYA,70027758,Kp. Pasir Handap RT 01 RW 04,PAGERWANGI,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,1095 TAHUN 2021,21-07-2021,Silakan Upload SK (link file tidak valid) => [198824-873107-https,2022-04-05 23,,0,,2.,,,,,,.000000000000,.000000000000,0,27,16,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B4C2391-D8EA-44CA-97C7-D7DA99486A24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709575,MIN 1 Bandung Barat,60709575,Jl. Nyampay No. 1 RT 01 RW 06,LANGENSARI,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,244 Tahun 1993,25-10-1993,244 Tahun 1993,25-10-1993,Lihat SK Operasional,2016-11-08 10,A,0,,2.,,,,,,-6.815900000000,107.646400000000,0,312,264,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E2BF828-2938-4C09-8638-6E44ABC5AA3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709576,MIS AR-ROCHMAH,60709576,KP. CICALUNG RT. 03 RW. 06 DESA WANGUNHARJA KEC. LEMBANG KAB. BANDUNG BARAT,WANGUNHARJA,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,32-17/MI/121/2010,26-04-2010,Kd.10.26/PP.00.4/303B/2010,26-04-2010,Lihat SK Operasional,2022-11-30 07,B,0,,2.,,,,,,-6.819200000000,107.659600000000,0,75,85,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43B2CFF2-36FB-47A2-84A6-E9BEBF5CC1B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709577,MIS CIKAWARI,60709577,KP. CIKAWARI RT. 2/4,PAGERWANGI,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.832145000000,107.652957000000,0,101,88,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/633ED59C-576A-4AAD-91DA-A303015EB2C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709578,MIS DARUL FURQON,60709578,JL. GRAND HOTEL NO 41,LEMBANG,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,Kd.1O.4/O4/PP.O7/607/2009,06-07-2009,Kd.1O.4/O4/PP.O7/607/2009,06-07-2009,Lihat SK Operasional,2021-05-07 21,B,0,,2.,,,,,,-6.816600000000,107.617900000000,0,182,224,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BE4F7EB-FB2F-4B8E-815A-506AEF747932,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709579,MIS NYALINDUNG LEMBANG,60709579,KP. NYALINDUNG RT. 4/8,CIKOLE,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,Wi/Bg.010.2/15/0081/86,01-01-1968,Wi/Bg.010.2/15/0081/86,01-08-1986,Lihat SK Operasional,2021-05-07 22,A,0,,2.,,,,,,-6.793300000000,107.648700000000,0,128,91,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A331998-4DEC-4E46-9FCA-C55986AC8B6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727385,MTSS ADZ-DZIKRO,60727385,JL. TUGU LAKSANA RT 02/13,SUKAJAYA,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-6.825444000000,107.624716000000,0,19,7,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8FAD7C7-0AEC-4079-9E4E-E72AA5B51919,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279469,MTSS AL-MANSYURIYAH SA ADAH,20279469,KP. CIKAWARI,CIKAHURIPAN,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-6.824500000000,107.675100000000,0,95,70,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Lembang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85AE9AF3-F4B8-4D01-81AD-8E015919BD56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279470,MTSS AL-MUHAJIRIN,20279470,JL. KOLONEL MASTURI GEDONG LIMA RT 2/10,LEMBANG,KEC. LEMBANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.798100000000,107.603300000000,0,137,123,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
