prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B93DAFB-D339-4EB4-A51A-C800EC2F16F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710551,MIS MA`ARIF NU BLATER,60710551,JL. Masjid Baiturrohman RT. 02 RW. 02,BLATER,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,K/2478/III/75,01-01-1975,K/2478/III/75,01-01-1975,Lihat SK Operasional,2016-09-03 10,B,0,,2.,,,,,,-7.431000000000,109.340000000000,0,56,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5B9CD24-D3B6-4A94-AC22-9FFD884F7B1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710550,MIS MA`ARIF NU KARANGSARI 2,60710550,JL. Kyai Maseh RT 10 RW 05,KARANGSARI,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,K/2589/III/75,31-01-1975,K/2589/III/75,31-01-1975,Lihat SK Operasional,2016-09-13 10,B,0,,2.,,,,,,-7.266900000000,109.464000000000,0,42,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06ED675C-8100-4AC6-A83E-73C4AA54672C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710552,MIS MA`ARIF NU RABAK,60710552,JL. Raya Rabak RT 02 RW 01,RABAK,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,K/2476/III/75,01-01-1975,K/2476/III/75,01-01-1975,Lihat SK Operasional,2016-09-03 10,A,0,,2.,,,,,,-7.434000000000,109.341100000000,0,78,64,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48A3035C-2C38-4EEE-8480-AA384BD755EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710553,MIS MUHAMMADIYAH 1 BABAKAN,60710553,"JL. Letnan Yusup, RT.08 RW 02",BABAKAN,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,LK/3.c/2017/Pgm.MI/1978,12-01-1977,LK/3.c/2017/Pgm.MI/1978,12-01-1977,Silakan Upload SK,,A,0,,2.,,,,,,-7.399600000000,109.345000000000,0,64,67,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BD1718B-5E26-42E6-BE6E-3E1415B11604,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710554,MIS MUHAMMADIYAH 2 BABAKAN,60710554,"Jl. Mas`ud Slatri, RT 24 RW 07",BABAKAN,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,Wk/5.6/MI/Pgm/002/1988,19-01-1988,Wk/5.6/MI/Pgm/002/1988,19-01-1988,Lihat SK Operasional,2016-08-29 15,A,0,,2.,,,,,,-7.389400000000,109.336100000000,0,195,157,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/565479AE-60F9-468D-9052-D48713BF31B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710547,MIS MUHAMMADIYAH GRECOL,60710547,RT 03 RW 03,GRECOL,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,K/2480/III/75,31-01-1975,K/2480/III/75,31-01-1975,Silakan Upload SK,,A,0,,2.,,,,,,-7.407800000000,109.324500000000,0,71,70,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2919253-C43F-46AF-8039-8BD1ACC21535,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710548,MIS MUHAMMADIYAH JOMPO,60710548,JL. Masjid NO 7 RT 02/I,JOMPO,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,K/2477/1/1975,31-01-1975,K/2477/1/1975,31-01-1975,Silakan Upload SK,,B,0,,2.,,,,,,-7.435300000000,109.335700000000,0,69,62,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A5FB1B8-1F4D-4E47-A9FB-B9B8614852B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710546,MIS MUHAMMADIYAH KALIKABONG,60710546,JL.Sawo No. 05 Rt 01 Rw 005,KALIKABONG,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,K/2474/III/75,31-01-1975,K/2474/III/75,31-01-1975,Silakan Upload SK,,A,0,,2.,,,,,,-7.401500000000,109.355200000000,0,169,172,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33431DAC-784A-451D-9188-7D5CEA4ADDDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710549,MIS MUHAMMADIYAH KALIMANAH WETAN,60710549,Jl. Nangka NO 148 RT 02 RW 06,KALIMANAH WETAN,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,WK/5C/3968/Pgm/MI/1983,31-05-1983,WK/5C/3968/Pgm/MI/1983,31-05-1983,Lihat SK Operasional,2016-09-19 10,B,0,,2.,,,,,,-7.398300000000,109.351300000000,0,89,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6658F045-3E6E-463E-ACD2-2404D85B96CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710545,MIS MUHAMMADIYAH RABAK,60710545,Jl. Raya Rabak RT 04 RW 04,RABAK,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,K/2473/III/75,31-01-1975,K/2473/III/75,31-01-1975,Silakan Upload SK,,A,0,,2.,,,,,,-7.433300000000,109.344300000000,0,57,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53877B28-564C-40CD-9FF6-ED4D467DC4EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363470,MTsS AL HIKMAH KALIKABONG,20363470,Jl. Sukun Kalikabong RT 005 RW 004,KALIKABONG,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,MTs,Kementerian Agama,,,Wk/5c/PP.006/1916/1995,30-06-1995,Wk/5c/PP.006/1916/1995,30-06-1995,Lihat SK Operasional,2016-09-07 08,B,0,,2.,,,,,,-7.401000000000,109.353200000000,0,101,88,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0F9A255-2DF5-E011-BC67-9D3593BF5C57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20303641,SD N 1 BLATER,20303641,Jl. Desa  Blater,BLATER,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1970,,01-01-1910,Silakan Upload SK,,B,"1,800",1.,2.,PLN,,,,,-7.427982000000,109.336583000000,7,68,56,6,Pagi/6 hari,,2022/2023-2,900,7,0,1,5,5,1,0,1,2,1,3,1,5,2,0,5,2,0,1,1,1,1,2,1,2,5,SD 2013,Lainnya (Kabel),1,1,1,1,1,1,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90B7A255-2DF5-E011-956E-B7216944DC5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20303610,SD N 1 GRECOL,20303610,Jalan Perintis,GRECOL,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/12/1960,01-07-1960,,01-01-1910,Silakan Upload SK (link file tidak valid) => [425136-352719--],2021-02-28 10,B,"2,257",1. Indosat IM3,2. Telkom Speedy,PLN,,0281892649,sdn1grecolpbg@gmail.com,,-7.413000000000,109.360690000000,8,38,28,6,Pagi/6 hari,,2022/2023-2,900,4,0,0,0,5,2,0,1,5,0,2,1,7,1,0,7,1,0,4,1,1,0,0,2,1,7,SD 2013,Indosat IM3,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40F1A355-2DF5-E011-B2D2-0D60CBF61659,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20330996,SD N 1 KALIMANAH KULON,20330996,Jl. Balai Desa Rt 02 Rw 03,KALIMANAH KULON,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-07-1960,,01-01-1910,Silakan Upload SK,,B,672,1. Smartfren,2. Lainnya,PLN,0,02816597163,sdnegerikalimanahkulon@gmail.com,,-7.415348000000,109.336492000000,8,59,44,6,Pagi/6 hari,,2022/2023-2,899,6,0,0,2,7,1,0,0,3,0,3,2,8,0,0,7,1,2,0,1,0,0,2,3,1,7,SD 2013,Smartfren,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/109DA255-2DF5-E011-8217-E14C281F5360,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20303696,SD N 1 KALIMANAH WETAN,20303696,Jl. Jati No. 1 Kalimanah Wetan,KALIMANAH WETAN,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,0,1. Indosat IM3,2. Lainnya (Serat Optik),PLN,,,sd_kalwet1@yahoo.com,,-7.411897000000,109.341370000000,7,47,49,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,5,2,0,0,4,1,1,1,6,1,0,6,1,0,2,2,1,0,0,2,1,6,SD 2013,Indosat IM3,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Purbalingga,Kalimanah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0D0A455-2DF5-E011-9D89-BFC0BB8FC9B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20354583,SD N 1 KARANGMANYAR,20354583,Jl. Soekarno-hatta Karangmanyar,KARANGMANYAR,KEC. KALIMANAH,KAB. PURBALINGGA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1974,,01-01-1910,Silakan Upload SK,,B,0,1. -,2. Telkom Speedy,PLN,,0281891031,sdnkarangmanyar01@gmail.com,,-7.403900000000,109.359900000000,7,41,48,6,Pagi/6 hari,,2022/2023-2,900,5,0,0,2,5,1,0,1,3,0,3,1,5,2,0,6,1,2,0,0,1,0,2,2,0,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
