prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41B3601F-03F4-4777-95AE-0A5EEE15AF66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705589,MIN 3 LAMPUNG BARAT,60705589,Jalan Bukit Pesagi Nomor 121 Pekon Hujung Kec. Belalau Lampung Barat,HUJUNG,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,Kd.08.04/4/PP.01.1/368/2011,24-06-2011,KMA Nomor 558 Tahun 2003,30-12-2003,Silakan Upload SK,,A,"5,040",,2.,,,,,,-4.937332000000,104.203355000000,0,116,124,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84621E0B-08D1-444E-8641-928DD743A728,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816644,MTSS DARUSSHOLIHIN,10816644,Jalan Bukit Pesagi,HUJUNG,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,kd.08.04/04/PP.01.1/368/2011,24-06-2011,D/Kd/MTSs/LB/0031/2011,27-06-2011,Lihat SK Operasional,2017-11-21 12,B,"2,500",,2.,,,,,,-4.938320000000,104.204810000000,0,62,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0FE4970-8B18-E111-964A-0322344B85A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809959,SD NEGERI 1 BEDUDU,10809959,Way Semangka,BEDUDU,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,422/064/III.01/III/2018,01-01-1910,Lihat SK Operasional,2019-01-14 08,B,"4,400",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,,rizkipratama406@yahoo.co.id,,-5.018400000000,104.190000000000,7,45,45,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,6,0,0,1,1,0,2,4,7,0,0,5,2,0,1,0,0,0,2,4,2,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/401C4A70-8B18-E111-95D1-49D33CD36890,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803397,SD NEGERI 1 BUMI AGUNG,10803397,Bumi Agung,BUMI AGUNG,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,33/B/II,20-12-1976,420,01-01-1968,Lihat SK Operasional,2018-05-17 10,B,63,1. Indosat IM3,2. Lainnya,PLN,,,lenipuspita813@yahoo.com,http,-4.994200000000,104.176000000000,9,30,27,6,Pagi/6 hari,,2022/2023-2,900,7,0,1,0,6,0,0,3,4,2,2,1,3,6,2,3,4,0,0,0,1,1,6,1,2,7,SD 2013,Indosat IM3,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60874970-8B18-E111-ACD4-09E8003527C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803824,SD NEGERI 1 KENALI,10803824,Kenali,KENALI,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,590/43/VIII/AH,01-01-1910,422/070/II.01/VI/2016,30-06-2016,Lihat SK Operasional,2018-05-17 07,B,"5,103",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdnkenalibelalau@gmail.com,,-4.990400000000,104.194500000000,8,45,56,6,Pagi/6 hari,,2022/2023-2,200,12,0,0,0,8,0,0,0,0,1,4,3,6,2,1,7,0,0,0,0,2,0,3,3,1,7,SD 2013,Indosat IM3,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A09A6170-8B18-E111-9FC4-1340E1DAF1D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803747,SD NEGERI 2 BEDUDU,10803747,Bedudu,BEDUDU,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1980,01-01-1980,422/067/III.01/III/2018,05-03-2018,Lihat SK Operasional,2018-10-24 08,C,"6,351",1. -,2. Telkomsel Flash,PLN,,,SDNBEDUDU@yahoo.co.id,,-5.016000000000,104.198300000000,9,27,29,6,Pagi/6 hari,,2022/2023-2,450,0,0,0,0,7,1,0,1,3,0,4,2,7,2,0,7,2,0,0,2,0,0,5,2,4,5,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60BD5B70-8B18-E111-BAB6-0B84FB79BEDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803791,SD NEGERI 2 KENALI,10803791,Kenali,KENALI,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,422/    /III.01/I/1973,01-01-1973,422/068/III.01/III/2018,05-03-2018,Lihat SK Operasional,2018-05-16 09,B,"4,352",1. -,2. -,PLN,,,sdnegeri2kenali@gmail.com,,-4.993400000000,104.193000000000,15,119,85,11,Pagi/6 hari,,2022/2023-2,900,10,0,1,2,9,3,0,3,6,0,3,6,8,7,0,14,1,3,2,1,0,0,3,6,3,12,SD 2013,Tidak Ada,2,2,2,1,2,2,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50802C72-8B18-E111-AD1B-8FD21DEDBDE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803680,SD NEGERI FAJAR AGUNG,10803680,PAJAR AGUNG,PAJAR AGUNG,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1900,B/130/KPTS/II.A/2009,20-04-2014,Silakan Upload SK,,C,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,fajaragungsdn01@gmail.com,,-4.940500000000,104.173700000000,11,21,22,6,Double Shift/6 hari,,2022/2023-2,550,6,0,3,2,7,1,0,3,5,0,4,2,7,4,1,7,3,0,2,2,2,1,2,2,6,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806D4A70-8B18-E111-AA6A-496A077548C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803406,SD NEGERI HUJUNG,10803406,Hujung,HUJUNG,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,422 /70/III.01/III/2018,05-03-2018,422 /70/III.01/III/2018,05-03-2018,Lihat SK Operasional,2018-10-29 22,C,"2,025",1. -,2. -,PLN,0,,sdnhujung@gmail.com,,-4.907100000000,104.219200000000,6,12,11,6,Pagi/6 hari,,2022/2023-2,500,6,0,1,2,3,0,0,3,3,0,0,3,4,2,0,4,2,0,1,1,1,0,0,3,0,6,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Belalau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00814A70-8B18-E111-B352-AF6E2749321F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803440,SD NEGERI KEJADIAN,10803440,Pekon Kejadian,KEJADIAN,KEC. BELALAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B/48/KPTS/II.01/2011,02-02-2011,1984,01-01-1984,Silakan Upload SK (link file tidak valid) => [698752-868653--],2022-09-02 02,B,"18,750",1. -,2. -,PLN,,,sekolahpintarkami@gmail.com,,-5.001800000000,104.189900000000,9,24,28,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,6,3,0,0,3,1,0,5,5,4,0,8,1,0,1,2,0,0,2,4,1,8,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
