prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/001C1FCA-30F5-E011-9F65-718AE9A37B12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402578,SD NEGERI 102 KENDARI,40402578,Jl. Balai Kelurahan Petoaha,PETOAHA,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,242.3/05/SK/1998,01-01-1999,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2020-07-28 10,B,"2,067",1. Lainnya,2. Lainnya,PLN,085298211007,,sdn102kendari@gmail.com,,-3.988800000000,122.602500000000,8,65,59,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,6,0,1,1,4,1,0,3,6,0,2,0,4,4,0,8,0,0,3,1,2,0,2,0,2,6,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/004F1ECA-30F5-E011-A379-D15A9EAFBEDA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403179,SD NEGERI 12 KENDARI,40403179,Bungkutoko Timur,BUNGKUTOKO,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,22,31-12-1950,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 04,C,"6,091",1. -,2. -,PLN,,,sdnegeri03abeli@gmail.com,,-3.981300000000,122.611100000000,10,74,65,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,1,4,2,0,4,6,1,3,0,4,6,1,7,2,0,0,3,4,1,2,0,2,8,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D06929CA-30F5-E011-96E3-9FE7FDA4F3C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403180,SD NEGERI 13 KENDARI,40403180,Jl. Cendrawasih,NAMBO,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,32/2006,01-02-2006,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 04,B,"2,700",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn04abelinambo@gmail.com,,-3.993600000000,122.608900000000,11,71,71,8,SD 2013,Double Shift/6 hari,,2022/2023-2,Telkomsel Flash,450,9,0,1,2,4,4,0,3,8,0,2,1,4,7,0,8,3,0,1,1,5,1,2,1,3,8,2,1,1,1,1,2,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80162ACA-30F5-E011-8E52-0FA3774CAAF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403177,SD NEGERI 4 KENDARI,40403177,Jl. Balai Kelurahan Tobimeita,TOBIMEITA,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,WALIKOTA,01-01-1944,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 04,B,"1,036",1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN,,,agusalimsidiq@gmail.com,,-4.009400000000,122.584600000000,17,142,136,12,SD 2013,Double Shift/6 hari,,2022/2023-2,Lainnya (Wavelan),"1,300",6,0,1,2,6,4,0,7,12,2,2,1,5,12,1,12,4,1,1,9,3,1,1,1,3,14,2,2,2,2,2,2,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40332ACA-30F5-E011-8B5A-15124B3CC328,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403178,SD NEGERI 5 KENDARI,40403178,Jl. Poros Moramo,SAMBULI,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,22,31-12-1949,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 04,B,"1,932",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,IdayatiSri1402@gmail.com,,-4.004100000000,122.619200000000,8,62,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",6,0,1,1,3,2,0,3,5,2,1,0,2,6,0,6,2,2,0,3,3,0,0,0,2,6,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0C51ECA-30F5-E011-9CCB-A3A8AD7CE895,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402697,SD NEGERI 60 KENDARI,40402697,Kel. Tobimeita,TOBIMEITA,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,PERWALI,31-12-1983,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 12,B,"15,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,kurniatinyuri4@gmail.com,,-4.009400000000,122.584600000000,10,85,74,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,0,6,1,1,2,5,1,1,3,6,4,1,8,1,0,1,3,1,1,1,3,1,9,1,1,2,1,1,1,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/009529CA-30F5-E011-8C3C-9D9DCCB886E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402648,SD NEGERI 62 KENDARI,40402648,Jl. Pendidikan,SAMBULI,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,PERWALI,01-01-1981,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 06,B,"2,293",1. -,2. Telkom Speedy,PLN,,,sdn62.kendari@gmail.com,,-4.003900000000,122.627500000000,14,102,70,9,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,12,0,1,2,8,2,0,4,6,2,3,3,7,7,2,9,3,0,0,4,3,1,2,4,4,10,2,1,2,1,2,1,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0F01ECA-30F5-E011-B2CF-D57D032477AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402650,SD NEGERI 67 KENDARI,40402650,Jl. Nelayan,BUNGKUTOKO,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,13/DTKP/XI/1981,31-12-1982,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 13,B,795,1. Lainnya (Wavelan),2. Telkomsel Flash,PLN,,,sdn14abeli@yahoo.com,,-3.982700000000,122.602800000000,10,44,30,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"1,300",6,0,1,0,6,2,0,2,5,2,3,0,2,8,3,5,2,1,1,3,3,2,0,0,2,8,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/605F2ACA-30F5-E011-A268-5B8BD534E9B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402707,SD NEGERI 77 KENDARI,40402707,Jl. Poros Moramo,TONDONGGEU,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,PERWALI,31-12-1983,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 13,B,"2,000",1. Lainnya,2. Telkomsel Flash,PLN,,,kinzokidz@gmail.com,,-4.004100000000,122.645600000000,9,52,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,6,0,1,0,1,2,0,6,8,1,0,0,3,6,0,5,4,1,0,2,5,1,0,0,1,8,1,1,1,1,1,1,,,
Sulawesi Tenggara,Kota Kendari,Nambo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/306E2ACA-30F5-E011-AE74-95C269A7139E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402573,SD NEGERI 94 KENDARI,40402573,Jl.cendrawasih,NAMBO,KEC. NAMBO,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,PERWALI,31-12-1995,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2019-01-25 15,B,"1,760",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn18abelinambo@gmail.com,,-3.993600000000,122.609100000000,11,88,65,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",8,0,1,2,5,0,0,6,7,2,1,1,5,6,2,9,0,1,1,4,2,1,2,0,2,9,2,1,1,1,1,1,,,
