prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5069AD40-2AF5-E011-8F56-693FD628E764,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60201175,SD INPRES KAKARAINO,60201175,Jl. Raya Kakaraino,KAKARAINO,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,37/117.04.06/HT/1986,01-01-1986,420/433/2017,11-09-2017,Lihat SK Operasional,2018-02-13 13,C,"2,400",1. Lainnya (Wavelan),2. Telkomsel Flash,PLN,,,sdinpres.kakaraino@gmail.com,,1.292300000000,128.121900000000,8,32,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),900,6,0,0,1,5,0,0,3,3,3,1,1,0,8,1,4,3,1,1,3,1,1,0,1,4,4,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B02DCB40-2AF5-E011-86E8-F5325561D568,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60201178,SD INPRES LOLOBATA,60201178,Jl. Raya Lolobata,LOLOBATA,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,05-04-1976,420/433/2017,01-01-1910,Lihat SK Operasional,2018-02-13 12,C,"2,500",1. Lainnya,2. -,PLN,,,sdinpreslolobata@gmail.com,,1.250300000000,128.114100000000,7,29,42,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,418,6,0,1,0,4,0,0,3,4,2,1,0,0,7,0,6,1,3,1,0,2,1,0,0,0,7,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0290A41-2AF5-E011-91E5-DF8C118EE0D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60201184,SD INPRES NYAOLAKO,60201184,Jl. Raya Nyaolako,NYAOLAKO,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,11-09-2017,420/433/2017,11-09-2017,Lihat SK Operasional,2018-02-13 13,C,"6,300",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,nyaolakosdinpres@gmail.com,,.799000000000,127.843500000000,8,10,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,0,4,0,0,4,4,2,2,0,1,7,1,4,3,1,2,1,0,3,1,0,2,6,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/603CCB40-2AF5-E011-A2D7-53827D5660E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200704,SD NEGERI FOLY,60200704,Jl. Raya Foly,FOLI,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,11-09-2017,420/433/2017,11-09-2017,Lihat SK Operasional,2018-02-13 13,B,"1,925",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,Sdnfoly175@gmail.com,http,1.252600000000,128.160100000000,8,77,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,000",6,0,1,1,6,0,0,2,2,3,3,0,1,7,0,7,1,1,0,4,1,1,0,1,5,3,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0078AD40-2AF5-E011-93EA-85D71A35CB37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60201305,SD NEGERI HATETABAKO,60201305,Jl. Raya Hatetabako,HATETABAKO,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,11-09-2017,420/433/2017,11-09-2017,Lihat SK Operasional,2018-02-13 13,B,"22,990",1. -,2. -,PLN,,,sdn.hatetabako63@gmail.com,,1.257800000000,128.089700000000,5,52,54,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,8,0,0,0,2,0,0,3,3,1,1,0,1,4,1,3,1,0,3,1,1,0,0,0,0,5,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A049CB40-2AF5-E011-9FA6-2FCFC01FC898,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60201309,SD NEGERI LOLOBATA,60201309,JL. RAYA LOLOBATA,LOLOBATA,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,03-07-1950,420/433/2017,11-09-2017,Silakan Upload SK (link file tidak valid) => [779436-913157--],2023-02-16 06,B,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnlolobata@gmail.com,,1.249400000000,128.117600000000,7,52,56,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,7,0,1,0,5,0,0,2,2,3,2,0,2,5,3,3,1,0,1,4,2,0,0,0,0,7,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70498540-2AF5-E011-88A5-6713AE6D59B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200644,SD NEGERI PUAO,60200644,Jl. Raya Puao,PUAO,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,04-01-1971,420/433/2017,11-09-2017,Lihat SK Operasional,2018-02-13 13,B,"6,240",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeripuao@gmail.com,,1.288300000000,128.119500000000,6,54,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",9,0,1,0,3,0,0,3,3,2,1,0,0,6,0,3,3,0,2,1,0,1,2,0,1,5,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6023CD40-2AF5-E011-976A-B98CCD843A37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203402,SD NEGERI SILALAYANG,60203402,Jl. Raya Silalayang,SILALAYANG,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,11-09-2017,420/433/2017,11-09-2017,Silakan Upload SK,,C,"4,500",1. Lainnya,2. Telkomsel Flash,PLN,,,sdnegeri_silalayang@yahoo.com,,1.279300000000,128.114300000000,7,45,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,5,0,1,2,4,1,0,2,4,2,1,0,0,7,2,5,0,0,0,7,0,0,0,0,2,5,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B07E2941-2AF5-E011-96C4-2F5F5A1329A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60201342,SMP NEGERI 1 WASILE,60201342,Jl. Raya Lolobata,LOLOBATA,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,11-07-1983,420/433/2017,11-09-2017,Silakan Upload SK (link file tidak valid) => [741848-931276--],2022-12-05 10,B,"40,000",1. Lainnya,2. -,PLN,,,smpn1wasile@gmail.com,http,1.252000000000,128.112000000000,14,73,80,7,SMP 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"1,300",3,0,0,0,8,0,0,6,6,0,5,3,4,10,0,10,4,4,2,1,5,2,0,0,4,10,,,,,,,3,2,2
Maluku Utara,Kab. Halmahera Timur,Wasile Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A05C1E28-00C4-E111-9EB8-8F5C4C4D5408,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60201353,SMP NEGERI 8 WASILE,60201353,Jl. Raya Silalayang,SILALAYANG,KEC. WASILE TENGAH,KAB. HALMAHERA TIMUR,PROV. MALUKU UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/433/2017,11-09-2017,420/433/2017,11-09-2017,Lihat SK Operasional,2018-02-13 13,B,"10,000",1. -,2. Lainnya,PLN,,,smpwasile8@gmail.com,,1.279500000000,128.111400000000,10,69,68,6,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,449,6,1,1,0,3,1,0,6,7,0,3,0,0,10,0,8,2,1,4,3,1,0,0,1,2,8,,,,,,,2,2,2
