prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CAD8C46F-EA94-4D8E-A9F2-CFE21E57294E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69733792,MIS NURUL HUDA KEBALEN,69733792,JL. NES-JAMBI DUSUN KEBALEN DESA BATIN,BATIN,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MI,Kementerian Agama,,,Kd.05.4/4/PP.03.2/118/2011,27-07-2011,-Kd.05.4/4/PP.03.2/118/2011,27-07-2011,Lihat SK Operasional,2021-01-26 08,C,0,,2.,,,,,,-1.922844000000,103.261902000000,0,19,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8AF9E217-5710-4532-8B4F-2BC4D63217F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881836,MIS Nurul Ihsan,69881836,Jalan Ness II Rt 03 Dusun Seroja Desa Batin,BAJUBANG,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MI,Kementerian Agama,Lainnya,,Kd.05.4/4/PP.03.2/261/2012,17-12-2012,Kd.05.4/4/PP.03.2/261/2012,17-12-2012,Lihat SK Operasional,2020-08-24 19,B,0,,2.,,,,,,-1.737000000000,103.358500000000,0,30,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F2949CA-74D6-4267-9EAF-4E99D72D71AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500540,MTSN 4 BATANG HARI,10500540,JL. LINTAS MUARA BULIAN-TEMPINO,BAJUBANG,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,107/1997,17-03-1997,107/1997,17-03-1997,Lihat SK Operasional,2016-09-01 07,A,0,,2.,,,,,,-1.778400000000,103.335900000000,0,73,78,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3061AFF2-A026-4384-BD74-7BBA657790C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10508414,MTSS AL HIDAYAH,10508414,Jalan Kelabau RT 03 Sungkai,SUNGKAI,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MTs,Kementerian Agama,,,N.o/6/PP.03.2/07/1993,15-02-1993,N.o/6/PP.03.2/07/1993,15-02-1993,Lihat SK Operasional,2019-08-21 02,B,0,,2.,,,,,,-1.791900000000,103.404000000000,0,25,30,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEA13970-A546-480D-AAE3-1D81B3CC6A4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10508415,MTSS BAITUL MUBTADIIN,10508415,JL.BAJUBANG DARAT Km. 42 PENEROKAN,PENEROKAN,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MTs,Kementerian Agama,,,D/W.e/6/MTs/45/2002,01-10-2002,W.e/6-c/PP.03.2/151/2002,02-07-2002,Silakan Upload SK (link file tidak valid) => [642199-155363--],2022-06-27 23,B,0,,2.,,,,,,-1.789700000000,103.401600000000,0,87,92,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6A02F30-43E2-4276-AD51-86189AFE2A0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881609,MTSS Nurul Ihsan,69881609,Jl. NESS / PIR II Bajubang Kampung VI,BAJUBANG,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MTs,Kementerian Agama,Lainnya,,D/W.e/6/MTs/42/2002,02-07-2002,W.e/6/6-c/PP.032/151/2002,02-07-2002,Lihat SK Operasional,2019-12-12 10,B,0,,2.,,,,,,-1.736900000000,103.358300000000,0,38,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0EF2C60-0C26-E111-A63D-2BC0B84648F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500455,SD ASIATIC PERSADA 2,10500455,Sungai Kandang,BUNGKU,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Asiatic Persada,AF1308,Nomor 6 Tahun 2004,19-03-2004,421.2/1687/DJ/PDK/2004,20-10-2004,Lihat SK Operasional,2021-04-06 19,B,"5,000",1. Telkomsel Flash,2. Indosat Mentari,Diesel,,,sdasiaticpersada2@gmail.com,,-2.106300000000,103.372400000000,17,178,191,14,Pagi/6 hari,,2022/2023-2,"1,300",12,0,1,8,0,0,20,0,17,0,0,0,6,11,1,14,2,2,4,3,2,3,1,2,4,13,SD 2013,Telkomsel Flash,3,3,2,2,2,2,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50D02C60-0C26-E111-AB20-1731DFBE5069,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500454,SD ASIATIC PERSADA I,10500454,Sei. Temidai,BAJUBANG,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Asiatic Persada,AF1308,503.6/SK.175/SIMB/BPTSP,01-01-1986,421.2/1687/DJ/PDK/2004,20-10-2004,Lihat SK Operasional,2021-02-11 11,B,"4,000",1. -,2. Telkomsel Flash,Tenaga Surya,,,sdasiaticpersada@gmail.com,,-1.968200000000,103.300700000000,14,155,147,11,Sehari Penuh/6 hari,,2022/2023-2,400,10,0,1,4,0,0,16,0,14,0,0,0,4,10,0,12,2,2,8,0,1,2,1,0,5,9,SD 2013,Tidak Ada,3,2,1,2,1,2,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0D34A5C-0C26-E111-A95D-31D00999EDDA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500102,SD NEGERI 113/I POMPA AIR,10500102,Desa Pompa Air,POMPA AIR,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,333 Tahun 2001,06-06-2001,333 Tahun 2001,06-06-2001,Lihat SK Operasional,2020-08-24 19,B,"2,908",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri113pompaair@gmail.com,_,-1.829900000000,103.294300000000,9,22,25,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,6,0,0,3,6,0,3,0,3,6,1,7,1,4,2,1,0,0,1,1,4,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Jambi,Kab. Batang Hari,Bajubang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4003525C-0C26-E111-9CDB-6BA59EBFD63F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500137,SD NEGERI 124/I BATIN,10500137,Rt 01,BATIN,KEC. BAJUBANG,KAB. BATANG HARI,PROV. JAMBI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,333 Tahun 2001,01-01-1982,333 Tahun 2001,01-01-1910,Lihat SK Operasional,2016-03-24 12,B,"6,061",1. -,2. Telkomsel Flash,PLN,,,sdn124batin@gmail.com,,-1.725000000000,103.344400000000,8,75,82,6,Pagi/6 hari,,2022/2023-2,"1,300",5,0,1,4,4,0,0,4,4,1,2,1,4,4,0,7,1,0,1,2,1,2,1,1,2,6,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
