prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10B481D0-9AFE-E111-9584-1DCD7D714330,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306394,SD NEGERI 1 SOPAI,40306394,Bela,LEMBANG SALU,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,30/DP-TU/Dikdas.1/IV/2014,01-04-2014,30/DP-TU/Dikdas.1/IV/2014,01-04-2014,Silakan Upload SK,,B,994,1. -,2. Telkomsel Flash,PLN,,,sdnsopai1@gmail.com,,-2.968000000000,119.845000000000,8,68,56,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,5,0,1,2,5,2,0,1,3,0,2,3,5,3,0,4,4,1,1,1,0,1,0,4,2,6,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B5203E0-AA1A-4743-9D24-F8508503421F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955202,SD Negeri 10 Sopai,69955202,Dusun Sanik,LEMBANG MARANTE,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1601/DP-TU/Dikdas.1/XII/2016,01-12-2016,1601/DP-TU/Dikdas.1/XII/2016,01-12-2016,Silakan Upload SK (link file tidak valid) => [796557-567188--],2023-03-10 06,C,"3,109",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnmarantesopai10@gmail.com,,-3.007200000000,119.845900000000,8,38,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,2,4,0,2,7,1,0,0,3,5,0,7,1,2,0,1,1,3,1,0,3,5,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50D981D0-9AFE-E111-B8B0-6963BCB60612,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40309709,SD NEGERI 2 SOPAI,40309709,Jl. A. Pettarani No. 02 Alang - Alang,KELURAHAN NONONGAN UTARA,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,93 / H. B. / 08 / XII / 8,01-01-1951,31/DP-TU/Dikdas.1/IV/2014,01-04-2014,Silakan Upload SK,,A,"1,525",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,sdn2sopai@yahoo.com,,-3.006100000000,119.870100000000,12,107,100,10,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,400",10,0,1,1,6,4,0,2,8,2,1,1,5,7,0,10,2,2,1,2,2,0,3,2,2,10,2,1,2,2,2,1,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FE81D0-9AFE-E111-A1F4-CB7274A03D99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306395,SD NEGERI 3 SOPAI,40306395,Marante,LEMBANG MARANTE,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,7/DPK/77/58,01-02-1958,32/DP-TU/Dikdas.1/IV/2014,01-04-2014,Silakan Upload SK,,B,"3,517",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,maranteaja@yahoo.co.id,,-3.018200000000,119.843700000000,7,54,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",3,0,1,1,1,2,0,4,6,0,1,0,1,6,0,7,0,1,1,3,1,0,1,0,1,6,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802382D0-9AFE-E111-930D-432DFD06867F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40309715,SD NEGERI 4 SOPAI,40309715,Kanuruan,LEMBANG NONONGAN SELATAN,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,33/DP-TU/Dikdas.1/IV/2014,01-04-2014,33/DP-TU/Dikdas.1/IV/2014,01-04-2014,Silakan Upload SK,,B,"2,988",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn4sopai@gmail.com,,-3.014000000000,119.863200000000,10,110,119,8,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",7,0,1,3,4,1,0,5,7,1,2,0,5,5,0,9,1,2,3,1,0,2,2,0,1,9,1,2,1,2,1,1,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404882D0-9AFE-E111-8D5D-2B2F097010EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40309716,SD NEGERI 5 SOPAI,40309716,Salu,LEMBANG SALU SARRE,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,03-05-1938,34/DP-TU/Dikdas.1/IV/2014,01-04-2014,Silakan Upload SK,,B,"3,300",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn5sopai@gmail.com,,-2.986200000000,119.853400000000,12,113,78,9,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,8,0,1,2,5,3,0,4,7,2,1,2,6,6,0,9,3,2,0,3,2,1,2,2,3,9,2,2,2,1,1,1,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/306D82D0-9AFE-E111-91DF-E53C56443F73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306522,SD NEGERI 6 SOPAI,40306522,Nonongan,KELURAHAN NONONGAN UTARA,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,35/DP-TU/Dikdas.1/IV/2014,01-04-2014,35/DP-TU/Dikdas.1/IV/2014,01-04-2014,Silakan Upload SK,,C,"1,600",1. Smartfren,2. Telkomsel Flash,PLN,,,sdn06sopai@gmail.com,,-2.991400000000,119.875700000000,9,40,60,6,SD 2013,Pagi/6 hari,,2022/2023-2,Smartfren,900,3,0,1,2,3,3,0,3,7,0,1,1,2,7,0,8,1,2,1,1,2,1,1,1,1,8,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/109282D0-9AFE-E111-8A96-792F626852C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306607,SD NEGERI 7 SOPAI,40306607,Salu,LEMBANG SALU,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,36/DP-TU/Dikdas.1/IV/2014,01-04-2014,Silakan Upload SK,,C,"3,779",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdn7sopai@yahoo.com,,-2.985200000000,119.853300000000,16,122,134,10,SD 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,300",7,0,0,0,6,4,0,6,13,0,2,1,4,12,0,14,2,6,3,1,1,2,2,1,4,12,2,1,1,1,2,3,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B782D0-9AFE-E111-972B-BB8D97C20FC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306811,SD NEGERI 8 SOPAI,40306811,Langda,LEMBANG LANGDA,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,PPK.9/5/2,01-06-1981,32.I.04.3.1981,29-05-1981,Silakan Upload SK,,A,"1,500",1. -,2. -,PLN,,,langda@yahoo.com,,-3.022600000000,119.856600000000,11,103,79,8,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",4,0,1,0,5,2,0,4,6,0,4,1,7,4,0,10,1,2,0,2,1,2,3,1,1,10,2,1,1,1,2,1,,,
Sulawesi Selatan,Kab. Toraja Utara,Sopai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0DC82D0-9AFE-E111-A626-E788FBED8F12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40318416,SD NEGERI 9 SOPAI,40318416,Tombang Langda,LEMBANG TOMBANG LANGDA,KEC. SOPAI,KAB. TORAJA UTARA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,38/DP-TU/Dikdas.1/IV/2014,01-04-2014,Silakan Upload SK,,C,"2,028",1. Telkomsel Flash,2. Indosat IM3,PLN,,,sdn9sopai@gmail.com,http,-3.038641000000,119.851850000000,9,44,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,3,3,0,3,7,0,0,2,6,3,0,8,1,1,0,1,1,3,1,2,2,7,1,1,1,1,1,1,,,
