prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6543E1F-9745-4EBE-BED7-022C6F02D167,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963433,MI Al-Fitrah,69963433,Jl. Lanraki No. 9 Kampus IV UMI,KEL BERUA,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,Lainnya,,648 Tahun 2016,30-06-2016,648 Tahun 2016,30-06-2016,Silakan Upload SK (link file tidak valid) => [539351-383009--],2021-11-09 09,B,0,,2.,,,,,,.000000000000,.000000000000,0,47,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A75CDEF8-F640-4CB9-9750-9803BB63F47A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723971,MIN 2 KOTA MAKASSAR,60723971,JL. PERINTIS KEMERDEKAAN KM.15 DAYA,DAYA,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,Nomor 238 Tahun 2006,29-08-2009,Nomor 238 Tahun 2006,29-08-2006,Lihat SK Operasional,2022-09-16 10,A,"4,500",,2.,,,,,,-5.105700000000,119.507400000000,0,377,308,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15409325-3AF2-46AA-BC9C-2C402644926A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723981,MIS ABU HURAIRAH,60723981,JL. Asrama haji NO. 7,SUDIANG RAYA,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,525,03-12-2010,525,03-12-2010,Lihat SK Operasional,2016-12-02 09,C,0,,2.,,,,,,-5.084300000000,119.530300000000,0,154,137,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F9A9115-ECC7-4182-A601-D7AA15A32211,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723979,MIS ADDARIYAH,60723979,JL. GOARIA PERUMAHAN DELTA BUMI SUDIANG BLOK B/11,SUDIANG RAYA,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-5.103637000000,119.504856000000,0,25,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22D85FE6-D72A-4E84-96AC-794EC20BDCD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723976,MIS AL HIJRAH,60723976,JL. PERINTIS KEMERDEKAAN KM 17,P A I,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,285 tahun 2006,24-11-2006,285 tahun 2006,24-11-2006,Lihat SK Operasional,2020-04-24 00,C,0,,2.,,,,,,-5.070254000000,119.475688000000,0,45,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2FFCA4C-040B-4C8B-9936-9DFCB8822E63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727124,MIS AL-FATHANAH,60727124,KOMP. PEPABRI SUDIANG PERMAI BLOK D4/8,KEL BAKUNG,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,446 Tahun 2010,15-10-2010,446 Tahun 2010,15-10-2010,Lihat SK Operasional,2019-03-16 14,C,170,,2.,,,,,,-5.076661000000,119.493391000000,0,37,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6523805-6B88-428A-8A19-EC6A0BA70DFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723974,MIS AN NASHAR,60723974,JL. KH. ABD. DJABBAR ASHIRI,P A I,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,13 Tahun 2005,11-04-2005,13 Tahun 2005,11-04-2005,Lihat SK Operasional,2020-04-20 13,B,"2,000",,2.,,,,,,-5.082400000000,119.512400000000,0,68,59,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC5AFD9E-7E2A-4164-B91E-41713EDADC06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727125,MIS AS SUMAYRIYYAH,60727125,BTP JL. KESATUAN 17 BLOK AC,KEL KATIMBANG,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,02/yamista/sk/2010,17-03-2009,524 tahun 2011,03-12-2010,Lihat SK Operasional,2021-11-24 11,C,0,,2.,,,,,,-5.072615000000,119.527111000000,0,74,55,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6909CB9-6E06-4BBE-B078-7303DBDB64C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881977,MIS Baiturrahman Untia,69881977,Jl. salodong,UNTIA,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,Lainnya,,AHU - 786. AH.01.04.Tahun 2011,25-11-2011,107 Tahun 2014,19-03-2014,Lihat SK Operasional,2022-08-11 09,B,0,,2.,,,,,,-5.075300000000,119.484100000000,0,77,55,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Biringkanaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E374A490-8445-4140-AEAC-037CE241737A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725784,MIS DDI AL-HIDAYAH,69725784,JL. PAJJAIANG NO.41,SUDIANG RAYA,KEC. BIRINGKANAYA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,10,14-06-2006,227 TAHUN 2013,20-12-2012,Lihat SK Operasional,2020-04-21 00,C,0,,2.,,,,,,-5.115945000000,119.516827000000,0,37,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
