prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AFCAAC-30F5-E011-A37F-25BC1EF1AC37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102271,SD GEREJA PANTEKOSTA KALI,40102271,Desa Kali Lingkungan 1,KALI,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,PDK,01-07-1970,11/DPMPTSP/IOS/MT/VIII-2020,31-08-2020,Lihat SK Operasional,2020-09-01 07,B,"1,800",1. -,2. -,PLN,,,,,1.040000000000,124.672500000000,6,24,31,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,3,0,2,1,3,1,2,0,4,2,0,5,1,3,0,0,1,2,0,0,0,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0FEC8AC-30F5-E011-8401-E3A267F61A02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102179,SD GMIM I TOMBATU,40102179,Jaga 3,TOMBATU,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,PPK.2/1/39/63,07-03-1963,Nomor,19-09-2014,Lihat SK Operasional,2020-08-27 15,B,"1,210",1. Telkomsel Flash,2. 3 (Tri),PLN,,,sdgmimt@gmail.com,,1.039100000000,124.682900000000,8,114,76,8,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,8,0,0,0,1,0,7,1,7,0,1,0,3,5,0,6,2,2,2,0,2,2,0,0,0,8,1,2,2,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/605FECAC-30F5-E011-A166-95E3481C6E7B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102172,SD GMIM KALI,40102172,Jaga I,KALI,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,TAHUN 1937,01-01-1937,421.2/420/404,22-05-2019,Lihat SK Operasional,2020-09-01 06,C,"1,808",1. -,2. Lainnya,PLN,,,sdgmimkali20@gmail.con,,1.040100000000,124.670300000000,3,23,27,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,1,0,3,0,2,1,0,0,4,-1,0,3,0,0,0,1,0,1,1,0,0,3,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40A37E32-52FD-E111-AA82-898A90FB7240,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103505,SD GMIM TONSAWANG,40103505,TONSAWANG 1,TONSAWANG,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,122.1/SK/I/1910,01-01-1910,07/DPMPTSP/IOS/MT/VIII-2020,01-01-1910,Lihat SK Operasional,2020-09-01 07,B,"1,155",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,0,tonsawangsdgmim@gmail.com,,.983200000000,124.695800000000,7,46,41,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,0,0,6,1,7,0,0,0,3,4,0,1,6,1,2,0,0,0,3,1,0,7,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AB99AC-30F5-E011-BE4F-7306B84B49F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101935,SD INPRES KALI,40101935,Jaga II,KALI,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1981,,01-01-1910,Silakan Upload SK,,B,"1,098",1. -,2. 3 (Tri),PLN,,,aprilialegi82@gmail.com,http,1.041000000000,124.671200000000,7,31,15,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,000",6,0,1,2,7,0,0,0,3,0,4,0,5,2,0,6,1,1,0,1,2,0,2,1,0,7,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0B185AC-30F5-E011-B14C-AF146F78A43D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101871,SD INPRES TOMBATU I,40101871,Jln. Siswa Jaga 3,BETELEN,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-04-1974,,01-01-1910,Silakan Upload SK,,B,"1,506",1. -,2. Lainnya,PLN,0,,sdnegeriinprestombatusatu@gmail.com,http,1.043900000000,124.680600000000,10,71,65,9,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,200",4,0,1,1,10,0,0,0,4,1,3,2,8,2,0,8,2,1,1,1,1,0,4,2,2,8,2,2,2,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0C085AC-30F5-E011-B449-7738BA16E5FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103510,SD KATOLIK TOMBATU,40103510,Betelen,BETELEN,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN MANADO,AC4290,421.2/01/SK/VIII-1962,18-08-1962,05/DPMPTSP/IOS/MTVIII-2020,31-08-2020,Lihat SK Operasional,2020-09-01 07,A,"7,294",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdkatoliktombatu@gmail.com,,1.042500000000,124.683700000000,6,93,77,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"1,200",6,0,0,0,1,0,4,1,5,0,1,0,3,3,0,5,1,2,0,1,3,0,0,0,0,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80E096AC-30F5-E011-A1C6-09531DA9B960,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102194,SD NEGERI 2 TOMBATU,40102194,Desa Tombatu Tiga Selatan Jaga I,TOMBATU,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-08-1962,1586.11/MT/DIKPORA/VII-20,07-03-1963,Silakan Upload SK,,Sertifikat Kedaluwarsa,"2,320",1. Indosat IM3,2. Telkomsel Flash,PLN,,,youla.sdn2tombatu@gmail.com,,1.040400000000,124.687200000000,11,78,75,8,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,896,9,0,1,6,7,0,0,4,6,0,5,0,8,3,0,9,2,2,2,1,2,3,1,0,0,11,2,1,2,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06D86AC-30F5-E011-98D2-A17B57DD96AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102247,SD NEGERI I TOMBATU,40102247,Jaga V Desa Betelen,BETELEN,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,PPK.2/I/39/63,07-03-1963,1589/MT/DIKPORA/VII-2013,01-07-2013,Silakan Upload SK (link file tidak valid) => [544369-211580--],2021-11-21 18,A,112,1. 3 (Tri),2. 3 (Tri),PLN,,,sdnsatutombatu@gmail.com,,1.043300000000,124.680200000000,12,92,71,10,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,3 (Tri),"1,300",11,0,0,3,9,0,0,3,4,3,3,2,9,3,0,11,1,1,1,0,1,2,4,3,1,11,2,2,1,2,1,2,,,
Sulawesi Utara,Kab. Minahasa Tenggara,Tombatu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7042A2AC-30F5-E011-B94B-2D82F048D293,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40101858,SD NEGERI PISA,40101858,Jalan Trans Pisa,PISA,KEC. TOMBATU,KAB. MINAHASA TENGGARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-05-1985,,01-05-1985,Silakan Upload SK,,B,"4,445",1. -,2. -,PLN,,,pisasdn@gmail.com,,.952900000000,124.633000000000,8,20,23,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,500",6,0,1,1,6,0,0,2,3,0,5,0,6,2,0,6,2,1,0,2,2,1,1,1,3,5,1,1,1,1,1,1,,,
