prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A029FFDC-2EF5-E011-8885-D3D59AD6EFC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258866,SD NEGERI 071021 HILINDRURIA,10258866,Hilindruria,MAZIAYA,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,421.2/4313-POP/disdik/2013,26-11-2013,Silakan Upload SK,,B,"1,570",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnhilindruria39@gmail.com,,1.394100000000,97.428200000000,9,83,77,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,18,0,0,2,4,2,0,3,7,0,2,0,2,7,0,6,3,0,1,2,3,0,2,1,4,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30A4F1D8-2EF5-E011-BF48-05DC4D560590,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258294,SD NEGERI 071028 LUZAMANU,10258294,Luzamanu,HILIGEO AFIA,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,567/II-02/V/1925,01-01-1910,821.2/4842-POP/disdik/2013,27-12-2013,Silakan Upload SK,,B,"3,708",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri071028luzamanu@gmail.com,,1.448900000000,97.358400000000,9,66,74,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,899,11,0,1,0,4,1,0,4,6,1,2,0,3,6,0,7,2,0,0,6,1,2,0,0,4,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0E6F1D8-2EF5-E011-B67D-3DC056E82F2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258306,SD NEGERI 071034 LOTU,10258306,Lotu,LAWIRA SATUA,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,642/182/LS/1993,11-11-1993,421.3/499-POP/disdik/2014,17-02-2014,Lihat SK Operasional,2022-03-21 00,B,"7,209",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdnegerilotu@gmail.com,,1.390300000000,97.357400000000,24,211,186,17,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",14,1,0,2,5,6,0,13,20,2,2,0,4,20,0,17,7,4,7,6,2,3,2,0,8,16,3,3,2,3,3,3,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A00DF2D8-2EF5-E011-8713-B796560D82FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258867,SD NEGERI 071037 LOMBUZAUA,10258867,Lombuzaua,LOMBUZAUA,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/1278/Disdik/1950,01-01-1910,421.2/4371-POP/Disdik/2013,28-11-2013,Silakan Upload SK,,B,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnlombuzaua@gmail.com,,1.438500000000,97.369000000000,9,61,57,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,2,7,1,0,1,2,3,4,0,4,5,0,5,4,1,0,3,1,0,3,1,7,2,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90DEF2D8-2EF5-E011-B703-D96D84A16DCB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258104,SD NEGERI 075032 NALUA,10258104,Nalua,LOLOFAOSO,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,421.2/4646-POP/disdik/2013,12-12-2013,Lihat SK Operasional,2015-08-05 21,B,"2,880",1. Telkomsel Flash,2. -,PLN,0,0,sdnnalua@yahoo.co.id,,1.428700000000,97.352900000000,9,75,68,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,899,12,0,1,2,6,1,0,2,3,4,2,0,4,5,0,7,2,0,2,1,3,1,1,1,3,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/902DF3D8-2EF5-E011-AFCB-DBBAE957E95F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258864,SD NEGERI 076069 LAWIRA II,10258864,Lawira II,LAWIRA II,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.1/71-POP/DISDIK/2014,20-01-2014,421.1/71-POP/DISDIK/2014,20-01-2014,Lihat SK Operasional,2015-10-28 00,B,"2,550",1. Telkomsel Flash,2. -,PLN,,,sdlawira@gmail.com,,1.440000000000,97.346100000000,8,37,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,2,0,3,2,0,3,5,3,0,0,5,3,0,7,1,0,0,4,3,0,1,0,6,2,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3047F3D8-2EF5-E011-B76F-250B674BECFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258868,SD NEGERI 076678 FADORO FULOLO,10258868,Fadoro Fulolo,FADORO FULOLO,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1536/DISDIKBUD/1982,01-01-1910,421.2/33-POP/disdik/2014,07-01-2014,Silakan Upload SK,,B,"4,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnfadorof@gmail.com,http,1.414300000000,97.349900000000,8,35,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,9,0,0,0,1,3,0,4,7,0,1,0,3,5,0,6,2,1,2,3,0,1,1,0,2,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8054F3D8-2EF5-E011-BAD4-D3A489483DBE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258869,SD NEGERI 076679 BAHO,10258869,Baho,BAHO,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/4417-POP/Disdik/2013,02-12-2013,421.2/4417-POP/Disdik/2013,02-12-2013,Silakan Upload SK,,B,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn.baho@gmail.com,,1.391400000000,97.351800000000,10,58,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,1,3,3,0,4,8,1,1,0,1,9,1,6,3,1,3,1,2,2,1,0,7,3,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/406EF3D8-2EF5-E011-8F56-CD889CFFE439,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258870,SD NEGERI 076681 BAHOSEA,10258870,Bahosea,HILIGEO AFIA,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,001111820208002,11-11-1982,421.2/2021-POP/Disdik/2016,17-05-2016,Lihat SK Operasional,2016-05-25 13,B,"5,000",1. Telkomsel Flash,2. -,PLN,082272437467,,sdbahosea@gmail.com,,1.484200000000,97.354600000000,10,94,65,7,SD 2013,Siang/6 hari,,2022/2023-2,Telkomsel Flash,450,7,0,0,4,4,1,0,5,6,2,2,0,3,7,0,8,2,1,2,3,1,2,1,0,7,3,2,1,1,1,1,1,,,
Sumatera Utara,Kab. Nias Utara,Lotu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2088F3D8-2EF5-E011-91FE-67AEE028026D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258871,SD NEGERI 077276 OMBOLATA MAZIAYA,10258871,Ombolata Maziaya,MAZIAYA,KEC. LOTU,KAB. NIAS UTARA,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/4302-POP/Disdik/2013,23-11-2013,421.2/4302-POP/Disdik/2013,23-11-2013,Silakan Upload SK,,B,"5,000",1. -,2. -,PLN,,,sd077276.ombmz@gmail.com,,1.415700000000,97.366500000000,11,90,72,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,8,0,0,0,8,1,0,2,3,3,4,1,5,6,1,10,0,1,1,2,1,1,2,3,6,5,1,1,2,1,1,1,,,
