prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51AC81E5-E1B8-4D95-BB9D-8CECC023D372,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727093,MIN 2 MANGGARAI BARAT,60727093,Bari,BARI,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,NEGERI,MI,Kementerian Agama,,,KMA Nomor 731 Tahun 2018,04-12-2018,KMA Nomor 731 Tahun 2018,04-12-2018,Lihat SK Operasional,2021-03-17 12,B,"3,124",,2.,,,,,,-8.460349000000,120.231366000000,0,81,64,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF044578-19C7-4374-B578-1D16ECEDE9FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956252,MIS NURUL QALBU,69956252,Nanga Kantor,NANGA KANTOR,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,MI,Kementerian Agama,Lainnya,,KW.20.2/3/PP.03.2/8383/2015,30-11-2015,KW.20.2/3/PP.03.2/8383/2015,30-11-2015,Lihat SK Operasional,2020-08-26 18,C,0,,2.,,,,,,.000000000000,.000000000000,0,54,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F034ECB7-321A-4369-B09D-778FEEBA354C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822464,MTs NURUL TAUFIK,69822464,Bari,BARI,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,MTs,Kementerian Agama,Lainnya,,KW.20.3/1/PP.03.2/7759c/2013,19-12-2013,KW.20.3/1/PP.03.2/7759c/2013,19-12-2013,Lihat SK Operasional,2017-03-07 14,B,0,,2.,,,,,,-8.482200000000,120.192500000000,0,41,37,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06D8439-033C-E111-972A-234A1275CE15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304921,SD INPRES BENTENG DEDA,50304921,Wontong,WONTONG,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1983,,01-01-1910,Silakan Upload SK,,C,"75,000",1. -,2. -,Tenaga Surya,,,bentengdeda7@gmail.com,,-8.449500000000,120.224100000000,16,118,107,13,Pagi/6 hari,,2022/2023-2,900,14,0,1,0,3,1,0,12,14,1,0,1,4,12,1,12,3,6,5,3,0,0,1,1,7,9,SD 2013,Tidak Ada,2,2,2,3,1,3,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30357B39-033C-E111-9D69-A302EB5DCA06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304815,SD INPRES HAWIR,50304815,Ndari,NGGILAT,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1984,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"20,000",1. Telkomsel Flash,2. -,Tidak Ada,,,sdihawir20@gmail.com,http,-8.374600000000,120.182500000000,9,34,34,6,Pagi/6 hari,,2022/2023-2,0,5,0,2,0,3,0,0,6,6,1,1,1,1,8,0,5,4,2,2,3,0,1,0,1,4,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0568339-033C-E111-A2D1-530BBE480D5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304862,SD INPRES JIMBOR,50304862,JIMBOR,WATU BARU,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,066,01-07-1980,,01-07-1980,Silakan Upload SK,,C,"30,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,marselhandul1996@gmail.com,,-8.444600000000,120.209100000000,9,69,49,6,Pagi/6 hari,,2022/2023-2,900,13,0,1,0,2,1,0,6,7,1,1,0,2,7,0,6,3,3,2,2,0,0,1,1,7,2,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/507E8539-033C-E111-84BB-6F98A5829FBA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304858,SD INPRES LONDAR,50304858,LONDAR,SARAE NARU,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,BUPATI,16-07-1990,259 Tahun 1992,10-09-1992,Lihat SK Operasional,2021-08-13 10,B,"31,960",1. -,2. -,Tidak Ada,,,sdilondar.mabar@yahoo.com,,-8.306500000000,120.232000000000,5,30,28,6,Pagi/6 hari,,2022/2023-2,0,6,0,0,0,0,1,0,4,5,0,0,0,2,3,0,4,1,1,0,4,0,0,0,0,4,1,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0865039-033C-E111-861C-7D489033380D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304886,SD INPRES SANGKA,50304886,SANGKA,WATU MANGGAR,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1983,,01-01-1910,Silakan Upload SK,,C,"9,000",1. -,2. -,Tidak Ada,,,marselinuss331@gmail.com,,-8.459100000000,120.251800000000,7,34,37,6,Pagi/6 hari,,2022/2023-2,0,5,0,1,0,3,0,0,4,6,1,0,0,1,6,1,5,1,1,1,2,1,0,1,1,5,2,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C92D3A-033C-E111-BE63-E9DDEBA1830E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304728,SD KHATOLIK BARI,50304728,Bari,BARI,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SUKMA MANGGARAI BARAT,AW8047,247/115/1947,01-08-1947,17/pend-/1951,21-01-1951,Silakan Upload SK,,B,"35,000",1. -,2. -,Diesel,,,sdkbari2017@yahoo.com,,-8.334840000000,120.208528000000,10,54,67,6,Pagi/6 hari,,2022/2023-2,"3,000",10,0,1,0,7,0,2,2,3,0,3,4,4,6,2,6,2,1,1,1,1,0,3,3,2,8,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Macang Pacar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0312F3A-033C-E111-9149-61820E43B80A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304908,SD KHATOLIK MBAKUNG,50304908,Mbakung,MBAKUNG,KEC. MACANG PACAR,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SUKMA MANGGARAI BARAT,AW8047,04/BUP KDH/1967,15-01-1967,04/BUP KDH,04-05-1969,Silakan Upload SK,,,"10,000",1. -,2. -,Tidak Ada,,,sdkmbakung@yahoo.com,,-8.400300000000,120.170100000000,8,40,39,6,Pagi/6 hari,,2022/2023-2,0,2,0,1,0,0,0,1,7,8,0,0,0,0,8,2,6,0,4,0,3,1,0,0,0,6,2,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
