prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A49F895-398F-4A63-9379-C9E37DA1A572,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994478,MI NURUL BURHANI,69994478,KP. CIPAHUL,PASIRTENJO,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Lainnya,,55,30-12-2014,912 Tahun 2018,08-11-2018,Lihat SK Operasional,2020-02-29 14,C,0,,2.,,,,,,.000000000000,.000000000000,0,59,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DF3B49E-5726-4B0F-AA11-E6B9550CB9F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721109,MIS MALNU CIKARANG,60721109,Kp. Cikarang,PASIRLANCAR,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,,,W.i/HK.009/271/1992,31-03-1992,W.i/HK.009/271/1992,31-03-1992,Lihat SK Operasional,2017-03-28 16,Sertifikat Kedaluwarsa,"2,216",,2.,,,,,,-6.709862000000,105.594534000000,0,27,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFE50547-3872-4A79-A70B-BF44E414812F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721110,MIS MATHLAUL ANWAR CAMPAKA,60721110,Jl. Prapatan Sindangresmi Kp. Campaka,SINDANGRESMI,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,,,W.i/PP.004.1/3572/1992,31-03-1992,W.i/PP.004.1/3572/1992,31-03-1992,Lihat SK Operasional,2020-02-04 15,C,250,,2.,,,,,,-6.541200000000,105.923000000000,0,42,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BBB9E34-79F2-4ACF-BABF-B19DAEB5DE96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721105,MIS MATHLAUL ANWAR KADUMALATI,60721105,Kp. Kadumalati,KADUMALATI,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,,,W.i/HK.008/271/1992,31-03-1992,W.i/HK.008/271/1992,31-03-1992,Lihat SK Operasional,2017-03-28 16,B,660,,2.,,,,,,-6.699039000000,105.564642000000,0,57,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A10A663-A388-498A-975E-81C0A618C086,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721107,MIS MATHLAUL ANWAR PASIR DURUNG,60721107,Kp. Pasirdurung,PASIRDURUNG,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,,,W.i/PP.004.1/3571/1992,31-03-1992,W.i/PP.004.1/3571/1992,31-03-1992,Lihat SK Operasional,2017-03-28 16,B,720,,2.,,,,,,-6.718107000000,105.549181000000,0,41,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EFF2A79-FC20-45E6-8472-57E01AE4771E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721106,MIS MUHAMMADIYAH BOJONGMANIK,60721106,Kp. Bojongmanik,BOJONGMANIK,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Pandeglang,AO5816,1072/I.4/F/2003,11-12-2003,1072/I.4/F/2003,11-12-2003,Lihat SK Operasional,2017-03-28 16,B,1.100 m2,1.,2.,,,,,,-6.734857000000,105.545059000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/149C5C6D-6E56-4470-A59F-16CCB96BAD97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721108,MIS MUHAMMADIYAH PASIRLOA,60721108,Jl. Munjul Turus Km 07 RT 04/02,PASIRLOA,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Pandeglang,AO5816,1071/I.4/F/2003,11-12-2003,1071/I.4/F/2003,11-12-2003,Lihat SK Operasional,2017-03-28 16,C,750 m2,1.,2.,,,,,,-6.755000000000,105.541700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A044B56-7CE4-4A20-BCA9-9AE7FE7D1CB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994572,MTs MIFTAHUNNAJAH,69994572,KP. BARU,PASIRLANCAR,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,Lainnya,,0220/KW.28.02.05/PP.07/05/2019,10-11-2016,399 TAHUN 2019,09-05-2019,Lihat SK Operasional,2021-01-18 11,C,0,,2.,,,,,,.000000000000,.000000000000,0,31,34,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25A43A44-71BE-4D25-AFDD-5AC29BFBADCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788413,MTsS MATHLA`UL ANWAR SINDANGRESMI,69788413,Jl. Raya Sindangresmi Km 10 Kp. Langkap Caang,SINDANGRESMI,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,Lainnya,,KW.28.1/PP.00/2099/2008,01-09-2008,KW.28.1/PP.00/2099/2008,01-09-2008,Lihat SK Operasional,2017-03-23 00,Sertifikat Kedaluwarsa,950,,2.,,,,,,-6.542400000000,105.923200000000,0,54,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Sindangresmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D077CA7-7737-48F3-83A0-13BFDB01D6D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881708,MTsS Mathlaul Anwar Pasirdurung,69881708,Jl. Raya Kadumalati Km. 01,PASIRDURUNG,KEC. SINDANGRESMI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MTs,Kementerian Agama,Lainnya,,Kd.28.02.4/PP.00/40/2012,20-06-2012,Kd.28.02.4/PP.00/40/2012,20-06-2012,Lihat SK Operasional,2017-03-23 00,B,"1,017",,2.,,,,,,-6.318821000000,105.937097000000,0,132,125,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
