prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/126F1857-4C2A-421A-A208-AF615B186E44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703534,MIN 1 TAPANULI SELATAN,60703534,JL.SIBOLGA KM 19 NO 57,PANOBASAN,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.423441000000,99.112107000000,0,167,146,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8AAE326-A0E5-405F-AC28-783589CDAA9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703535,MIS AL-AMIN,60703535,TANGGA BATU SIUHOM II,SITARA TOIT,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.385290000000,99.122114000000,0,30,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DFC512E-2688-41A4-82C1-244705AAF05A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263909,MTSS DARUL MURSYIDI,10263909,SIALOGO,SIALOGO,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.402802000000,99.172775000000,0,53,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88EEE1EA-8460-4219-8D18-3FDDD0859167,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982763,MTSS MARDHATILLAH,69982763,JL. SIBOLGA,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,INDONESIA,SWASTA,MTs,Kementerian Agama,,,839 TAHUN 2017,27-07-2017,839 TAHUN 2017,27-07-2017,Silakan Upload SK (link file tidak valid) => [-],2018-12-07 08,B,0,,2.,,,,,,.000000000000,.000000000000,0,281,167,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80DDBBD8-2EF5-E011-BE3D-2B39A319960C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206967,SDN No. 100101 SIMATORKIS,10206967,Kelurahan Simatorkis Sisoma,SIMATORKIS SISOMA,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,820/282/SDN/2016,31-12-1947,420/1490/2016,27-05-2016,Lihat SK Operasional,2016-10-17 08,C,"1,984",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,sdnsimatorkis@gmail.com,,1.442400000000,99.164600000000,10,82,61,6,Pagi/6 hari,,2022/2023-2,900,10,0,1,1,7,0,0,3,3,1,5,1,7,3,0,9,1,0,2,2,1,0,4,1,2,8,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6009BCD8-2EF5-E011-8AD7-1B48D848760A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10257806,SDN No. 100102 PANOBASAN,10257806,Jl. Sibolga,PANOBASAN,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,31-12-1923,420/1491/2016,31-12-1923,Lihat SK Operasional,2016-06-13 08,B,"1,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdn100102panobasan@gmail.com,,1.593000000000,98.895100000000,6,44,38,6,Pagi/6 hari,,2022/2023-2,0,6,0,1,1,5,0,0,1,3,1,2,0,4,2,0,6,0,0,2,4,0,0,0,0,1,5,SD 2013,Telkom Speedy,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4018BCD8-2EF5-E011-BB0F-532C520923DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10206952,SDN No. 100103 SITINJAK,10206952,Sitinjak,SITINJAK,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,820/012/SDN/2016,01-01-1935,420/1492/2016,01-01-1935,Lihat SK Operasional,2016-10-17 07,Sertifikat Kedaluwarsa,"1,100",1. Telkom Speedy,2. Telkom Speedy,PLN,0,0,sdsitinjak@gmail.com,,1.429000000000,99.173200000000,13,101,80,9,Pagi/6 hari,,2022/2023-2,450,9,0,0,0,10,0,0,3,3,2,6,2,7,6,1,12,0,1,0,3,1,0,3,5,2,11,SD 2013,Telkom Speedy,1,2,1,2,1,2,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8082E6D8-2EF5-E011-89BD-8F48E89D02BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10257917,SDN No. 100104 SITINJAK,10257917,Lk V Kelurahan Sitinjak,SITINJAK,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1972,31-12-1972,420/1493/2016,27-05-2016,Lihat SK Operasional,2022-02-23 20,B,"1,849",1. -,2. Telkom Speedy,PLN,,,SDN100040STJ@YAHOO.COM,,1.434500000000,99.166500000000,16,144,132,12,Pagi/6 hari,,2022/2023-2,900,13,0,1,2,10,1,0,5,6,0,7,3,11,5,0,13,3,2,1,2,1,4,1,5,2,14,SD 2013,Tidak Ada,2,2,2,2,2,2,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B026BCD8-2EF5-E011-8DA0-9BC3233D53DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10207252,SDN No. 100105 AEK LUBUK,10207252,Aek Lubuk,PARSALAKAN,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,870/89/SD/206,31-12-1949,420-1494-2016,31-12-1949,Lihat SK Operasional,2022-01-21 08,C,490,1. Telkomsel Flash,2. -,PLN,0,,sdn100050aeklubuk@yahoo.co.id,,1.434400000000,99.166500000000,9,63,31,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,3,8,0,0,1,1,0,6,2,7,2,0,5,4,0,1,0,2,1,1,4,2,7,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Tapanuli Selatan,Angkola Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2035BCD8-2EF5-E011-BCE4-8163F0297E87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10207251,SDN No. 100106 SIBANGKUA,10207251,Sibangkua,SIBANGKUA,KEC. ANGKOLA BARAT,KAB. TAPANULI SELATAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/104/1955,31-12-1955,420/1495/2016,27-05-2016,Lihat SK Operasional,2022-03-30 14,C,"2,400",1. -,2. Telkomsel Flash,PLN,0,,xdabox@gmail.com,,1.421100000000,99.186100000000,10,60,52,6,Pagi/6 hari,,2022/2023-2,450,6,0,1,0,6,0,0,4,5,0,5,0,5,5,0,9,1,2,0,2,2,0,2,2,0,10,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
