prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF4721A0-E34B-4926-A9D6-20BE442B2EDA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723650,MIS MUHAMMADIYAH SICINI,60723650,JLN. ANGING MAMMIRI PATTIROANG SICINI,SICINI,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,939/I-032/Sw.S-61/1978,20-05-1978,Kd.21.02/I/PP.00/405.b/2009,24-08-2009,Lihat SK Operasional,2021-06-27 08,B,"3,636",,2.,,,,,,-5.306900000000,119.813000000000,0,24,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46150AD8-B11C-4F35-96B4-EC9BE98BAD42,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60723649,MIS MUHAMMADIYAH TONROKOMBANG,60723649,JL. PENDIDIKAN NO.62 TONROKOMBANG,BILANRENGI,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,MI,Kementerian Agama,,,937/1.030/sw.5-61/78,20-05-1978,kd.21.02/I/PP.00/405.b/2009,24-08-2009,Lihat SK Operasional,2019-09-06 10,B,"1,030",,2.,,,,,,-5.308000000000,119.836300000000,0,23,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E6EE935-3E60-4911-84D8-B61500B27BC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40319977,MTSS MUHAMMADIYAH TONROKOMBANG,40319977,JL. TURATEA NO. 05 TONROKOMBANG,BILANRENGI,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,0707/III.A/1.d/2000,03-05-2000,kd.21.02/I/PP.00/405.b/2009,24-08-2009,Lihat SK Operasional,2022-07-07 21,B,420,,2.,,,,,,-5.308900000000,119.837100000000,0,13,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/174675AF-11FC-41EE-B4C6-7C6A04A0EE9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983355,MTSS ULIL ALBAB BAWAKARAENG,69983355,KASOMBERANG DUSUN KALOLO,SICINI,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,MTs,Kementerian Agama,,,738 TAHUN 2018,29-06-2018,738 TAHUN 2018,29-06-2018,Lihat SK Operasional,2021-01-22 14,C,0,,2.,,,,,,.000000000000,.000000000000,0,14,5,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4022E9BB-0D26-E111-8F86-A72DEFCE1B4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40313255,SD INPRES BATUMENTENG,40313255,Batumenteng,BILANRENGI,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1982,31-12-1982,800/357/DISDIK/I/2022,18-01-2022,Silakan Upload SK,,C,"5,135",1. Smartfren,2. Telkomsel Flash,Lainnya,0,,sdibatumenteng@gmail.com,,-5.298500000000,119.848900000000,7,28,46,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,3,1,0,3,4,0,3,0,6,1,0,7,0,1,0,1,1,1,2,1,1,6,SD 2013,Smartfren,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0A1EABB-0D26-E111-8E1A-D98F01D90719,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40301405,SD INPRES LALOASA,40301405,Laloasa,JONJO,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1982,01-01-1982,800/349/DISDIK/III/2019,01-01-1982,Lihat SK Operasional,2019-03-21 16,B,"6,225",1. -,2. Telkomsel Flash,PLN,,,sdilaloasa12@gmail.com,http,-5.290700000000,119.791200000000,9,66,73,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,5,1,0,3,4,0,3,2,6,3,1,7,1,2,1,2,1,1,1,1,1,8,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30E0EEBB-0D26-E111-98BE-33875C70EF01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40313277,SD INPRES LENGKESE,40313277,Lengkese,MANIMBAHOI,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,800/348/DISDIK/III/2019,01-07-1992,800/348/DISDIK/III/2019,18-03-2019,Lihat SK Operasional,2021-09-23 10,B,"2,400",1. Smartfren,2. Telkomsel Flash,PLN,,,sdi.lengkese@yahoo.com,http,-5.292000000000,119.854700000000,6,57,33,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,4,4,1,0,1,2,0,3,1,3,3,0,6,0,0,1,1,0,0,2,2,1,5,SD 2013,Smartfren,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8052ECBB-0D26-E111-9422-BDCEB14221AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40313278,SD INPRES PARANGLABBUA,40313278,SIRONJONG,MAJANNANG,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1982,01-01-1910,800/345/DISDIK/I/2022,18-01-2022,Silakan Upload SK,,C,"2,790",1. -,2. Telkomsel Flash,PLN,0,,sdiparanglabbua@yahoo.com,,-5.282300000000,119.827300000000,8,22,25,6,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,7,0,0,1,3,0,2,3,6,2,0,7,1,0,0,3,1,0,2,2,1,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0DBE8BB-0D26-E111-A73F-2347E0DD4F6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40300964,SD INPRES PARIGI,40300964,Dusun Baliti,JONJO,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/1029/DISDIK/2017,01-10-1980,800/1029/DISDIK/2017,22-09-2017,Lihat SK Operasional,2022-01-07 09,C,"1,722",1. Smartfren,2. Smartfren,PLN,,,sdiparigi@gmail.com,,-5.297500000000,119.824200000000,6,17,21,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,1,1,0,4,5,0,1,0,1,5,0,4,2,1,1,4,0,0,0,0,0,6,SD 2013,Smartfren,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Gowa,Parigi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/803D4BD9-31F7-E111-8205-6BE804AE4838,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40313209,SD INPRES PATTALLASSANG,40313209,Pattallassang,MAJANNANG,KEC. PARIGI,KAB. GOWA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NO.3/1977,31-12-1977,800/359/DISDIK/I/2022,18-01-2022,Silakan Upload SK,,B,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,sdi-pattallassang@yahoo.com,,-5.284600000000,119.606100000000,8,34,38,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,7,0,0,1,2,1,2,3,7,1,0,5,3,1,1,0,1,0,3,2,1,7,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
