prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60E9F884-98F3-49EA-9060-81636AAB87C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315257,MTSS AL IRSYAD PULAU SARI,30315257,JL.A.YANI PULAU SARI RT.06/RW.02,PULAU SARI,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-3.663900000000,114.705700000000,0,57,87,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F10DCDC-AA06-44A6-B5DB-BD86F5658011,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036517,SD QURANI AL MUMTAZ,70036517,Jl. A. Yani RT 001 RW 001,GUNUNG RAJA,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN  RAUDHATUL MUHIBBIN BANUA RAYA,AX7653,503/001/04/DPM-PTSP/XII/2022,29-12-2022,503/001/04/DPM-PTSP/XII/2022,29-12-2022,Lihat SK Operasional,2023-01-06 08,,0,,2.,,,,,,.000000000000,.000000000000,11,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,8,3,11,0,0,0,0,11,0,3,8,10,1,0,0,0,0,0,1,10,,,,,,,,,,,
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1377BFA-7483-45A5-991A-F39C536E4460,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69923437,SMPS AN-NAJAH PUTRA,69923437,Desa Bingkulu,BINGKULU,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Badan Wakaf Pondok Modern An-Najah Cindai Alus,AF4852,420.3/131.6/DISDIK/2015,03-07-2015,420.3/131.6/DISDIK/2015,03-07-2015,Lihat SK Operasional,2015-12-09 03,B,"63,882",1. -,2. XL (GSM),PLN,,,smpannatra@gmail.com,http,-3.665440800000,114.712504500000,5,37,0,3,Pagi/6 hari,,2022/2023-2,"2,300",3,0,1,1,0,0,4,2,5,0,0,0,0,5,0,4,1,2,1,1,0,0,0,1,4,1,,,,,,,SMP 2013,Tidak Ada,1,1,1
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B032E052-30F5-E011-B651-CDD577C3BEA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300838,UPTD SD NEGERI 1 BINGKULU,30300838,Jl Baulin Rt.02  Rw.01,BINGKULU,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,15-04-1983,PERBUB NO 81 TAHUN 2018,01-01-1910,Lihat SK Operasional,2019-01-16 15,B,"6,482",1. -,2. Axis,PLN,,,maydhalib@yahoo.co.id,,-3.631100000000,114.658700000000,9,41,30,6,Pagi/6 hari,,2022/2023-2,450,7,0,0,2,6,1,0,2,3,1,5,0,4,5,1,8,0,0,2,2,1,1,1,2,2,7,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4029DF52-30F5-E011-8F62-E14F34985406,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300605,UPTD SD NEGERI 1 MARTADAH,30300605,Desa Martadah,MARTADAH,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,25-05-1970,Perbup Nomor 81 Tahun 2018,01-01-1910,Lihat SK Operasional,2019-01-16 17,B,"4,582",1. -,2. Telkom Speedy,PLN,,,UPTDSDN1MTD009@gmail.com,,-3.636500000000,114.774800000000,10,67,81,7,Pagi/6 hari,,2022/2023-2,450,9,0,0,2,7,2,0,1,4,1,4,1,6,4,0,9,1,1,2,2,1,0,2,2,7,3,2,1,1,1,1,1,SD 2013,Tidak Ada,,,
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00F3DE52-30F5-E011-9870-8B4151BAFFFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300564,UPTD SD NEGERI 1 PULAU SARI,30300564,Desa Pulau Sari,PULAU SARI,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,14-12-1957,PERBUB NO 81 TAHUN 2018,28-12-2018,Lihat SK Operasional,2019-01-16 07,B,"2,247",1. -,2. Indosat IM3,PLN,0,,sdnpulausari1@gmail.com,,-3.662700000000,114.706500000000,10,95,84,7,Pagi/6 hari,,2022/2023-2,"1,300",8,0,1,4,7,0,0,3,3,2,3,2,6,4,0,8,2,1,1,4,1,0,1,2,2,8,1,1,1,1,2,1,SD 2013,Tidak Ada,,,
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D4DF52-30F5-E011-9ED5-511D5971E269,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300582,UPTD SD NEGERI 1 SUNGAI JELAI,30300582,Jl. A.Yani Km. 52,SUNGAI JELAI,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,18-12-1980,PERBUB NO 81 TAHUN 2018,28-12-2018,Lihat SK Operasional,2019-03-07 04,B,"13,524",1. -,2. Lainnya (Satelit),PLN,,,uptdsdsatusj@gmail.com,,-3.700400000000,114.737500000000,7,42,47,6,Siang/6 hari,,2022/2023-2,450,6,0,3,2,5,0,0,2,2,0,3,2,5,2,0,3,4,2,0,1,0,0,1,3,1,6,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7000DF52-30F5-E011-B60E-47B0660D26DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300684,UPTD SD NEGERI 1 TAMBANG ULANG,30300684,Jalan A.yani Km.49 Rt.05,TAMBANG ULANG,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,27-12-1960,PERBUP NOMOR 81 TAHUN 2018,28-12-2018,Lihat SK Operasional,2019-01-31 07,C,"4,024",1. -,2. Lainnya,PLN,,,sdn1tambangulang@gmail.com,,-3.674600000000,114.726000000000,7,52,49,6,Pagi/6 hari,,2022/2023-2,450,7,0,0,0,3,1,0,3,5,1,1,0,2,5,0,5,2,2,1,1,1,0,1,1,3,4,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/405CE052-30F5-E011-A1B1-93AB08076040,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300837,UPTD SD NEGERI 2 BINGKULU,30300837,Jl. Mekarsari2,BINGKULU,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,07-01-1985,PERBUP NOMOR 81 TAHUN 2018,28-12-2018,Lihat SK Operasional,2019-01-30 14,B,"5,797",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-3.688700000000,114.685000000000,7,51,45,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,1,4,1,0,2,4,0,2,1,4,3,0,4,3,1,2,1,1,0,1,1,2,5,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Kalimantan Selatan,Kab. Tanah Laut,Tambang Ulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5083E052-30F5-E011-ABE0-6D90DF5BC72E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30300604,UPTD SD NEGERI 2 MARTADAH,30300604,Jl. Tarini,MARTADAH BARU,KEC. TAMBANG ULANG,KAB. TANAH LAUT,PROV. KALIMANTAN SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,20-07-1986,PERBUP NOMOR 81 TAHUN 2018,28-12-2018,Lihat SK Operasional,2019-01-17 07,C,"5,040",1. Linknet,2. Telkomsel Flash,PLN,,,,,-3.624600000000,114.805800000000,9,92,97,7,Pagi/6 hari,,2022/2023-2,900,7,0,1,1,4,1,0,4,5,0,1,3,5,4,0,8,1,1,1,4,0,0,0,3,4,5,1,1,2,1,1,1,SD 2013,Linknet,,,
