prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98FE1B42-B52C-4BBA-81BE-7F155568E5FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726674,MIS ABI HUSNI,69726674,Jl. Jend. Sudirman No. 04 Dusun II Meranti,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,Yayasan Pendidikan Islam Abi Husni Asahan,AB6871,17 Tahun 2011,15-09-2011,1857 Tahun 2016,15-08-2011,Lihat SK Operasional,2021-04-03 17,B,0,,2.,,,,,,3.067400000000,99.620300000000,0,94,95,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E93AF642-7FFF-48A8-8600-44D1B96736EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703630,MIS AL WASHLIYAH SEI BELURU,60703630,JALAN JENDRAL SUDIRMAN no 230,SEI BELURU,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,Kd.02.06/5/PP.00.1/2603/2009,20-07-2009,784 Tahun 2015,15-07-2015,Lihat SK Operasional,2021-05-07 10,B,0,,2.,,,,,,2.939900000000,99.492389000000,0,40,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C14310F7-11AE-43C8-88E3-7AFA07C2A991,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982848,MIS MIFTAHUL ULUM,69982848,JENDERAL SUDIRMAN N0.47 MERANTI,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,MI,Kementerian Agama,,,310 TAHUN 2015,29-05-2015,310 TAHUN 2015,29-05-2015,Lihat SK Operasional,2020-12-17 07,B,0,,2.,,,,,,.000000000000,.000000000000,0,40,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9C8890D-3806-48AC-AD70-87216DEBBF05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264056,MTSS AL WASHLIYAH MERANTI,10264056,JL. P KEMERDEKAAN NO. 346,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.054000000000,99.645600000000,0,128,108,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D25F1604-EBEF-4C95-880A-557037AD3881,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727643,MTSS PP AD-DHIYA,69727643,DUSUN XI,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,3.077600000000,99.631400000000,0,127,96,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B6A3E21-5140-4FA6-B3E7-7F5D47C57007,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037272,SD AL QURAN SABILUL ILMI,70037272,Jalan Rukun Dusun IV,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1,03-07-2020,503/I0PSP/DPMPTSP/0022/I/2023,27-01-2023,Lihat SK Operasional,2023-02-07 18,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0262FDD-2EF5-E011-A563-994EBA3D2F13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10204390,SD ALWASHLIYAH 65 MERANTI,10204390,Jl. Perintis Kemerdekaan No. 346,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al-Jam'iyatul Washliyah,AB6867,,15-01-1951,421.2/0250-DD/2011,31-01-2011,Silakan Upload SK,,B,"1,560",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdalwashliyahmeranti@yahoo.co.id,,3.066900000000,99.616400000000,10,76,87,8,Pagi/6 hari,,2022/2023-2,900,5,0,1,1,0,0,10,1,10,0,0,0,3,7,0,7,3,3,2,3,0,1,1,0,2,8,2,1,1,1,1,2,SD 2013,Telkomsel Flash,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23E1EDA9-3A5D-487F-8603-7C8AE890398B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69966478,SD Islam Terpadu At Thoyibah,69966478,Jl. Makmur Dusun V Meranti,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan At Thoyibah,AB6876,421.2/0761-Pembinaan SD/2017,17-03-2017,421.2/1965-Pembinaan SD/2017,07-08-2017,Lihat SK Operasional,2017-09-10 12,C,"2,100",1. -,2. Telkomsel Flash,PLN,,,sdit.atthoyibah@gmail.com,http,3.072400000000,99.622500000000,9,64,66,6,Pagi/6 hari,,2022/2023-2,900,4,0,0,2,0,0,7,2,9,0,0,0,0,9,0,2,7,6,1,1,1,0,0,0,2,7,1,1,1,1,1,1,SD 2013,Tidak Ada,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C21B3F9-6FCB-4D4C-8B2D-DE445A0E3113,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979681,SD SWASTA IT ABI HUSNI,69979681,Dusun II,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam Abi Husni Asahan,AB6871,421.2/0923-Pembinaan SD/2018,08-05-2018,421.2/1560-Pembinaan SD/2018,09-08-2018,Lihat SK Operasional,2018-08-27 12,C,"2,010",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sditabihusni@gmail.com,,3.066100000000,99.623100000000,9,68,79,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,4,0,0,6,4,9,0,0,0,0,9,0,3,6,6,0,2,1,0,0,0,2,7,1,1,1,1,2,0,SD 2013,Telkomsel Flash,,,
Sumatera Utara,Kab. Asahan,Meranti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/803032DA-2EF5-E011-834A-336164BB0ED0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10204024,SMP ALWASHLIYAH 10 MERANTI,10204024,Jl. Perintis Kemerdekaan No.346 Meranti,MERANTI,KEC. MERANTI,KAB. ASAHAN,PROV. SUMATERA UTARA,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,01-03-1977,,01-01-1910,Silakan Upload SK (link file tidak valid) => [441901-946254--],2021-04-28 12,C,"1,560",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smpalwashliyah10meranti@yahoo.com,,3.038800000000,99.648800000000,8,42,36,3,Pagi/6 hari,,2022/2023-2,900,3,0,1,0,0,0,5,4,8,0,0,0,0,8,0,3,5,6,2,0,0,0,0,0,2,6,,,,,,,SMP 2013,Telkomsel Flash,1,1,1
