prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3ECE8EFC-3539-4D2D-8CF7-B1DD8B950D6C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886320,MIS Al-Harbi,69886320,Jl.Batusangkar-Ombilin Km 3 Pabalutan,RAMBATAN,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,SWASTA,MI,Kementerian Agama,Lainnya,,kd.03.04/5/pp.00.7/240/2007,12-11-2007,Kd.03.04-b/PP.00/589/2014,22-04-2014,Lihat SK Operasional,2019-11-29 02,C,0,,2.,,,,,,-.524933000000,100.554428000000,0,26,16,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37F6FE86-F8BA-4F60-90CF-24D9CB7861A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853230,MTs Muhammadiyah Padang Luar,69853230,Padang Luar Selatan,III KOTO,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,Lainnya,AO5530,007/SK/PW/IIIA/1.C/1992,01-10-1992,Nomor 527 tahun 2020,25-05-2020,Lihat SK Operasional,2021-09-03 02,B,0,,2.,,,,,,-.515406000000,100.547143000000,0,54,34,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83FFF8DB-114D-40D2-A9DC-0BE48A5169A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311162,MTSN 17 TANAH DATAR,10311162,PADANG LUAR III KOTO,RAMBATAN,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.515270000000,100.548170000000,0,62,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A9477E6-4B38-42AE-97E6-FDB7459A0595,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311164,MTSS BALIMBING,10311164,"JLN.RAYA BATUSANGKAR-OMBILIN KM.10, JOR. BALIMBING, NAG. BALIMBING",BALIMBIANG,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,kd.03.04/4/PP.00/07/2004,15-01-2004,388 Tahun 2020,25-08-2020,Lihat SK Operasional,2022-09-08 13,B,0,,2.,,,,,,-.518800000000,100.561600000000,0,63,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/566B5F98-4247-46B5-BE6F-2C8D9E1729F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727824,MTSS PP ISTIQAMAH SIMAWANG,60727824,JLN. RAYA PADANG PANJANG - SOLOK KM. 24 OMBILIN RAMBATAN TANAH DATAR,RAMBATAN,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.561800000000,100.551500000000,0,50,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BD4273C-2368-4F96-A3DA-994CEFAD5724,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853231,MTsS PP MODERN AL HARBI PABALUTAN,69853231,JL. RAYA BATUSANGKAR OMBILIN KM. 3 PABALUTAN,RAMBATAN,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-.524786000000,100.591253000000,0,24,21,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D9E7974-8949-49D9-A538-0820F20A63FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727825,MTSS RAMBATAN,60727825,"JLN. RAYA RAMBATAN - TABEK, TANAH DATAR",RAMBATAN,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,C-75HT0302 TAHUN  2006,07-08-2006,229 Tahun 2021,19-04-2019,Lihat SK Operasional,2022-09-14 14,B,0,,2.,,,,,,-.479500000000,100.547600000000,0,51,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9019D178-2FF5-E011-9D3E-C7730BD14B6A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302537,UPT SDN 01 III KOTO,10302537,Padang Luar Barat,RAMBATAN,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,19/08/,01-01-1910,400/1746/DIKBUD-2020,10-07-2020,Lihat SK Operasional,2021-11-10 14,B,"2,602",1. Telkomsel Flash,2. Telkom Speedy,PLN,,07527579197,sdn01padangluar@gmail.com,,-.477600000000,100.431300000000,7,69,62,6,Pagi/6 hari,,2022/2023-2,900,7,0,0,0,5,1,0,1,3,0,3,1,5,2,0,5,2,1,1,1,1,0,1,2,1,6,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0027D178-2FF5-E011-BEF5-AFF1556DA63E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302543,UPT SDN 02 SIMAWANG,10302543,Simawang,SIMAWANG,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-02-1910,400/1746/DIKBUD-2020,10-07-2020,Lihat SK Operasional,2021-11-10 14,B,"2,400",1. -,2. Telkomsel Flash,PLN,,,uptsdn02simawang@gmail.com,,-.523100000000,100.562500000000,15,116,106,12,Pagi/6 hari,,2022/2023-2,"1,200",10,0,0,0,9,3,0,3,7,3,3,2,8,7,1,9,5,0,3,3,2,0,3,4,5,10,SD 2013,Tidak Ada,2,2,2,2,2,2,,,
Sumatera Barat,Kab. Tanah Datar,Rambatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1034D178-2FF5-E011-BE0F-A3259DBE8329,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302526,UPT SDN 03 RAMBATAN,10302526,Rambatan,RAMBATAN,KEC. RAMBATAN,KAB. TANAH DATAR,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1915,400/1746/DIKBUD-2020,10-07-2020,Lihat SK Operasional,2021-11-10 14,B,"2,688",1. -,2. Telkomsel Flash,PLN,,07527575178,sdn03rambatan@yahoo.com,,-.486900000000,100.554500000000,11,107,100,9,Pagi/6 hari,,2022/2023-2,"1,200",9,0,2,2,7,1,0,3,5,1,2,3,8,3,0,8,3,0,2,3,0,0,4,2,2,9,SD 2013,Tidak Ada,1,2,1,1,2,2,,,
