prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0040C3C4-0D26-E111-9DE7-B5EA5800C2D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306396,UPT SDN 1 RANTETAYO,40306396,Madandan,LEMBANG MADANDAN,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,05-01-1975,,01-01-1910,Lihat SK Operasional,2022-07-19 12,B,"4,096",1. Smartfren,2. Telkomsel Flash,PLN,0,,sdnmadandan@gmail.com,,3.000000000000,119.881300000000,6,20,16,6,SD 2013,Pagi/6 hari,,2022/2023-2,Smartfren,900,7,0,0,0,2,1,0,3,4,1,1,0,1,5,0,3,3,1,2,0,1,0,2,0,3,3,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60F7A2C4-0D26-E111-A8F8-59F3F832B9F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306808,UPT SDN 10 RANTETAYO,40306808,"Tombang, Tapparan Utara",LEMBANG TAPPARAN UTARA,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,PPK 13 18 81,11-03-1981,,25-03-2023,Silakan Upload SK (link file tidak valid) => [810587-256756--],2023-04-04 12,A,"2,400",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn306inprestombang@gmail.com,,-3.042500000000,119.805600000000,8,32,42,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,3,0,1,0,4,2,0,2,4,1,3,0,2,6,0,7,1,2,0,1,3,0,2,0,1,7,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E05DA9BD-0D26-E111-BC21-6D2D0672A6CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306705,UPT SDN 11 RANTETAYO,40306705,Padangramban,KELURAHAN TAPPARAN,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,01-01-1984,01-01-1984,935/DP-TT/Sek.1/IX/2015,01-01-1910,Lihat SK Operasional,2023-03-20 08,B,"4,674",1. Telkomsel Flash,2. -,PLN,,,sdnpadangramban@gmail.com,,-3.059000000000,119.803000000000,8,85,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,1,6,0,0,2,3,1,2,2,2,6,0,3,5,1,1,2,0,1,2,1,1,7,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0859FBD-0D26-E111-B127-6172729E6C15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306398,UPT SDN 2 RANTETAYO,40306398,Tonglo,LEMBANG TONGLO,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-08-1967,,01-01-1910,Lihat SK Operasional,2022-07-19 12,A,"8,098",1. -,2. Telkomsel Flash,PLN,,,sdn91tongloo@gmail.com,http,-3.071000000000,119.892200000000,12,74,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,0,0,1,1,8,0,0,4,4,2,2,4,4,8,0,10,2,1,2,3,1,0,3,2,3,9,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90E7A4BD-0D26-E111-9AE5-1719114DFD7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306399,UPT SDN 3 RANTETAYO,40306399,Madandan,LEMBANG MADANDAN,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1976-07-22,22-07-1976,003/DP-TT/Dikdas.1/II/2023,01-01-1910,Lihat SK Operasional,2023-03-16 13,B,"5,513",1. -,2. -,PLN,,,sdn94madandan@rocketmail.com,,-3.055200000000,119.878500000000,13,79,80,9,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,12,0,1,4,7,3,0,3,8,0,1,4,6,7,0,9,4,2,2,2,0,2,2,3,2,11,2,2,2,1,1,1,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5069CCE4-88FE-E111-B215-FF3F7E51338A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306578,UPT SDN 4 RANTETAYO,40306578,Pangleon,LEMBANG TAPPARAN UTARA,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Lihat SK Operasional,2022-07-19 12,B,"6,190",1. -,2. Telkomsel Flash,PLN,,,sdnpangleon@gmail.com,,-3.033000000000,119.790900000000,9,41,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,1,2,5,0,2,7,0,1,1,2,7,0,7,2,2,1,1,3,0,1,1,1,8,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00EE9EBD-0D26-E111-A043-7309BA291A4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306579,UPT SDN 5 RANTETAYO,40306579,Tina,KELURAHAN RANTETAYO,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1960/1961,01-01-1961,065/DP-TT/Dikdas.1/VIII/2021,18-08-2021,Lihat SK Operasional,2022-07-19 12,A,"5,720",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,http,-3.040100000000,119.814000000000,15,135,145,12,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,22,0,1,0,8,3,0,4,9,0,4,2,5,10,0,12,3,1,2,2,2,3,4,1,4,11,2,2,2,2,2,2,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4034A1BD-0D26-E111-8DFD-51CECC99062F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40309430,UPT SDN 6 RANTETAYO,40309430,Rantetayo,KELURAHAN PADANG IRING,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1956,,01-01-1910,Lihat SK Operasional,2022-07-19 12,B,"3,298",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,,sdnegeri168tapparan2@gmail.com,http,-3.051700000000,119.828000000000,7,76,72,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,8,0,1,1,4,2,0,1,3,2,2,0,3,4,0,6,1,1,0,2,0,2,2,0,0,7,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0A6ABBD-0D26-E111-833D-A10AC4F6C4A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306409,UPT SDN 7 RANTETAYO,40306409,Padangiring,KELURAHAN PADANG IRING,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1962,,01-01-1910,Lihat SK Operasional,2022-07-19 12,B,"9,227",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-3.066100000000,119.825800000000,9,79,69,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,298",8,0,1,0,4,3,0,2,6,1,2,0,2,7,0,6,3,0,2,1,2,1,3,0,1,8,1,1,1,1,1,1,,,
Sulawesi Selatan,Kab. Tana Toraja,Rantetayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E064A7BD-0D26-E111-BF1A-5B9A090FCC9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40306581,UPT SDN 8 RANTETAYO,40306581,Tapparan,KELURAHAN TAPPARAN,KEC. RANTETAYO,KAB. TANA TORAJA,PROV. SULAWESI SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Lihat SK Operasional,2022-07-19 12,B,"10,700",1. Telkomsel Flash,2. -,PLN,,,sdn171tapparan@yahoo.com,,-3.051800000000,119.806400000000,9,42,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,0,4,2,0,3,5,1,2,1,2,7,0,6,3,0,2,0,3,1,1,2,1,8,1,1,1,1,1,1,,,
