prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/110927D6-4E69-428D-8545-CB70A9D08890,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028822,MI PLUS AL - YUMNA,70028822,JALAN RUSDI HUSEN RT 016 RW 01 DESA PANTAI RAJA,PANTAI RAJA,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,SWASTA,MI,Kementerian Agama,,,,,283 TAHUN 2021,23-06-2021,Silakan Upload SK (link file tidak valid) => [204707-953940-https,2022-05-17 15,,861,,2.,,,,,,.000000000000,.000000000000,0,40,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2540101A-A04C-4D2D-A25A-7E374A447854,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70031581,MTs Madani Al-Islamy,70031581,"Jalan Raya Pekanbaru - Sungai Pagar, RT 11 RW 03 Dusun 3",PANTAI RAJA,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,,,266 TAHUN 2022,17-05-2022,Silakan Upload SK (link file tidak valid) => [229534-578810-https,2022-07-28 15,,0,,2.,,,,,,.284400000000,101.405300000000,0,5,4,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AE6D5D-B127-494B-8ADC-9CEC9AF27759,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10499126,MTSS AN-NUR HANGTUAH,10499126,DESA HANGTUAH,HANG TUAH,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,34 Tahun 2010,18-05-2010,34 Tahun 2010,18-05-2010,Lihat SK Operasional,2019-02-25 14,C,0,,2.,,,,,,.306535000000,101.383672000000,0,68,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50560906-4801-471C-A46F-CE4E8744AA9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10499127,MTSS MIFTAHUDDIN,10499127,DESA SIALANG KUBANG,SIALANG KUBANG,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.292045000000,101.356344000000,0,39,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEB44212-E3AA-44E9-A995-A5A36540281D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69755221,MTSS PP BAHRUL ULUM,69755221,JL. Raya Pekanbaru Taluk Kuantan KM-23,PANTAI RAJA,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.306300000000,101.448600000000,0,129,156,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5063F5C7-2FF5-E011-81FE-299FD0F7D16D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400426,SDS 010 SIALANG KUBANG,10400426,Sialang Kubang,SIALANG KUBANG,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH3382,420/Dikpora BP/2010/1266,01-01-1999,420/Dikpora BP/2010/1266,01-01-1999,Silakan Upload SK,,B,"1,200",1. XL (GSM),2. Telkomsel Flash,PLN,,,sds010sialangkubang@gmail.com,,.270900000000,101.454200000000,7,73,55,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,0,0,6,2,6,0,1,0,0,7,2,3,2,1,2,2,2,0,0,0,0,7,SD 2013,XL (GSM),1,1,1,1,1,1,,,
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58E90A75-6A51-434A-8EFE-BFED77C42A31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013571,SMP IT CENDEKIA MULTAZAM BOARDING SCHOOL,70013571,Jl. Beringin RT.002 RW.001 Dusun I Desa Pantai Raja,PANTAI RAJA,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN MULTAZAM PANTAI RAJA,AX1040,503/DPM-PTSP.PEL/DIK/DIKDAS/2021/0007,13-09-2021,503/DPM-PTSP.PEL/DIK/DIKDAS/2021/0007,13-09-2021,Lihat SK Operasional,2021-10-01 22,,"9,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,20,366,480,26,Pagi/6 hari,,2022/2023-2,"1,300",30,0,0,0,0,0,20,3,20,0,0,0,0,20,1,15,4,11,4,4,1,0,0,0,5,15,SMP 2013,Telkomsel Flash,,,,,,,13,8,5
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1027F4C7-2FF5-E011-987E-8F46A779F37E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494637,UPT SD NEGERI 001 PANTAI RAJA,10494637,JL.PEKANBARU-TALUK KUANTAN KM.26,PANTAI RAJA,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,01-01-1979,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-09-30 11,A,"4,320",1. -,2. -,PLN,0,,sdn001perhentianraja@gmail.com,http,.288000000000,101.407900000000,16,173,155,12,Pagi/6 hari,,2022/2023-2,900,7,0,1,3,3,0,0,13,13,0,2,1,2,14,0,10,6,2,6,3,2,0,1,2,5,11,SD 2013,Tidak Ada,2,2,2,2,2,2,,,
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2050F4C7-2FF5-E011-9BF1-C33BB43C4DC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400510,UPT SD NEGERI 002 KAMPUNG PINANG,10400510,KAMPUNG PINANG,KAMPUNG PINANG,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,02-01-1978,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-09-30 11,B,"6,100",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn002kampungpinang85@gmail.com,,.669300000000,100.794900000000,10,83,91,8,Pagi/6 hari,,2022/2023-2,900,7,0,2,0,5,0,0,5,6,0,2,2,2,8,0,4,6,0,3,2,3,0,0,2,2,8,SD 2013,Telkomsel Flash,2,1,1,1,1,2,,,
Riau,Kab. Kampar,Perhentian Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D06BF4C7-2FF5-E011-B4A0-49BCCB16B42E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494640,UPT SD NEGERI 003 LUBUK SAKAT,10494640,JL.LINTAS PEKANBARU-TALUK KUANTAN KM. 23,LUBUK SAKAT,KEC. PERHENTIAN RAJA,KAB. KAMPAR,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/Dikpora BP/2010/1266,02-01-1989,421/Dikpora-Sekr/12076,29-07-2022,Lihat SK Operasional,2022-09-30 11,Sertifikat Kedaluwarsa,"3,024",1. -,2. Telkomsel Flash,PLN,,,sdn003lubuksakat@gmail.com,,.685000000000,101.383600000000,16,178,179,12,Pagi/6 hari,,2022/2023-2,900,12,0,1,2,1,0,0,15,15,0,1,0,3,13,0,15,1,2,8,3,3,0,0,0,3,13,SD 2013,Tidak Ada,2,2,2,2,2,2,,,
