prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA7321C6-9770-4676-B476-D232EA264959,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60721976,MIS LAPE,60721976,JL. LINTAS LAPE KURIS,LABUAN KURIS,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.627700000000,117.602300000000,0,85,79,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBD2FDEB-CBA8-4CF8-B10B-8F5CFCE1FBCA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50223100,MTSS AL-FATH LAPE,50223100,JL. LINTAS SUMBAWA BIMA KM. 30 LAPE,LAPE,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,MTs,Kementerian Agama,,,Kd.19.04/4/PP.00/23/2010,21-12-2019,D/Kd.19.04/PP.00/025/2010,21-01-2010,Lihat SK Operasional,2020-01-17 09,B,0,,2.,,,,,,-8.628600000000,117.618600000000,0,34,21,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B85770B-434A-4E7F-AB5D-FF93B6AD727C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752688,MTSS NURUL IHSAN LAPE,69752688,JL. LINTAS SUMBAWA-BIMA KM. 29,LAPE,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-8.630600000000,117.602600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00591BE2-023C-E111-A47F-A1A98D32F773,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50203537,SEKOLAH DASAR NEGERI 1 HIJRAH KECAMATAN LAPE,50203537,Dusun Hijrah 1,HIJRAH,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1980,,01-01-1910,Silakan Upload SK (link file tidak valid) => [668884-435048--],2023-02-21 10,B,"6,162",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnsatuhijrah@gmail.com,,-8.600500000000,117.601700000000,13,75,69,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,7,2,0,4,8,4,1,0,4,9,0,10,3,1,3,3,1,1,2,2,7,6,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06119E2-023C-E111-BBFF-9B51A532784D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50203399,SEKOLAH DASAR NEGERI 1 LAPE KECAMATAN LAPE,50203399,Jln Pendidikan No.1,DETE,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1917,,31-12-1917,Lihat SK Operasional,2023-02-16 09,A,"3,334",1. -,2. Telkom Speedy,PLN,,,50203399lape@gmail.com,,-8.634200000000,117.605900000000,16,159,149,12,Pagi/6 hari,,2022/2023-2,"3,500",12,0,1,3,8,4,0,4,9,2,3,2,8,8,0,13,3,1,3,3,2,2,2,3,4,12,SD 2013,Tidak Ada,2,2,2,2,2,2,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00711BE2-023C-E111-A09F-3744CB3B47AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50203538,SEKOLAH DASAR NEGERI 2 HIJRAH KECAMATAN LAPE,50203538,Hijrah II,HIJRAH,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,15-06-1981,TIDAK ADA,01-01-1910,Lihat SK Operasional,2023-02-16 09,B,"4,440",1. -,2. -,PLN,,,sdn.2hijrah@gmail.com,http,-8.613500000000,117.589500000000,10,54,61,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,4,1,0,5,7,1,2,0,3,7,0,7,3,2,3,1,2,2,0,0,3,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20F119E2-023C-E111-9493-2DB3EEF5A8F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205240,SEKOLAH DASAR NEGERI 2 LAPE KECAMATAN LAPE,50205240,Dusun Dete Atas,DETE,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1959-12-31,31-12-1959,2022-05-27,01-01-1910,Lihat SK Operasional,2023-02-21 10,A,"3,770",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn02.lape@gmail.com,,-8.634600000000,117.606100000000,8,72,88,6,Pagi/6 hari,,2022/2023-2,"1,300",7,0,1,5,5,2,0,1,3,1,3,1,5,3,0,7,1,2,1,0,0,1,1,3,4,4,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F09A1AE2-023C-E111-91B1-BD780EE42E5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50203554,SEKOLAH DASAR NEGERI 3 LAPE KECAMATAN LAPE,50203554,Lape,LAPE,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1973,,01-01-1910,Lihat SK Operasional,2023-02-16 09,A,"6,100",1. -,2. Telkom Speedy,PLN,,,sdn3lape123@gmail.com,,-8.631800000000,117.610500000000,22,184,186,15,Pagi/6 hari,,2022/2023-2,"1,300",11,1,1,3,8,8,0,6,14,0,4,4,8,14,1,16,5,1,3,7,2,1,3,5,4,18,SD 2013,Tidak Ada,3,3,2,3,2,2,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90EF1BE2-023C-E111-8ACD-AB1D0C4CB911,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205247,SEKOLAH DASAR NEGERI 4 LAPE KECAMATAN LAPE,50205247,Dusun batu paraga,LAPE,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1993,,01-01-1910,Lihat SK Operasional,2023-02-16 09,A,"10,870",1. -,2. Telkom Speedy,PLN,,,sdn4lape.bilingijo@yahoo.co.id,,-8.627800000000,117.620300000000,9,86,72,7,Pagi/6 hari,,2022/2023-2,"1,200",7,0,1,2,3,2,0,4,6,0,2,1,4,5,0,5,4,2,1,2,1,0,1,2,4,5,SD 2013,Tidak Ada,1,1,1,2,1,1,,,
Nusa Tenggara Barat,Kab. Sumbawa,Lape,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40F91AE2-023C-E111-A404-BBE2078BF14E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50203394,SEKOLAH DASAR NEGERI AIMUAL KECAMATAN LAPE,50203394,Aimual Lape,LABUAN KURIS,KEC. LAPE,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,077/1977,01-01-1910,,01-01-1910,Lihat SK Operasional,2023-02-16 09,B,"2,760",1. -,2. Telkomsel Flash,PLN,,,esdenaimualape@gmail.com,,-8.587900000000,117.618600000000,7,47,51,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,4,4,2,0,1,3,0,2,2,4,3,0,7,0,0,0,3,1,0,1,2,2,5,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
