prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A07BA4D8-2EF5-E011-863D-F79D73A3E7DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208997,SD NEGERI 1 NAINGGOLAN,10208997,Nainggolan,NAINGGOLAN,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,19-05-1986,,01-01-1910,Silakan Upload SK,,B,"2,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,http,2.438612900000,98.885760100000,7,75,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,0,6,1,0,0,2,0,5,0,3,4,0,6,1,1,1,1,3,0,1,0,1,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10C6A4D8-2EF5-E011-852C-A303A307D73F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209009,SD NEGERI 10 PASARAN I,10209009,Onan Sirait,PASARAN I,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1956,,01-01-1910,Silakan Upload SK,,B,732,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn10pasaran1@gmail.com,http,2.439300000000,98.862000000000,7,55,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,0,3,1,0,3,5,1,1,0,2,5,0,6,1,2,0,3,2,0,0,0,2,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D4A4D8-2EF5-E011-828F-C5981EC9CB25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209008,SD NEGERI 11 PASARAN PARSAORAN,10209008,Pasaran Parsaoran,PASARAN PARSAORAN,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1963,,01-01-1963,Silakan Upload SK,,B,"4,800",1.,2.,PLN,,,,,2.468886600000,98.859078800000,6,27,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,0,3,0,0,3,3,1,2,0,3,3,0,6,0,0,1,4,0,0,0,1,0,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10CEA5D8-2EF5-E011-AC74-69F7AB106E8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208990,SD NEGERI 12 PANANGGANGAN,10208990,Pananggangan,PANANGGANGAN,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1946,,01-01-1910,Silakan Upload SK,,C,0,1.,2.,PLN,,,,,2.489588100000,98.876629500000,5,34,37,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,0,0,0,3,0,0,2,5,0,0,0,3,2,0,2,3,0,0,2,0,0,0,3,0,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30C4F0DC-2EF5-E011-834E-F593DD8BFC54,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208989,SD NEGERI 13 PANANGGANGAN II,10208989,Parhorian,PANANGGANGAN,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1952,,01-01-1910,Silakan Upload SK,,B,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn13pananggangan2@gmail.com,,2.516000000000,98.869900000000,7,41,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,5,0,0,2,4,1,2,0,4,3,1,6,0,0,2,1,1,3,0,0,3,4,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0EBA5D8-2EF5-E011-95E1-75B97ACD43F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208858,SD NEGERI 14 PANGALOAN,10208858,Pangaloan,PANGALOAN,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,425.1/07/1987,01-01-1975,,01-01-1910,Silakan Upload SK,,B,"1,500",1. Telkomsel Flash,2. XL (GSM),PLN,,,,,2.436300000000,98.905600000000,7,28,20,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,899,6,0,1,0,4,2,0,1,4,0,1,2,4,3,0,7,0,2,0,1,0,0,1,3,0,7,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/402EA6D8-2EF5-E011-8F0A-DF88F0B81315,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208844,SD NEGERI 15 SIRUMAHOMBAR,10208844,Jl. Op. Pioan Sirumahombar,SIRUMA HOMBAR,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,05-01-1977,05/01/1977,01-01-1977,Silakan Upload SK,,B,"1,071",1. -,2. -,PLN,,,sdnegeri15sirumahombar@gmail.com,,2.443490100000,98.889874600000,5,32,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,902,6,0,1,2,1,1,0,3,4,0,1,0,2,3,0,3,2,0,3,0,1,0,0,1,0,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/705AA6D8-2EF5-E011-9522-952005738D81,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208827,SD NEGERI 16 PASARAN I,10208827,Pasaran I,PASARAN I,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,642.2/15/1987,29-10-1997,02.24.50.02.00003,01-01-1910,Lihat SK Operasional,2017-08-11 10,C,"2,891",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri16pasaran1@gmail.com,http,2.446900000000,98.860200000000,7,32,52,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,0,4,2,0,1,4,0,2,1,4,3,0,4,3,0,0,2,2,1,0,2,0,7,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404CA6D8-2EF5-E011-99EC-ABC9FADBC9D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208825,SD NEGERI 17 SINAGAURUK PANDIANGAN,10208825,Sinagauruk Pandiangan,SINAGA URUK PANDIANGAN,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1976,,01-01-1910,Silakan Upload SK,,B,"2,400",1. Smartfren,2. Telkomsel Flash,PLN,0,0,sdnegeri17sinagaurukpandiangan@gmail.com,,2.443000000000,98.873000000000,8,52,37,6,SD 2013,Pagi/6 hari,,2022/2023-2,Smartfren,"1,200",6,0,1,2,6,1,0,1,3,0,4,1,4,4,0,6,2,0,1,2,1,0,1,3,3,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Nainggolan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6077A6D8-2EF5-E011-AD46-7578BC764C6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208842,SD NEGERI 18 PARHUSIP III,10208842,Parhorasan,PARHUSIP III,KEC. NAINGGOLAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1980,,12-05-1980,Silakan Upload SK,,B,"2,109",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri18parhusip@gmail.com,,2.446864300000,98.882875900000,4,26,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,0,0,1,0,0,3,3,0,1,0,1,3,0,3,1,2,1,0,1,0,0,0,0,4,1,1,1,1,1,1,,,
