prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F550189-2BBF-4F3E-95E0-AEE847EFE06B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726121,MIS MADARIJUL ULUM,69726121,Jalan Taman Wisata Way Rarem,BINDU,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,628/MI/LU/1986,20-02-1986,628/MI/LU/1986,20-02-1986,Lihat SK Operasional,2017-11-30 12,B,"4,689",,2.,,,,,,-4.885364000000,104.802376000000,0,51,59,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBAF4703-098C-4A08-A0B3-553E7B951956,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726337,MTSS MADARIJUL ULUM,69726337,Jalan Bendungan Irigasi  Way Rarem,BINDU,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,wh/6/PP.00.5/333/94,04-03-1994,wh/6/PP.00.5/333/94,04-03-1994,Lihat SK Operasional,2017-11-30 13,B,"4,689",,2.,,,,,,-4.889042000000,104.819543000000,0,66,59,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0E62370-8B18-E111-895E-8B4B6BE9FAFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803043,SD NEGERI 01 AJI KAGUNGAN,10803043,Jln Taman Wisata Way Rarem,AJI KAGUNGAN,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/61-SK/II-LU/02/2015,09-09-2015,420/ 61-SK /II-LU/02/2015,09-09-2015,Lihat SK Operasional,2017-10-03 08,B,"2,500",1. -,2. -,PLN,0,0,SDN01AJIKAGUNGAN@GMAIL.COM,,-4.937200000000,104.791900000000,8,28,18,6,Pagi/6 hari,,2022/2023-2,"2,500",6,0,1,0,5,1,0,2,4,1,0,3,4,4,0,5,3,2,0,2,0,0,0,4,1,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/501F0870-8B18-E111-9E7B-83E3B8D60B31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803057,SD NEGERI 01 BINDU,10803057,JL. TAMAN WISATA WAY RAREM,BINDU,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0,01-01-1970,,01-01-1910,Silakan Upload SK,,B,"2,242",1. -,2. -,PLN,0,0,SDN1BINDU@YAHOO.COM,,-4.959400000000,104.797300000000,9,34,39,6,Pagi/6 hari,,2022/2023-2,220,8,1,1,2,5,3,0,1,5,0,2,2,4,5,1,7,1,0,3,2,0,1,1,2,0,9,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90600970-8B18-E111-84FF-2D89FAB60EEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803385,SD NEGERI 02 AJI KAGUNGAN,10803385,Tahala Dungkul,AJI KAGUNGAN,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0,01-01-1982,,01-01-1910,Silakan Upload SK,,C,"1,200",1. Telkomsel Flash,2. -,PLN,0,,kartiniserli87@gmail.com,,-4.934100000000,104.790500000000,9,37,27,6,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,0,4,0,0,5,5,4,0,0,1,8,0,1,8,1,1,0,1,1,4,1,1,8,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/305E2470-8B18-E111-9975-410139248430,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803389,SD NEGERI 02 BINDU,10803389,Suka Marga,BINDU,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/ 61-SK /II-LU/02/2015,09-09-2015,420/ 61-SK /II-LU/02/2015,09-09-2015,Lihat SK Operasional,2018-01-05 11,C,"1,500",,2.,,0,0,sdn02bindu@gmail.com,,-4.964500000000,104.802000000000,7,31,38,6,,,2022/2023-2,,3,0,0,0,1,2,0,4,6,0,1,0,1,6,0,3,4,2,3,2,0,0,0,0,1,6,SD 2013,,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20B30870-8B18-E111-B80D-A3C67DBE7C25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10802719,SD NEGERI BERINGIN,10802719,Jl. Lintas Sumatra no. 81,BERINGIN,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/ 61-SK /II-LU/02/2015,09-09-2015,420/ 61-SK /II-LU/02/2015,09-09-2015,Lihat SK Operasional,2017-10-24 08,C,"2,500",1. Axis,2. Axis,PLN,0,,sdnberingin50@gmail.com,,-4.912100000000,104.769800000000,10,49,44,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,7,0,0,3,5,0,4,1,2,8,0,6,4,1,2,1,0,1,1,4,0,10,SD 2013,Axis,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40F60770-8B18-E111-9318-C52DF86092EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10802743,SD NEGERI SABUK EMPAT,10802743,Desa Sabuk Empat,SABUK EMPAT,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0,10-10-1976,,01-01-1910,Silakan Upload SK,,C,"2,500",1. -,2. Telkom Astinet,PLN,0,0,,,-4.900000000000,104.775800000000,10,56,49,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,1,3,0,6,9,0,1,0,2,8,0,4,6,2,1,5,0,0,2,0,2,8,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90A60D70-8B18-E111-87A0-29FD93DC9494,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10802742,SD NEGERI SABUK INDAH,10802742,Sabuk Indah,SABUK INDAH,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/ 61-SK /II-LU/02/2015,09-09-2015,420/ 61-SK /II-LU/02/2015,09-09-2015,Lihat SK Operasional,2018-01-05 11,C,"3,000",1. -,2. Lainnya (Satelit),PLN,0,0,,,-4.870900000000,104.776300000000,9,67,37,6,Pagi/6 hari,,2022/2023-2,900,4,0,1,0,3,1,0,5,6,3,0,0,1,8,0,6,3,3,1,2,0,0,2,1,2,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Utara,Abung Kunang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C02B2A72-8B18-E111-AD3D-B7479702212D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10802983,SD NEGERI TALANG JEMBATAN,10802983,Talang Jembatan,TALANG JEMBATAN,KEC. ABUNG KUNANG,KAB. LAMPUNG UTARA,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/61-SK/II-LU/02/2015,15-09-2015,420/61-SK/II-LU/02/2015,15-09-2015,Lihat SK Operasional,2017-08-03 11,C,"2,450",1. -,2. Telkom Speedy,PLN,0,0,sdtalangjembatan@gmail.com,,-4.906500000000,104.789800000000,7,80,56,6,Pagi/6 hari,,2022/2023-2,450,3,0,2,0,3,0,0,4,4,0,1,2,3,4,0,6,1,1,1,1,1,0,0,3,1,6,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
