prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/908ECA34-B91D-E111-B70F-3D8527945B7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10601665,SDN 1 TANJUNG TEBAT,10601665,Desa Tanjung Kurung Ulu,TANJUNG KURUNG ULU,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0,01-01-1950,,12-04-1950,Silakan Upload SK,,B,"24,025",1. -,2. -,PLN,0,,vegaandrisa@gmail.com,,-4.018500000000,103.431100000000,7,41,56,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,0,5,0,0,2,2,0,4,1,5,2,0,7,0,0,0,2,0,1,3,1,1,6,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4014D134-B91D-E111-A243-8B8F8710D30F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10643923,SDN 10 TANJUNG TEBAT,10643923,Desa Talang Gardu,TANJUNG MENANG,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1987,,01-01-1910,Silakan Upload SK,,C,"5,000",1. Smartfren,2. -,PLN,,,,,-4.026900000000,103.535100000000,9,17,12,6,SD 2013,Pagi/6 hari,,2022/2023-2,Smartfren,450,3,0,1,0,3,2,0,4,6,2,1,0,2,7,0,9,0,0,4,0,2,1,0,2,3,6,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/401AB934-B91D-E111-AE6D-87EF2663F03E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10601566,SDN 11 TANJUNG TEBAT,10601566,Desa Air Dingin Lama,AIR DINGIN LAMA,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,800",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,Sdn11.TanjungTebat@gmail.com,,-3.988000000000,103.436100000000,9,22,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,7,0,0,2,4,2,0,3,5,2,2,0,4,5,0,9,0,1,0,0,2,1,4,1,1,8,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40BECA34-B91D-E111-9BBA-E9BD8DCF7E79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10643858,SDN 2 TANJUNG TEBAT,10643858,Jln Letjen Harun Sohar Lintas Pagar Alam - Lahat,TALANG JAWA,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,05-01-1945,,01-01-1910,Silakan Upload SK,,A,"2,142",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,mahmuda.radius14@gmail.com,,-3.972100000000,103.449700000000,8,38,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,2,5,0,0,3,3,0,4,1,5,3,0,8,0,1,1,2,0,2,1,1,1,7,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80D5E334-B91D-E111-814E-6790F5E374AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10643860,SDN 3 TANJUNG TEBAT,10643860,Jln Jend Harun Sohar Desa Muara Danau Kec. Tanjung Tebat,MUARA DANAU,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"3,240",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tanjungtebats@gmail.com,,-4.002900000000,103.576400000000,9,48,37,6,SD 2013,Siang/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,1,0,3,0,0,6,6,0,3,0,3,6,0,5,4,0,1,1,2,2,2,1,1,8,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C05ACD34-B91D-E111-BA44-E91FB951C6CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10601312,SDN 4 TANJUNG TEBAT,10601312,Tanjung Tebat,TANJUNG BAI,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,07-01-1979,,01-01-1910,Silakan Upload SK,,B,"3,575",1. Telkomsel Flash,2. Indosat IM3,PLN,,,amainimahar21@gmail.com,,-3.991600000000,103.419800000000,13,56,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,0,6,1,0,6,7,1,5,0,5,8,0,11,2,1,2,3,0,2,1,4,4,9,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E02ACE34-B91D-E111-AD00-F9B139C598C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10643917,SDN 5 TANJUNG TEBAT,10643917,Jl. Pangeran Sohar Tanjung Menang,TANJUNG MENANG,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,17081984,17-08-1984,421/2711/BAS-TK-SD/2004,01-01-1910,Silakan Upload SK,,B,"4,800",1. Smartfren,2. Telkomsel Flash,PLN,,,sdn5tanjungtebat@yahoo.com,,-3.974200000000,103.468000000000,11,57,58,6,SD 2013,Pagi/6 hari,,2022/2023-2,Smartfren,450,7,0,1,0,4,1,0,6,7,1,3,0,3,8,1,7,3,0,0,4,2,0,4,1,2,9,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/606CCF34-B91D-E111-A754-BDC18507AE2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10601538,SDN 6 TANJUNG TEBAT,10601538,TANJUNG KURUNG ILIR,TANJUNG KURUNG ILIR,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1985,,01-01-1910,Silakan Upload SK,,C,"4,000",1. Telkomsel Flash,2. Lainnya,PLN,,,sdnegeri6tt@gmail.com,,-4.006600000000,103.451200000000,11,43,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,2,3,2,0,6,8,0,3,0,3,8,1,8,2,0,4,2,1,0,1,3,4,7,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E098CF34-B91D-E111-B718-E1069620D998,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10601764,SDN 7 TANJUNG TEBAT,10601764,Desa Padang Perigi,PADANG PERIGI,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1983,,01-01-1910,Silakan Upload SK,,B,"2,790",1. -,2. Lainnya (Serat Optik),PLN,,,delapermata270103@gmail.com,,-4.001044000000,103.442421000000,9,25,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,5,1,0,3,4,3,1,1,2,7,0,6,3,1,0,3,0,0,2,3,2,7,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Lahat,Tanjung Tebat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/305CD034-B91D-E111-BAE3-19F67DF3813C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10601740,SDN 8 TANJUNG TEBAT,10601740,Desa Tanjung Tebat,TANJUNG TEBAT,KEC. TANJUNG TEBAT,KAB. LAHAT,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1,17-07-1986,1,01-01-1910,Silakan Upload SK,,B,"3,000",1. -,2. Axis,PLN,,,sdn8tt@gmail.com,,-3.973000000000,103.445900000000,12,29,27,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,1,6,1,0,5,6,0,5,1,6,6,0,11,1,1,2,0,2,2,2,3,4,8,1,1,1,1,1,1,,,
