prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/308F8EAA-6A5A-4C09-935B-824F8B4077F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705608,MIS DARUL QOLAM,60705608,Jalan Pasar Baru,GIHAM SUKAMAJU,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,Kd.08.04/4/PP.01.1/316/2011,26-05-2011,Kd.08.04/4/PP.01.1/316/2011,26-05-2011,Lihat SK Operasional,2017-11-21 21,C,"4,700",,2.,,,,,,-5.029600000000,104.307000000000,0,85,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E95779E3-4BC4-4177-AC35-645A44605415,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705607,MIS HARAHAFIYAH,60705607,Jalan Simpang Sunur,GIHAM SUKAMAJU,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,Kd.08.04/4/PP.01.1/368/2011,24-06-2011,Kd.08.04/4/PP.01.1/368/2011,24-06-2011,Lihat SK Operasional,2016-01-21 13,C,"2,000",,2.,,,,,,-5.033000000000,104.277500000000,0,32,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F230E2ED-F47D-4861-AAEB-1657A80D3DED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705606,MIS NURUL IMAN,60705606,Jalan Waspada Gang Kauman,SEKINCAU,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,-Kd.08.04/4/PP.01.1/368/2011,24-06-2011,Kd.08.04/4/PP.01.1/368/2011,24-06-2011,Silakan Upload SK,,B,600,,2.,,,,,,-5.002897000000,104.302361000000,0,168,171,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E607CDDF-36CC-4EF2-8F4C-6E07253B848C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69927755,MTSS DARUL QOLAM,69927755,Jalan Pasar Baru,GIHAM SUKAMAJU,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,Lainnya,,KW.08.2/HK.00.8/173/2015,29-06-2015,KW.08.2/HK.00.8/173/2015,29-06-2015,Lihat SK Operasional,2019-12-19 08,B,"4,670",,2.,,,,,,-5.029600000000,104.307400000000,0,17,30,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D823967C-883D-4537-B760-2929A87E30A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816668,MTSS NURUL IMAN,10816668,Jalan Simpang Kebas No. 313 RT 002/RW 001,SEKINCAU,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,kd.08.04/04/PP.01.1/368/2011,24-06-2011,kd.08.04/04/PP.01.1/368/2011,24-06-2011,Lihat SK Operasional,2017-11-20 19,B,"3,200",,2.,,,,,,-5.046700000000,104.310300000000,0,124,123,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00A34C70-8B18-E111-80C9-FD846C57991A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803804,SD NEGERI 1 GIHAM SUKAMAJU,10803804,Giham Sukamaju,GIHAM SUKAMAJU,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,590/2030/01/1980,01-01-1980,422/091/II.01/VI/2016,30-06-2016,Lihat SK Operasional,2018-05-17 07,B,"2,800",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,sdngihams01@gmail.com,,-5.050100000000,104.295100000000,9,95,105,7,Pagi/6 hari,,2022/2023-2,900,13,0,1,5,8,1,0,0,1,0,5,3,9,0,0,9,0,0,1,1,1,1,1,4,3,6,SD 2013,Lainnya (Serat Optik),2,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60064D70-8B18-E111-8C1E-07E3A7466AC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803849,SD NEGERI 1 PAMPANGAN,10803849,PAMPANGAN,PAMPANGAN,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1984,14-05-2018,422/086/III.01/III/2018,05-03-2018,Lihat SK Operasional,2018-06-04 06,C,"3,750",1. XL (GSM),2. XL (GSM),PLN,,,sdnpampangan801@gmail.com,,-5.047700000000,104.285000000000,8,87,83,6,Pagi/6 hari,,2022/2023-2,450,6,0,1,1,6,1,0,1,2,1,1,4,6,2,0,3,5,1,0,1,1,0,2,3,4,4,SD 2013,XL (GSM),1,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A95B70-8B18-E111-93FA-D9546D307C48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803831,SD NEGERI 1 SEKINCAU,10803831,Sekincau,SEKINCAU,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,70 / B / II / 1970,01-01-1910,422/093/II.01/VI/2016,01-01-1910,Lihat SK Operasional,2018-05-15 10,A,"62,500",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,sekincausdn@gmail.com,,-5.075800000000,104.294700000000,18,177,166,14,Pagi/6 hari,,2022/2023-2,"1,200",16,0,2,2,15,1,0,2,3,2,5,8,15,3,1,16,1,1,1,2,3,0,6,5,3,15,SD 2013,Telkom Speedy,2,2,3,2,2,3,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/400F5C70-8B18-E111-9E34-85D0733C49DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803767,SD NEGERI 2 GIHAM SUKAMAJU,10803767,Jl Melati,GIHAM SUKAMAJU,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1984,01-09-1984,422/088/III.01/2018,05-03-2018,Lihat SK Operasional,2018-06-04 06,B,"3,422",1. -,2. Telkomsel Flash,PLN,,,sdn2_gihamsukamaju@yahoo.co.id,,-5.027800000000,104.294200000000,9,66,68,6,Pagi/6 hari,,2022/2023-2,900,9,0,0,2,5,3,0,1,5,2,1,1,6,3,0,8,1,1,1,2,1,0,2,2,0,9,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Lampung,Kab. Lampung Barat,Sekincau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40D14C70-8B18-E111-B10B-2FA0B9B60DE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10803772,SD NEGERI 2 PAMPANGAN,10803772,Pampangan,PAMPANGAN,KEC. SEKINCAU,KAB. LAMPUNG BARAT,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,422/095/II.01/VI/2016,30-06-2016,Lihat SK Operasional,2018-05-17 07,C,"2,392",1. -,2. Telkomsel Flash,Diesel,,,sdnpampangandua@gmail.com,,-5.017900000000,104.274800000000,8,57,49,6,Pagi/6 hari,,2022/2023-2,900,8,0,1,0,7,1,0,0,1,1,3,3,6,2,0,8,0,0,1,1,0,1,2,3,4,4,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
