prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0076877C-8D18-E111-974C-A7787F96753E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20531862,SD AL ISLAM,20531862,Tempurejo 41,DUKUH SUTOREJO,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan lembaga pendidikan maarif al islam,AN2177,421.2/6710/436.6.4/2009,10-11-1961,202100149840,28-12-2021,Lihat SK Operasional,2022-02-03 08,A,0,1. Biznet (Serat Optik),2. Telkom Speedy,PLN,,,sd.alislam@yahoo.com,http,-7.256600000000,112.795800000000,24,230,214,17,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"33,000",16,1,1,2,0,0,27,0,24,0,0,0,8,16,0,19,5,7,6,3,5,0,2,1,4,20,3,3,3,3,3,2,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0C2867C-8D18-E111-B020-B32380710F5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20531898,SD CITA HATI,20531898,Jl. Kejawan Putih Barat No.26,KEJAWEN PUTIH TAMBAK,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SPK SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Kristen Buah Hati,AN2216,421.2/011/402.05.20/97,02-06-1997,13819/C/KS.03.00/2021,02-12-2021,Lihat SK Operasional,2022-01-11 13,B,360,1. Telkomsel Flash,2. Telkom Speedy,PLN,0315914582,0315927023,admin_ese@bchati.sch.id,http,-7.275900000000,112.799200000000,35,284,302,25,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"50,000",33,1,1,6,0,0,32,4,35,0,0,0,13,22,0,24,11,1,1,8,10,12,3,0,10,25,3,3,3,5,5,6,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D03E867C-8D18-E111-A21C-09343E32168D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20533056,SD HIDAYATUL UMMAH,20533056,Jl. Mulyorejo 78 Surabaya,MULYOREJO,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN MA'ARIF NU HIDAYATUL UMMAH MULYOREJO SURABAYA,AN2215,421.2/6707/436.6.4/2009,22-07-2009,188/17243/436.7.1/2020,21-10-2020,Lihat SK Operasional,2020-11-23 07,A,"24,000",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,0315939504,sdhidayatulummah78@gmail.com,http,-7.264700000000,112.780300000000,24,242,244,18,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),"24,000",18,1,1,3,0,0,22,3,24,0,0,0,7,17,0,22,2,6,4,5,2,5,2,0,4,20,3,3,3,3,3,3,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AE867C-8D18-E111-9599-23749494D443,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20533043,SD ISLAM AL AZHAR 11 SURABAYA,20533043,Jl. Raya Mulyosari No. 368,KALISARI,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PESANTREN ISLAM AL AZHAR CABANG JAWA TIMUR,AN2186,421.2/1343/402.4.9/2001,25-09-2001,422/2151/436.6.4/2012,14-02-2012,Silakan Upload SK,,A,"1,500",1. -,2. Lainnya (Serat Optik),PLN,0315935661,0315982608,sdi.alazhar11@gmail.com,http,-7.272100000000,112.797000000000,19,177,152,14,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"59,700",16,1,1,8,0,0,22,0,15,2,2,0,8,11,0,14,5,3,4,4,5,1,2,0,5,14,2,3,3,2,2,2,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4027A0EB-A6C0-E211-A87C-399BB379B0F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20573303,SD ISLAM AL AZHAR 35 SURABAYA,20573303,Jl. Florence J-4 No. 31 Komplek Pakuwon City Surabaya,KALISARI,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PESANTREN ISLAM AL AZHAR CABANG JAWA TIMUR,AN2186,421.1/13750/436.6.4/2010,17-09-2010,422/12238/436.6.4/2012,11-10-2010,Lihat SK Operasional,2016-03-12 10,A,0,1. Lainnya (Kabel),2. Lainnya,PLN,0315922239,0315922205,sdialazhar35@gmail.com,http,-7.264300000000,112.799100000000,25,212,209,18,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Kabel),74,18,1,1,2,0,0,25,2,25,0,0,0,5,20,0,23,2,6,7,3,5,3,0,1,9,16,3,3,3,3,3,3,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D7867C-8D18-E111-A93B-35BCFBAA8134,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20533044,SD ISLAM AL AZHAR KELAPA GADING SURABAYA,20533044,Jl. Bhaskara Utara,KALISARI,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL AZHAR KELAPA GADING,AG3549,421.2/4538/402.4.9/2002,02-05-2002,442/4537/436.6.4/2012,10-04-2012,Silakan Upload SK,,A,"5,285",1. Telkom Speedy,2. Biznet (Kabel),PLN,5938179,5938178,infosby@alazka.sch.id,http,-7.268000000000,112.799200000000,25,193,177,17,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"41,000",18,1,1,2,0,0,29,1,25,0,0,0,13,12,1,23,1,1,5,5,6,2,2,4,11,14,3,3,2,3,3,3,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40DDE8F7-39B2-E211-B921-0D2E68D3DB86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20558613,SD KRISTEN GLORIA 3,20558613,JL. KALISARI SELATAN 1 KAV. K1/5 PAKUWON CITY,KALISARI,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN GLORIA,AW8325,421.2/2869/436.5.6/2008,16-06-2008,188/23351/436.7.1/2021,22-12-2021,Lihat SK Operasional,2022-08-26 07,A,"11,008",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN & Diesel,03158201209,0315913134,tusd3_1@gloriaschool.org,http,-7.272800000000,112.808800000000,46,383,357,30,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"10,000",34,1,1,6,0,0,55,0,46,0,0,0,18,28,0,44,2,1,10,11,11,5,4,4,10,36,4,4,5,5,6,6,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7099867C-8D18-E111-B850-336EB748FC1F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20539077,SD LUQMAN AL HAKIM,20539077,Jl. Kejawan Putih Tambak  Vi/1,KEJAWEN PUTIH TAMBAK,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PONDOK PESANTREN HIDAYATULLAH SURABAYA,AN2179,421.2/004.402.05.20/1996,26-09-1996,188/3742/436.7.1/2021,11-02-2021,Lihat SK Operasional,2021-06-22 15,A,"3,748",1. Lainnya,2. Lainnya,PLN,0315992813,0315928587,sdlh.2011@gmail.com,http,-7.276700000000,112.801500000000,50,348,295,24,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"99,000",24,1,1,2,0,0,56,2,44,2,2,2,16,34,0,35,15,2,1,15,10,13,7,2,18,32,4,4,4,4,4,4,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8015867C-8D18-E111-AA21-711B8BBD2C52,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20539080,SD MUHAMMADIYAH 18 SURABAYA,20539080,Jl. Mulyorejo Tengah No. 5,MULYOREJO,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Surabaya,AB4930,421.2/30921/436.5.6/2008,05-01-1970,188/20413/436.7.1/2020,30-11-2020,Lihat SK Operasional,2021-04-05 22,A,"137,720",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0315936943,0315936943,sdm18sby@gmail.com,http,-7.265300000000,112.779400000000,31,276,256,21,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"66,000",23,1,1,2,0,0,33,5,31,0,0,0,12,19,0,29,2,5,8,5,6,1,3,3,13,18,3,3,4,4,4,3,,,
Jawa Timur,Kota Surabaya,Mulyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A000867C-8D18-E111-AFC5-11067BADB713,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20533071,SD MUHAMMADIYAH 8 SURABAYA,20533071,Jl. Sutorejo No. 150,DUKUH SUTOREJO,KEC. MULYOREJO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Surabaya,AB4930,421.2/3093/436.5.6/2008,30-04-1978,188/3094/436.7.1/2018,27-03-2018,Lihat SK Operasional,2020-08-26 18,A,"9,438",1. Lainnya,2. Lainnya (Serat Optik),PLN,,0315998179,sd.muhammadiyah8sdm8@gmail.com,http,-7.260500000000,112.790700000000,23,215,211,19,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"420,000",19,1,1,2,0,0,22,3,23,0,0,0,7,16,0,22,1,10,3,2,1,1,1,5,6,17,3,3,3,3,4,3,,,
