prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6BC57946-6C4E-45A7-99ED-6937C3216922,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032983,MI ATTANWIR,70032983,JALAN PT PT KM 4 DUSUN BUKIK,KOTO SENTAJO,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,SWASTA,MI,Kementerian Agama,,,,,308 TAHUN 2022,17-05-2022,Silakan Upload SK (link file tidak valid) => [233118-239735-https,2022-09-06 10,,0,,2.,,,,,,.000000000000,.000000000000,0,5,16,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5701A207-4EAD-4431-8EC6-E4F1A0133EE7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978945,MTs AS-SALAM,69978945,"JL. BUDI UTOMO NO. 08 DUSUN SRI MEKAR , KEC. SENTAJO RAYA",GERINGGING BARU,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,377 Tahun 2017,24-07-2017,377 Tahun 2017,24-07-2017,Silakan Upload SK (link file tidak valid) => [-],2018-08-02 07,B,0,,2.,,,,,,-.445300000000,101.517800000000,0,121,133,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AAB3C31-5D90-4F7D-8A25-C41FA5CC764D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10499161,MTSN 2 KUANTAN SINGINGI,10499161,KAMPUNG BARU SENTAJO,KAMPUNG BARU SENTAJO,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-.705329000000,101.653060000000,0,230,216,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EC615EA-B6F9-4A74-8088-99A576968B85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009570,MTsS PP. SYAFA'ATURRASUL 2,70009570,"JL. RAYA TELUK KUANTAN-RENGAT, DUSUN PULAU LOWE",JALUR PATAH,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,SWASTA,MTs,Kementerian Agama,,,AHU-0011105 AH.01.04 Tanggal 8 Agustus 2019,19-03-2020,162 Tahun 2020,19-03-2020,Lihat SK Operasional,2021-04-13 16,,"2,000",,2.,,,,,,.415400000000,101.611200000000,0,448,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90F5FEC8-2FF5-E011-8699-41211C6C5F99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494414,SD NEGERI 001 KAMPUNG BARU SENTAJO,10494414,Jl. Pendidikan,KAMPUNG BARU SENTAJO,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1950,01-03-2001,,01-01-1910,Silakan Upload SK,,A,"3,700",1. -,2. Telkom Speedy,PLN,,,destiyulpa80@gmail.com,,-.513600000000,101.553500000000,18,84,80,7,Pagi/6 hari,,2022/2023-2,900,11,0,1,2,12,2,0,4,7,0,7,4,9,9,0,17,1,1,1,3,2,2,5,4,3,15,SD 2013,Tidak Ada,1,1,1,2,1,1,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E002FFC8-2FF5-E011-82FF-2FD1D936D9AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403634,SD NEGERI 002 PULAU KOMANG SENTAJO,10403634,Pulau Komang Sentajo,PULAU KOMANG SENTAJO,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1950,01-01-1950,,01-01-1910,Silakan Upload SK,,C,"3,268",1. -,2. Telkom Speedy,PLN,0,,sdn002pulaukomangsentajo@gmail.com,,-.495200000000,101.587300000000,13,74,57,6,Pagi/6 hari,,2022/2023-2,"1,300",8,1,1,2,11,0,0,2,2,1,6,4,9,4,0,5,8,0,0,2,1,1,4,5,2,11,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802AF3C8-2FF5-E011-AEDA-65887E0E8902,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403631,SD NEGERI 003 PULAU KOPUNG SENTAJO,10403631,Jl. Sekolah Desa Pulau Kopung Sentajo,PULAU KOPUNG SENTAJO,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1975,01-01-1975,,01-01-1910,Lihat SK Operasional,2015-08-21 09,B,"19,926",1. Telkomsel Flash,2. XL (GSM),PLN,,,johendra.31@gmail.com,,-.565100000000,101.477800000000,13,87,65,8,Pagi/6 hari,,2022/2023-2,"1,300",10,0,0,0,10,1,0,2,3,2,2,6,8,5,2,8,3,0,1,3,1,0,0,8,3,10,SD 2013,Telkomsel Flash,1,1,1,2,1,2,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2010FFC8-2FF5-E011-9AD9-6F7E9F294659,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494415,SD NEGERI 004 MUARO SENTAJO,10494415,Muaro Sentajo,MUARO SENTAJO,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,071/Korwil-SR/IV/2023,01-01-1970,,01-01-1970,Lihat SK Operasional,2023-02-09 10,B,"8,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdnegeri004muarosentajo@gmail.com,,-.704200000000,101.643500000000,17,134,111,12,Pagi/6 hari,,2022/2023-2,"1,300",13,0,2,2,13,1,0,3,4,3,4,6,10,7,4,13,0,1,2,3,2,0,3,6,3,14,SD 2013,Telkom Speedy,2,2,2,2,2,2,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/601DFFC8-2FF5-E011-97D6-27DF99A0BD7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403616,SD Negeri 005 KOTO SENTAJO,10403616,Koto Sentajo,KOTO SENTAJO,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,6472/D/1974,11-09-1974,,11-09-1974,Lihat SK Operasional,2023-02-28 13,B,"6,825",1. -,2. -,PLN,,,sdnegeri.024_kotosentajo@yahoo.com,http,-.638200000000,101.603300000000,10,36,35,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,0,4,2,0,4,6,0,1,3,5,5,0,8,2,4,0,2,1,0,0,3,2,8,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Riau,Kab. Kuantan Singingi,Sentajo Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802AFFC8-2FF5-E011-A9BF-7565D84D4312,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10494410,SD NEGERI 006 KOTO SENTAJO,10494410,Koto Sentajo,KOTO SENTAJO,KEC. SENTAJO RAYA,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1975,01-01-1975,,03-02-1975,Silakan Upload SK (link file tidak valid) => [480036-524758--],2021-07-29 09,B,"3,840",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri006kotostj@gmail.com,,-.490500000000,101.596600000000,9,40,17,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,4,2,0,3,5,0,3,1,4,5,1,8,0,1,0,2,3,0,1,2,1,8,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
