prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60DFB139-033C-E111-A1A9-15EF1B8493E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300349,SD GMIT NAUEN,50300349,Nauen,POTO,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Yapenkris Sonaf Honis Kab. Kupang,AF9452,01/YPK-SH/VI/F/SD/2019,15-08-1960,01/YPK-SH/VI/F/SD/2019,01-03-2019,Lihat SK Operasional,2022-12-26 08,C,"6,500",1. -,2. -,PLN,,,sdgmitnauen@gmail.com,,-9.952800000000,123.667300000000,7,42,46,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,2,0,0,5,5,0,2,0,1,6,0,5,2,0,1,2,2,1,0,1,2,5,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8038B239-033C-E111-A92F-132622FEDDF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300351,SD GMIT NUATAUS,50300351,"Oelbubuk, RT 03/ RW 02",TUAKAU,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Yapenkris Sonaf Honis Kab. Kupang,AF9452,421.2/03.17/SDGN/1910,10-10-1910,421.2/03.17/SDGN/2016,01-01-1910,Lihat SK Operasional,2016-08-29 11,B,"16,060",1. Telkomsel Flash,2. -,Tenaga Surya,,,sdgnuataus@gmail.com,,-9.812600000000,123.682100000000,7,78,68,6,SD 2013,Double Shift/6 hari,,2022/2023-2,Telkomsel Flash,0,1,0,1,1,1,0,0,6,6,0,1,0,1,6,0,5,2,1,4,1,0,0,1,0,2,5,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0EBC938-033C-E111-9169-671C904507A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300306,SD INPRES BONATAMA,50300306,Oelob,KALALI,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/4572/PK/X/2022,17-07-1979,800/4572/PK/X/2022,26-10-2022,Lihat SK Operasional,2023-01-31 09,B,"30,330",1. -,2. Telkomsel Flash,PLN,,,sdinpresbonatama@gmail.com,,-9.944200000000,123.683800000000,8,109,92,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,0,2,1,1,0,6,7,0,1,0,1,7,0,7,1,1,3,2,1,0,0,1,1,7,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A097CA38-033C-E111-84A5-537C90C63F67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300378,SD INPRES OELUSAPI,50300378,Poto,POTO,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-02-1982,,01-01-1910,Silakan Upload SK,,C,"68,850",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0000000,000000000000,sdioleusapi@gmail.com,,-9.896600000000,123.664300000000,8,44,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"13,000",7,0,1,0,1,1,0,6,7,1,0,0,1,7,1,4,3,2,1,3,0,1,0,1,3,5,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50A9C938-033C-E111-98BA-77C61E19C2B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300384,SD INPRES SIUMATE,50300384,Siumate,NAITAE,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1982,,01-01-1910,Silakan Upload SK,,B,"25,740",1. -,2. -,PLN,,,,,-9.840100000000,123.694800000000,15,128,113,11,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,2,5,0,0,10,10,4,1,0,1,14,0,8,7,1,2,5,2,1,3,1,8,7,2,1,2,2,2,2,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F06CCA38-033C-E111-B341-C701758837F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300385,SD INPRES SIUMOLO,50300385,Jl.Jurusan Oelmasi Naikliu Km 80,TUAKAU,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,Pemerintah kabupaten,05-08-1985,,01-01-1910,Silakan Upload SK,,,"30,000",1. -,2. -,PLN,,,sdisiumolo@gmail.com,,-9.751800000000,123.693300000000,6,63,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,9,0,3,2,4,0,0,2,3,1,2,0,2,4,0,4,2,0,2,3,1,0,0,0,3,3,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/901ACC38-033C-E111-8D97-B70A44E12461,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300160,SD NEGERI BONATAMA,50300160,Bonatama,POTO,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,19-07-1999,,18-07-1999,Silakan Upload SK (link file tidak valid) => [453175-644606--],2021-06-06 10,A,"100,000",1. Telkomsel Flash,2. -,PLN & Diesel,,,sdnegeribonatamA00@gmail.com,http,-9.924900000000,123.660800000000,8,86,77,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,1,4,1,0,3,5,1,2,0,1,7,1,6,1,0,1,5,1,1,0,0,2,6,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/506F74FA-A6FC-E111-AA3B-93D3E40C658B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306474,SD NEGERI NAITAE,50306474,FATUTENU,NAITAE,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,478/SKEP/HK/2007,19-09-2007,478/SKEP/HK/2007,19-09-2007,Lihat SK Operasional,2023-01-26 16,C,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN & Diesel,,,naitae@yahoo.com,,-9.856000000000,123.669100000000,7,43,19,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,75,0,0,0,0,3,1,0,3,4,3,0,0,2,5,0,5,2,1,1,1,1,2,0,1,2,5,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/007CCB38-033C-E111-BF08-5D0F4E24A827,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300254,SD NEGERI SIUMATE,50300254,Fatuknap,NUATAUS,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1998,,01-01-1910,Silakan Upload SK,,B,"20,740",1. Telkomsel Flash,2. Telkomsel Flash,Tenaga Surya,,,sdnsiumate19@gmail.com,,-9.817800000000,123.693200000000,6,90,81,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,500",6,0,1,2,3,0,0,3,3,2,1,0,1,5,0,4,2,0,1,2,0,0,1,2,2,4,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0FDCC38-033C-E111-9AA1-0F4692ED453D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306493,SD NEGERI TUAKAU,50306493,Tuakau,TUAKAU,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,19-09-2007,,01-01-1910,Lihat SK Operasional,2023-04-19 08,,"7,600",1. Telkomsel Flash,2. Telkomsel Flash,Tenaga Surya,,,sdntuakau@gmail.com,,-9.802900000000,123.669700000000,6,47,55,6,SD 2013,Double Shift/6 hari,,2022/2023-2,Telkomsel Flash,"1,500",3,0,0,0,4,0,0,2,2,0,4,0,1,5,0,6,0,0,1,1,0,2,2,0,2,4,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Fatuleu Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/407E623A-033C-E111-9709-8F1AD6157399,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300227,SMP NEGERI 1 FATULEU BARAT,50300227,Jl.naikliu Barate,POTO,KEC. FATULEU BARAT,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,648/0093/IMB/CC/VII/90,29-08-1990,648/0093/IMB/CC/VII/90,29-08-1990,Silakan Upload SK,,,"40,000",1. -,2. -,Tenaga Surya,,,fatuleu@yahoo.com,,-9.944600000000,123.716500000000,8,61,80,6,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,11,1,1,2,3,0,0,5,6,0,2,0,4,4,0,7,1,2,3,2,0,0,1,0,3,5,,,,,,,2,2,2
