prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D41D85D6-020F-4389-B3CB-9A0442D62EC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014149,MI Abdurrahman Bin Auf,70014149,"Perumahan Taman Indah Permai, Blok F.04, RT.38, Rw.07",KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,INDONESIA,SWASTA,MI,Kementerian Agama,,,,,245 TAHUN 2021,02-06-2021,Silakan Upload SK (link file tidak valid) => [176956-979472-https,2021-10-26 13,,"5,177",,2.,,,,,,.000000000000,.000000000000,0,20,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A1052BA-37E4-4EDC-8C67-544D70D6DF35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69975969,MI TERPADU MUTIARA ASSYIFA KOTA BENGKULU,69975969,Jl.Mawar Rt.18 Rw.03,BUMIAYU,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,,,114 TAHUN 2018,21-03-2018,114 TAHUN 2018,21-03-2018,Lihat SK Operasional,2018-09-04 15,C,"2,100",,2.,,,,,,.000000000000,.000000000000,0,122,115,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94C3DD8D-0EBC-4207-9E31-A7EA2E0A9CDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705333,MIN 2 KOTA BENGKULU,60705333,Jl. Raden Fatah RT/RW 15/03,PAGAR DEWA,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,558,30-12-2003,558,30-12-2003,Silakan Upload SK (link file tidak valid) => [56762-1393180-385872038.PDF],2018-09-03 09,A,0,,2.,,,,,,-3.836200000000,102.327800000000,0,544,521,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B2D607F-8827-4DA8-BDB4-607E2033E2A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009137,MIS AS SHAFFAH,70009137,"JL. TELAGA DEWA 3, KEC. SELEBAR, KOTA BENGKULU 38214",PAGAR DEWA,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,Lainnya,,213 Tahun  2020,06-09-2020,213 Tahun 2020,06-09-2020,Lihat SK Operasional,2021-03-23 12,,"1,604",,2.,,,,,,.000000000000,.000000000000,0,10,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47988D12-1B82-4E34-9287-4219BBEE163D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941352,MIS Humaira,69941352,Jl. Hibrida 13,SUMUR DEWA,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,Lainnya,,24/06/2015,24-06-2015,24/06/2015,24-06-2015,Lihat SK Operasional,2017-02-23 18,B,0,,2.,,,,,,-3.829690900000,102.316918400000,0,403,388,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA118151-4322-4B76-88D4-31E21EC85CB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982907,MIS IT GENERASI RABBANI,69982907,PERUMAHAN VILLA INDAH PESONA BLOK A NO.09-11,SUKA RAMI,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MI,Kementerian Agama,,,226 TAHUN 2018,28-06-2018,226 TAHUN 2018,28-06-2018,Lihat SK Operasional,2019-01-24 16,B,0,,2.,,,,,,.000000000000,.000000000000,0,68,106,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F5D75E3-402D-4231-9D7E-3C40E46E0646,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993393,MTs ROUDLOTUR ROSMANI,69993393,JLN. KRAMAT TELUK,BETUNGAN,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,34,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/491AC76D-AEDA-4B28-8E1B-3495F0E41126,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727329,MTSS AL-QURAN HARSALLAKUM,60727329,Jl. Hibrida Ujung RT/RW 09/02,PAGAR DEWA,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,,,154 Tahun 2017,20-03-2017,154 Tahun 2017,20-03-2017,Lihat SK Operasional,2018-09-04 15,A,"4,000",,2.,,,,,,-3.834165000000,102.321258000000,0,226,231,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/583148FC-F594-4A33-8EF0-481F164928C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009136,MTSS HUMAIRA,70009136,"HIBRIDA 13 JL. PADAT KARYA, KEC. SELEBAR, KOTA BENGKULU 38212",SUMUR DEWA,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,,,163,24-04-2015,208 Tahun 2020,24-04-2015,Lihat SK Operasional,2021-03-23 12,,"1,237",,2.,,,,,,-3.827000000000,102.317700000000,0,20,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62B087B1-0670-43D9-93A5-A6336DA4F5E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60727330,MTSS MUBAARAK,60727330,Jl. Karang Indah RT/RW 11/8,SUMUR DEWA,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MTs,Kementerian Agama,,,114 tahun 2017,06-03-2017,114 tahun 2017,06-03-2017,Lihat SK Operasional,2018-09-03 10,B,"11,550",,2.,,,,,,-3.820800000000,102.321400000000,0,41,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
