prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40722E39-033C-E111-8DDB-41D6B1338F40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302691,SD INPRES KOLIKAPA,50302691,Kolikapa,KOLIKAPA,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-08-1990,,01-01-1910,Silakan Upload SK,,,"2,500",1. -,2. -,PLN,,,sdikolikapa20@gmail.com,,-8.650800000000,121.530900000000,7,29,38,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,2,2,0,3,5,1,1,0,1,6,1,5,1,0,0,2,3,1,0,1,3,4,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0083939-033C-E111-846A-3DE140135939,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302715,SD INPRES MUNDINGGASA,50302715,Mundinggasa,MUNDINGGASA,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,Bupati Ende,01-01-1983,,01-01-1910,Silakan Upload SK,,B,"21,000",1. Telkom Astinet,2. Telkom Astinet,PLN,,,sdimundinggasa@gmail.com,,-8.644800000000,121.491100000000,5,36,22,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Astinet,"1,200",0,0,2,0,2,0,0,3,3,0,2,0,1,4,0,1,4,1,1,0,1,0,0,2,1,4,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80952F39-033C-E111-B9CB-4B24259BF622,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302706,SD INPRES NGGEMO,50302706,Nggemo Jln. Pantura Flores,MAGEKAPA,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1985,,01-01-1910,Silakan Upload SK,,B,"9,736",1. -,2. -,PLN,,,sdinggemo@gmail.com,,-8.664489700000,121.487185000000,8,46,52,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,3,0,0,5,5,1,2,0,1,7,1,4,3,0,2,3,0,0,1,2,3,5,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0852E39-033C-E111-A447-ADB30D94DE38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302705,SD INPRES NIONIBA,50302705,Maukaro,KEBIRANGGA,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,PK.420.III.1/06/1984,01-01-1984,,01-01-1910,Silakan Upload SK,,C,"5,025",1. Telkomsel Flash,2. -,PLN,,,sdinioniba@gmail.com,,-8.616000000000,121.520900000000,6,40,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,2,2,0,0,4,4,1,1,0,2,4,1,5,0,0,1,4,1,0,0,0,2,4,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/904A2E39-033C-E111-B13A-77D693051C44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302802,SD INPRES RATESUBA,50302802,Ratesuba,KEBIRANGGA TENGAH,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-12-1952,,01-01-1910,Silakan Upload SK,,,"5,488",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdiratesuba52@gmail.com,,-8.691700000000,121.681800000000,11,45,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,600",0,0,1,0,2,3,0,6,10,0,1,0,1,10,2,9,0,0,2,6,2,0,0,1,4,7,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/903F013A-033C-E111-88E3-29D50020123A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302765,SD KATOLIK BOAFEO,50302765,Boafeo,BOAFEO,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN  PERSEKOLAHAN UMAT KATOLIK ENDE LIO (YASUKEL),AF9883,012.2.PPF.E/L.1922,31-12-1922,C-1635-HT.01.02.TH 2007,25-05-2007,Silakan Upload SK,,B,"6,000",1. Telkomsel Flash,2. Telkomsel Flash,Tenaga Surya,,,sdkboafeo@gmail.com,,-8.692200000000,121.626000000000,8,42,37,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,000",6,0,1,0,1,0,7,1,8,0,0,0,3,5,0,6,2,0,5,3,0,0,0,0,7,1,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4057003A-033C-E111-8DFB-33E9A34A00FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305618,SD KATOLIK KAMUBHEKA,50305618,Sdk  Kamubheka,KAMUBHEKA,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN  PERSEKOLAHAN UMAT KATOLIK ENDE LIO (YASUKEL),AF9883,165/UP.9//II/247/PENG-SD,07-08-1958,,01-01-1910,Silakan Upload SK,,B,"7,100",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdkkamubheka@gmail.com,,-8.664000000000,121.488000000000,8,77,66,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",3,0,1,2,1,0,1,6,7,0,1,0,2,6,1,7,0,0,1,3,2,0,1,1,2,6,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A082003A-033C-E111-8CCA-5D2EE9727CEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305619,SD KATOLIK MAUKARO,50305619,Maukaro,KEBIRANGGA,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF9883,076.2.PPF.E.1954,01-07-1974,,01-01-1910,Lihat SK Operasional,2020-11-24 15,,"19,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdkmaukaro01@gmail.com,,-8.614800000000,121.524300000000,8,65,65,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,5,0,1,0,4,0,4,1,4,3,1,0,0,8,2,2,4,1,2,0,1,1,2,1,1,7,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E00D043A-033C-E111-B762-0B14A88A0D6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302571,SD KATOLIK MBAKAONDO,50302571,Mbakaondo,KEBIRANGGA SELATAN,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN  PERSEKOLAHAN UMAT KATOLIK ENDE LIO (YASUKEL),AF9883,111.2.YVP.E.1961,31-07-1961,111.2.YVP.E.1961,31-07-1961,Lihat SK Operasional,2020-01-20 10,Sertifikat Kedaluwarsa,"20,000",1. Telkomsel Flash,2. -,PLN,,,sdkmbakaondo2021@gmail.com,,-8.667200000000,121.603800000000,9,64,56,9,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,7,0,1,6,2,0,6,1,7,1,1,0,1,8,1,7,1,0,2,3,3,1,0,0,6,3,2,2,2,1,1,1,,,
Nusa Tenggara Timur,Kab. Ende,Maukaro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6029013A-033C-E111-B453-AF07C6450DF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50302647,SD KATOLIK NABE,50302647,Jln. Pantura,NABE,KEC. MAUKARO,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN  PERSEKOLAHAN UMAT KATOLIK ENDE LIO (YASUKEL),AF9883,005.2.PPF.E/L.1918,11-10-1958,PK.420.III.01/465/II/2023,01-01-1910,Silakan Upload SK (link file tidak valid) => [786673-710280--],2023-02-23 10,Sertifikat Kedaluwarsa,"7,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,86352,038186352,sdknabe003@gmail.com,,-8.579000000000,121.572600000000,9,55,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,0,0,1,0,10,0,8,0,1,0,0,9,0,6,3,2,6,0,0,0,1,0,3,6,1,1,1,1,1,1,,,
