prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A4BFE7A-8925-4303-B322-7EF4DFB5545A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703106,MIN 19 ACEH BARAT,60703106,JL.TEUPIN PEURAHO - ALUE KEUMUNENG KM 8,KARAK,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,4.358865000000,96.018878000000,0,22,30,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8932DC3B-A152-4015-9F3F-C0D411723927,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703105,MIN 20 ACEH BARAT,60703105,JL.BAKAT-IE SAYANG DESA ULEE PULO KEC.WOYLA BARAT KAB.ACEH BARAST,ULEE PULO,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,4.376945000000,96.033250000000,0,27,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F752FC6-D2A2-4BD6-B08A-2AD84529166A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60703107,MIS BLANG LUAH,60703107,JALAN PEURIBU KUALA BHEE KM4,SIMPANG TEUMAROM,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,SWASTA,MI,Kementerian Agama,,,No.Kd.01.03/3/PP.00.7/269/2015,20-11-2015,No.Kd.01.03/3/PP.00.7/269/2015,16-11-2015,Lihat SK Operasional,2020-02-29 11,C,0,,2.,,,,,,4.315200000000,95.995600000000,0,35,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E54B7FFB-C2A7-441F-B251-F9BAF80C336C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10114368,MTSS MON PASONG,10114368,JLN.PASIMALI - MON PASONG,MON PASONG,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,4.346100000000,96.010500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30958990-2EF5-E011-9D6C-5B84B8CE7942,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108028,SD N NAPAI,10108028,Napai,NAPAI,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,06-11-1998,,01-01-1910,Silakan Upload SK,,C,"19,995",1. -,2. -,PLN,,,sdnnapaiwoybar@gmail.com,http,4.323500000000,96.019000000000,18,41,35,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,6,2,0,10,14,1,2,1,2,16,3,10,5,1,5,8,1,1,1,1,5,13,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A00F8B90-2EF5-E011-9150-F539E9C9A5C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108024,SD NEGERI LHOK MALEE,10108024,Jalan Lhok Malee,LHOK MALE,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"1,680",1. -,2. Telkomsel Flash,PLN,,,sdnegeri.lhokmalee@yahoo.com,,4.328300000000,95.996400000000,10,21,22,6,Pagi/6 hari,,2022/2023-2,450,6,0,0,0,3,2,0,5,7,0,2,1,3,7,1,8,1,3,1,2,1,0,2,1,3,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0458B90-2EF5-E011-8CCE-8B63BFFF938E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108025,SD NEGERI LUBOK PASI ARA,10108025,Luebok Pasi Ara,LUBUK PASI ARA,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,20-03-1992,,01-01-1910,Lihat SK Operasional,2023-04-10 02,B,"5,045",1. -,2. -,PLN,,,www.sdn_LPA@yahoo.com,,4.322000000000,95.983400000000,11,24,30,6,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,4,1,0,6,9,0,2,0,3,8,0,10,1,3,1,5,1,0,1,0,2,9,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0628B90-2EF5-E011-9A79-DB08FED16AC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108027,SD NEGERI MON PASONG,10108027,Jalan Cot Lagan-Mon Pasong,MON PASONG,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/159/1983,08-04-1983,420/159/2020,26-06-2020,Lihat SK Operasional,2023-03-27 03,B,"3,693",1. -,2. Telkomsel Flash,PLN,0655,,sdn.monpasongwb@yahoo.com,,4.345700000000,95.994600000000,12,55,41,6,Pagi/6 hari,,2022/2023-2,450,12,0,2,1,4,0,0,8,9,1,2,0,1,11,0,7,5,2,3,3,3,0,0,1,1,11,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40548B90-2EF5-E011-A938-E7D38E0C0CF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108075,SD NEGERI PASI MALI,10108075,JL. TGK CHIK ABD RAUF,PASI MALI,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,41/HPJ/BPN/1992-1993,04-07-1992,421.2/620/DISDIKBUD/2021,01-12-2021,Lihat SK Operasional,2022-01-30 06,B,"2,500",1. -,2. -,PLN,,,sekolahdasarnegeripasimali@gmail.com,,4.345100000000,96.019500000000,15,66,72,6,Pagi/6 hari,,2022/2023-2,"2,400",6,0,1,2,2,2,0,11,13,1,1,0,1,14,1,11,3,4,5,4,0,1,0,1,4,11,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/001D8B90-2EF5-E011-B84D-45ECB2385A44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108032,SD NEGERI PIR BATE PUTEH I,10108032,Jalan Alue Keumuning,ALUE KEUMUNENG,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"6,000",1. Telkomsel Flash,2. -,PLN,0,,sdnpirbateputeh@gmail.com,,4.411500000000,95.992700000000,12,23,23,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,4,1,0,7,9,0,3,0,2,10,1,9,2,1,1,5,5,0,0,0,7,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B05A7B90-2EF5-E011-82FA-957C73BEF809,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108033,SD NEGERI PIR BATEE PUTEH II,10108033,Jalan; Alue Keumuning,ALUE KEUMUNENG,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/433/1984,30-04-1984,-420/233/2020,01-01-1910,Lihat SK Operasional,2020-07-28 10,C,"7,000",1. -,2. -,PLN,,,bsdnegeripir@yahoo.com,http,4.381200000000,96.012200000000,9,8,4,6,Pagi/6 hari,,2022/2023-2,450,6,0,2,1,2,1,0,6,7,0,2,0,3,6,0,8,1,0,4,4,0,0,0,1,5,4,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20697B90-2EF5-E011-BB4E-0BAEB911B712,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108034,SD NEGERI PIR BATEE PUTEH III,10108034,Jln. Teupin Peuraho - Alue Keumuning,COT LAGAN LM,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420 / 56 / 1986,04-02-1986,420 / 187 /2020,04-02-1987,Lihat SK Operasional,2020-07-13 08,B,"2,488",1. -,2. Telkomsel Flash,PLN,,,mukhtaruddint@gmail.com,,4.331700000000,95.992300000000,11,32,25,6,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,4,1,0,6,8,0,2,1,4,7,0,7,4,1,2,6,1,0,1,0,2,9,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60718B90-2EF5-E011-B44E-C1FEF524427C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10110670,SD NEGERI UPT. III ALUE PERMAN,10110670,Jln. Tgk Chik di Karak,ALUE PERMAN,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/295/DISDIKBUD/2021,08-06-2004,421.2/295/DISDIKBUD/2021,07-06-2021,Lihat SK Operasional,2022-01-14 06,B,"3,200",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,sdnupt3alueperman@gmail.com,,4.335300000000,96.011500000000,11,46,34,6,Pagi/6 hari,,2022/2023-2,"2,400",7,0,1,2,4,1,0,6,8,1,2,0,1,10,3,6,2,0,0,5,4,1,1,0,6,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80913B91-2EF5-E011-AFF8-7B6FC9EFB8ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10110696,SMP N 2 WOYLA BARAT,10110696,Jalan Lhok Male,LHOK MALE,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,421.2/114/2022,09-03-2022,421.2/114/2022,09-03-2022,Lihat SK Operasional,2022-06-27 13,C,"4,830",1. -,2. -,PLN,,,smpn.2woylabarat46@gmail.com,,4.327100000000,95.997700000000,13,20,21,3,Pagi/6 hari,,2022/2023-2,900,3,1,1,1,4,2,0,7,10,0,3,0,2,11,0,11,2,5,2,4,0,1,0,1,7,6,SMP 2013,Tidak Ada,,,,,,,1,1,1
Aceh,Kab. Aceh Barat,Woyla Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11B4B490-EA58-4347-B6D8-40CE539627CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786605,SMP N 3 Woyla Barat,69786605,Jl. Teupin Peraho - Alue Keumuning,LUBUK PASI ARA,KEC. WOYLA BARAT,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,AL9455,421.2/795/2012,18-08-2012,421.2/795/2013,15-08-2013,Lihat SK Operasional,2017-08-30 10,C,"4,582",1. -,2. Telkomsel Flash,PLN,,,smpn3wb@gmail.com,http,4.411400000000,96.002300000000,13,8,7,2,Pagi/6 hari,,2022/2023-2,450,3,1,1,2,4,2,0,7,10,0,3,0,1,12,0,12,1,1,8,1,2,0,0,1,1,12,SMP 2013,Tidak Ada,,,,,,,1,0,1
