prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DDFADAB-92A1-40CE-9866-64FFA17B36A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717870,MIN 1 NGAWI,60717870,JL. RAYA KENDAL PATALAN KM. 3 BANDEM KENDAL NGAWI,KENDAL,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,515A TAHUN 1995,25-11-1995,515A TAHUN 1995,25-11-1995,Lihat SK Operasional,2016-01-19 10,A,0,,2.,,,,,,-7.549200000000,111.309300000000,0,136,166,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB5265C3-AC31-4717-BFD9-F6A1B8C5383B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717869,MIN 3 NGAWI,60717869,NGAMBAN DS. PLOSO,PLOSO,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,K/2/C/7238,01-04-1960,DPA/DD/I/PDA/38 TAHUN 1967,29-07-1967,Lihat SK Operasional,2022-08-01 05,A,0,,2.,,,,,,-7.583800000000,111.308400000000,0,129,116,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE155DAF-7992-4925-8C41-592A3F51A8C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717878,MIS AL MUJAHIDIN,60717878,DSN. NGRANCANG,DADAPAN,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,kd.13.1.24/pp.004/1642/2004,06-09-2004,kd.13.1.24/pp.004/1642/2004,06-09-2004,Lihat SK Operasional,2016-01-22 08,B,0,,2.,,,,,,-7.534400000000,111.294400000000,0,54,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/676F53AD-051B-422B-A6F7-41DA3413ADF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717879,MIS AL-HIDAYAH,60717879,Sondriyan Majasem Kendal,MAJASEM,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Ngawi,AX6659,kd.13.21/4/PP.007/1278/SK/2010,26-05-2010,Kd.13.21/4/PP.00.1/0475/2012,06-02-2012,Lihat SK Operasional,2016-02-03 13,A,0,,2.,,,,,,-7.568700000000,111.309000000000,0,92,82,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA06AA2E-B55A-4324-B687-AAB61A6A6A21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717880,MIS DARUL ULUM,60717880,"TEGALREJO, RT.04 / RW.02",KENDAL,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Kd.13.21/4/PP.03.2/108/2010,23-06-2008,Kd.13.21/4/PP.03.2/108/2010,18-03-2010,Lihat SK Operasional,2016-01-28 13,B,0,,2.,,,,,,-7.551659000000,111.307203000000,0,22,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75A302B3-EA9D-49C0-84CF-88C60728E5D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717873,MIS ISLAMIYAH 1 MAJASEM,60717873,JL. MLATI KRAJAN,MAJASEM,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,L.m/3/189/4/1978,20-03-1978,Kd.13.21/4/PP.00.1/2602/2013,07-03-2013,Lihat SK Operasional,2016-01-18 13,A,0,,2.,,,,,,-7.577200000000,111.319000000000,0,131,118,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/406538F7-7CE1-4963-BBB1-43EAA79927CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717874,MIS ISLAMIYAH 2 MAJASEM,60717874,RT.03 RW.06 JATISARI MAJASEM,MAJASEM,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Ngawi,AX6659,w.m.06.02/6000/A/ket./1986,20-12-1986,Kd.13.21/4/PP.00/2603,07-03-2013,Lihat SK Operasional,2016-01-14 14,B,0,,2.,,,,,,-7.568200000000,111.343200000000,0,27,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8B990D3-FD58-4A8E-8773-ADC4B676D5EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717877,MIS MUAWWANAH NGIJO,60717877,"JL.LAWU TIMUR 17, DUSUN NGIJO,RT.07, RW.06",KENDAL,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,K/2/C/7241,01-04-1960,Kd.13.21/4/PP.00.1/2606/2013,11-03-2013,Lihat SK Operasional,2016-01-13 09,B,0,,2.,,,,,,-7.557400000000,111.291600000000,0,67,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58927F9A-093E-4DBD-9B72-385098B3CAB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717876,MIS MUBTADIIN ISLAM,60717876,PLAYARAN RT.07 RW.05  PLAYARAN KENDAL,KENDAL,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,L.m./3/185/A/1978,20-03-1978,Kd.13.21/4/PP.00.1/2605/2013,08-03-2013,Lihat SK Operasional,2016-01-22 10,B,0,,2.,,,,,,-7.548700000000,111.295300000000,0,74,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A96D5FDA-9620-4343-8045-6585A7E393F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717872,MIS PSM JERUKGULUNG,60717872,RT 03 RW 05 JERUKGULUNG,PATALAN,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Y.P.I.PSM/025/08/01/IX/1975,05-03-1975,Kd.13.21/4/PP.00.1/2601/2013,07-03-2013,Lihat SK Operasional,2016-01-13 13,B,0,,2.,,,,,,-7.522500000000,111.318800000000,0,27,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54134EFC-8B3A-441D-849A-969EDF9F7732,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717875,MIS PSM JETAK,60717875,JL. Raya Simo - Karangrejo km.01,SIMO,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,L.m./3/187/A/1978,20-03-1978,Kd.13.21/4/PP.00.1/2604/2013,07-03-2013,Lihat SK Operasional,2016-01-20 11,B,0,,2.,,,,,,-7.585100000000,111.291900000000,0,80,70,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1F85BE1-729E-49FA-A85C-D101746CAF4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60717871,MIS SALAFIYAH TANON,60717871,RT 03 RW 03 TANON SIDOREJO KENDAL,SIDOREJO,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,K/2/e/7243,01-04-1960,Kd.13.21/4/PP.00.1/2600/2013,07-03-2013,Lihat SK Operasional,2016-01-20 13,A,0,,2.,,,,,,-7.568800000000,111.270000000000,0,61,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5245E53-6995-48B6-B786-60303654A824,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977779,MTS DARUL `ULUM,69977779,JL. RAYA KENDAL - GENENG KM.06,MAJASEM,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,MTsS / 21.0037 / 2016,10-11-2016,6201 TAHUN 2016,10-11-2016,Lihat SK Operasional,2019-03-12 15,C,0,,2.,,,,,,-7.574500000000,111.329400000000,0,41,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Ngawi,Kendal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2267F271-F0D1-4DE3-A576-066DA69CCB23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986899,MTsN 13 Ngawi,69986899,Jl. Raya Kendal Patalan KM. 3 Bandem,KENDAL,KEC. KENDAL,KAB. NGAWI,PROV. JAWA TIMUR,NEGERI,MTs,Kementerian Agama,Pemerintah Pusat,,KMA 731 Tahun 2018,04-12-2018,KMA 731 Tahun 2018,04-12-2018,Lihat SK Operasional,2020-01-21 11,B,0,,2.,,,,,,-7.551100000000,111.308200000000,0,133,106,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
