prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC3C7180-124F-44CB-A554-CD48954FB46D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278854,MTSS NU PANEMBAHAN,20278854,Jl. Raya Panembahan No. 14,PANEMBAHAN,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.711100000000,108.515800000000,0,32,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6034A811-2CF5-E011-8FFB-8F7BEE4D452A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215191,SD NEGERI 1 CANGKRING,20215191,Jl. Nyi Gede Cangkring,CANGKRING,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/02/1980,02-01-1980,421/09/2011,06-06-2011,Silakan Upload SK,,B,"1,235",1. Lainnya,2. Telkomsel Flash,PLN,,,cangkring.sdn1@gmail.com,,-6.672700000000,108.507200000000,13,137,118,10,Pagi/6 hari,,2022/2023-2,"1,200",8,0,1,2,5,6,0,2,9,1,3,0,4,9,0,11,2,1,3,4,3,0,1,1,2,11,SD 2013,Lainnya,2,2,1,2,1,2,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0DD7703-2DF5-E011-8079-15D4B5E45869,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215298,SD NEGERI 1 GAMEL,20215298,Jl.Syekh Datul Kahfi,GAMEL,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,23/06/1952,23-06-1952,09/03/2011,23-06-1952,Silakan Upload SK,,A,"1,246",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sdnsatugamel@rocketmail.com,,-6.690600000000,108.511700000000,22,134,122,18,Pagi/6 hari,,2022/2023-2,"2,200",13,0,1,1,8,3,0,11,14,0,3,5,9,13,0,20,2,5,4,4,1,0,3,5,6,16,SD 2013,Telkom Speedy,3,3,3,3,3,3,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A069A711-2CF5-E011-A931-C9B3E1E35F05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215051,SD NEGERI 1 KALIWULU,20215051,Jl. Kinatagama,KALIWULU,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1948,01-03-1948,1948,01-01-1910,Silakan Upload SK,,A,918,1. Telkom Speedy,2. Telkom Speedy,PLN,,0231322083,ibnujuwanda804@gmail.com,,-6.697400000000,108.504300000000,13,184,157,12,Pagi/6 hari,,2022/2023-2,"2,200",8,0,0,2,5,2,0,6,9,0,3,1,5,8,1,12,0,3,2,4,1,0,2,1,6,7,SD 2013,Telkom Speedy,2,2,2,2,2,2,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2093A711-2CF5-E011-A29D-FD05D98F616F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215126,SD NEGERI 1 PANEMBAHAN,20215126,Jl.panembahan Ratu No.127,PANEMBAHAN,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-02-1964,,01-01-1910,Silakan Upload SK,,A,810,1. 3 (Tri),2. Telkom Speedy,PLN,,02318330099,sdpanembahan1@yahoo.com,,-6.704500000000,108.515500000000,9,136,149,7,Pagi/6 hari,,2022/2023-2,"2,099",6,0,1,1,5,3,0,1,4,0,2,3,7,2,0,9,0,0,2,2,1,0,1,3,2,7,SD 2013,3 (Tri),1,1,2,1,1,1,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/704FA811-2CF5-E011-A2EF-BF1DAF8D3748,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244368,SD NEGERI 1 PANGKALAN,20244368,Jl Nyi Gede Cangkring,PANGKALAN,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,02.00/310/BAP.SM/SK/X/2014,01-01-1957,,01-01-1910,Silakan Upload SK (link file tidak valid) => [594344-527504--],2022-02-22 14,A,"1,059",1. Telkom Speedy,2. Telkomsel Flash,PLN,,0231822741,sdnsatupkg_guru@yahoo.co.id,,-6.661600000000,108.496500000000,8,97,115,6,Pagi/6 hari,,2022/2023-2,"1,200",6,0,1,2,4,2,0,2,4,0,4,0,6,2,0,7,1,1,0,2,1,0,4,0,1,7,SD 2013,Telkom Speedy,1,1,1,1,1,1,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6019A811-2CF5-E011-A7DE-E3E12AAC9ADA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244377,SD NEGERI 1 SARABAU,20244377,Jl. Syekh Datul Kahfi,SARABAU,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,15-09-1977,,01-01-1910,Silakan Upload SK,,B,0,1. -,2. -,PLN,,,sdn1sarabauplered@gmail.com,,-6.673300000000,108.516400000000,8,78,68,6,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,6,1,0,1,2,0,3,3,6,2,0,5,3,0,1,0,2,0,2,3,1,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5042A711-2CF5-E011-B1D0-D738F50566A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215581,SD NEGERI 1 TEGALSARI,20215581,Jl. Nyi Gede Cangkring NO.3 Desa Tegalsari Kecamatan Plered Kabupaten Cirrebon,TEGALSARI,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1958,,01-01-1910,Silakan Upload SK,,A,"3,430",1. CBN,2. Telkom Speedy,PLN,,0231322977,1sdn.tegalsari@gmail.com,,-6.701300000000,108.493900000000,19,194,175,15,Pagi/6 hari,,2022/2023-2,"1,300",10,0,1,10,9,6,0,4,11,0,6,2,12,7,1,18,0,2,3,3,2,2,5,2,7,12,SD 2013,CBN,3,2,3,2,3,2,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0E3A711-2CF5-E011-9EA7-4306B7769B3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215578,SD NEGERI 1 TRUSMI KULON,20215578,Jl. Indrakila,TRUSMI KULON,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,866/PSD/1982,17-05-1982,,01-05-1982,Silakan Upload SK (link file tidak valid) => [395028-881342--],2020-11-09 07,B,"3,216",1. -,2. Telkom Speedy,PLN,0,0,sdnsatu_trusmikulon@yahoo.com,,-6.697010000000,108.512468000000,14,192,163,12,Pagi/6 hari,,2022/2023-2,900,10,0,1,0,6,7,0,1,9,0,5,0,9,5,0,11,3,3,2,2,1,1,3,2,5,9,SD 2013,Tidak Ada,2,2,2,2,2,2,,,
Jawa Barat,Kab. Cirebon,Plered,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0BAA711-2CF5-E011-867D-D5F45DDB12D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215577,SD NEGERI 1 TRUSMI WETAN,20215577,Jl. Buyut Trusmi,TRUSMI WETAN,KEC. PLERED,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-04-1958,,01-01-1910,Silakan Upload SK,,A,"3,294",1. -,2. Telkom Speedy,PLN,,,sdn1trusmiwetan@gmail.com,,-6.701500000000,108.514600000000,23,169,165,15,Pagi/6 hari,,2022/2023-2,"1,300",15,0,0,0,11,6,0,6,12,1,4,6,12,11,0,19,4,1,10,0,0,0,5,7,9,14,SD 2013,Tidak Ada,2,2,2,3,3,3,,,
