prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/904D3B7E-30F5-E011-856B-0B20D0A06D9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30400501,SD NEGERI 001 MALINAU SELATAN HILIR,30400501,Jl. BPU RT 1,GONG SOLOK,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/783/DIKDAS/DISDIK,01-07-2009,420/783/DIKDAS/DISDIK,01-07-2009,Lihat SK Operasional,2021-05-25 10,C,"7,800",1. -,2. -,Diesel,,,sdn001msh@yahoo.com,,3.098800000000,116.112900000000,10,20,17,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,6,0,1,2,5,0,0,5,7,3,0,0,1,9,1,9,0,2,1,4,1,1,1,0,2,8,1,1,1,1,1,1,,,
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E05A3B7E-30F5-E011-9409-AF6A9A5A3FBA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30400487,SD NEGERI 002 MALINAU SELATAN HILIR,30400487,Jl. Long Tanyit,SETULANG,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/750/ DIKDAS/DISDIK,02-06-1971,420/750/ DIKDAS/DISDIK,30-07-2018,Lihat SK Operasional,2020-08-24 19,C,"49,432",1. -,2. Telkomsel Flash,PLN,123456,0,sdnmasehi77@gmail.com,,2.794800000000,116.242900000000,10,47,32,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",6,0,1,1,7,1,0,2,3,6,1,0,1,9,0,8,2,1,0,1,4,3,1,0,3,7,1,1,1,1,1,1,,,
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0833B7E-30F5-E011-8CB3-4941DCF71EBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30400528,SD NEGERI 003  MALINAU SELATAN HILIR,30400528,Jl. Desa Setarap Rt. 01,SETARAP,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/578/Umpeg/Disdik,21-01-2019,420/846/DIKDAS/DIKDIS,07-08-2019,Lihat SK Operasional,2020-10-19 06,B,"16,500",1. -,2. -,PLN,,,sdn003setarap@gmail.com,,3.204200000000,116.311500000000,10,18,14,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,320",6,0,1,2,6,0,0,4,7,0,2,1,1,9,1,3,6,3,1,1,0,3,1,1,2,8,1,1,1,1,1,1,,,
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A09D3B7E-30F5-E011-8B20-5DD6B74B7C21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30400510,SD NEGERI 004  MALINAU SELATAN HILIR,30400510,Jl. Desa Batu Kajang,BATU KAJANG,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"6,400",1. -,2. -,Diesel,,,,,3.351800000000,116.496000000000,11,35,28,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,6,0,1,0,6,0,0,5,5,2,4,0,2,9,0,1,10,2,0,4,2,1,1,1,6,5,1,1,1,1,1,1,,,
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0AB3B7E-30F5-E011-97FA-C1E48CA329D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30400514,SD NEGERI 005 MALINAU SELATAN HILIR,30400514,Jl. Pendidikan RT.1 Desa Long Adiu,LONG ADIU,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,420/801/DIKDAS/DISDIK,02-08-2018,Lihat SK Operasional,2022-02-22 13,C,"3,800",1. Indosat IM3,2. Indosat IM3,PLN,,,sdn005mshi@gmail.com,,3.209500000000,116.281600000000,10,13,13,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"2,200",9,0,1,0,4,0,0,6,6,1,3,0,2,8,0,7,3,1,2,2,1,1,0,3,5,5,1,1,1,1,1,1,,,
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20E03B7E-30F5-E011-B2B2-F71272ACE5C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30402618,SD NEGERI 006 MALINAU SELATAN HILIR,30402618,PUNAN GONG SOLOK,PUNAN GONG SOLOK,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/843/DIKDAS/DISDIK,05-01-1970,420/843/DIKDAS/DISDIK,05-01-1970,Lihat SK Operasional,2023-04-17 05,C,"8,480",1. -,2. -,PLN,,,sdnegeri006.masehi@gmail.com,http,3.313900000000,116.556700000000,9,30,40,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",0,0,0,0,7,1,0,1,4,1,4,0,3,6,0,7,2,0,2,4,1,2,0,0,3,6,1,1,1,1,1,1,,,
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9229759B-A924-48F8-928E-E40AB9B19375,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69878024,SD NEGERI 007 MALINAU SELATAN HILIR,69878024,DESA PUNAN SETARAP,PUNAN SETARAP,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,425.11/K.99/2014,19-02-2014,425.11/K.99/2014,19-02-2014,Lihat SK Operasional,2015-02-10 13,C,"2,400",1. -,2. -,PLN,,,sdn007masehi@yahoo.com,,3.270875000000,116.374692000000,8,5,17,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,440,0,0,0,1,3,0,0,5,5,0,3,0,1,7,1,4,3,1,3,4,0,0,0,0,6,2,1,1,1,1,1,1,,,
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80ECCF7E-30F5-E011-B927-ADA33E9F942F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30400483,SMP NEGERI 1 MALINAU SELATAN HILIR,30400483,Setulang,SETULANG,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/K.354/2014,23-12-2014,420/K.354/2014,23-12-2014,Lihat SK Operasional,2016-09-15 10,B,"10,735",1. -,2. Telkomsel Flash,PLN,,,smpn1masehi1@gmail.com,,2.859800000000,116.242900000000,14,22,18,3,SMP 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,20,3,0,1,1,6,0,0,8,8,1,5,0,1,13,0,13,1,3,5,0,1,2,1,2,6,8,,,,,,,1,1,1
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6013D07E-30F5-E011-A937-C1D056876D32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30402825,SMP NEGERI 2 MALINAU SELATAN HILIR,30402825,Jl. Gereja RT 2  Desa Batu Kajang,BATU KAJANG,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/K.354/2014,04-02-2005,420/K.354/2014,04-02-2014,Silakan Upload SK (link file tidak valid) => [445052-845715--],2021-05-17 07,C,"4,000",1.,2.,PLN,,,,,3.334300000000,116.464300000000,10,13,16,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"2,640",3,1,1,2,6,1,0,3,9,0,1,0,3,7,0,6,4,0,5,4,1,0,0,0,4,6,,,,,,,1,1,1
Kalimantan Utara,Kab. Malinau,Malinau Selatan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2099C1C3-BBC2-E211-95EA-A73FB6D128D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30405855,SMP NEGERI 3 MALINAU SELATAN HILIR,30405855,Jl. Sekolah RT.02,PUNAN GONG SOLOK,KEC. MALINAU SELATAN HILIR,KAB. MALINAU,PROV. KALIMANTAN UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,425.11/K.496/2010,01-01-2003,425.11/K.496/2010,03-08-2010,Lihat SK Operasional,2021-03-01 14,B,"14,904",1.,2.,PLN,,,,,2.816140000000,115.959006000000,9,29,24,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",2,0,1,2,6,2,0,1,3,0,6,0,2,7,0,7,2,0,2,4,3,0,0,0,5,4,,,,,,,1,1,1
