prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60120141-2AF5-E011-A4B7-B1C13C03DD1F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202108,SD GMIH AKELAMO,60202108,Desa Akelamo,AKELAMO,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN GMIH,AH8554,63 / 117 / M /1993,22-07-1993,63 / 117 / M /1993,22-07-1993,Silakan Upload SK,,A,64,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdgmihakelamo.sahutimur@gmail.com,,1.185100000000,127.538500000000,6,46,42,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,9,0,1,1,6,0,0,0,1,1,4,0,2,4,0,3,3,0,1,0,2,2,0,1,1,5,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70050141-2AF5-E011-8EC5-913157A6D025,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202114,SD GMIH IDAMGAMLAMO,60202114,Jln.Air Cempaka No.6,IDAM GAMLAMO,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN GMIH,AH8554,01/X/IDG/1951,01-01-1910,63I17M1993,22-07-1993,Silakan Upload SK,,A,"3,172",1. -,2. -,PLN,,,sdgmihidamgamlamo@gmail.com,,1.198000000000,127.501200000000,8,33,27,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,7,0,0,1,1,3,3,1,2,6,3,4,1,0,0,1,2,1,3,1,4,4,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B050E440-2AF5-E011-9F7E-E9689DAB0321,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202121,SD GMIH TIBOBO,60202121,Jln. Trans Halmahera no. 13 Desa Tibobo - Sahu Timur,TIBOBO,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Kristen (YPK) GMIH,AI1631,420/102/1984,27-09-1984,009/8201/SD/DPMPTSP/2023,09-01-2023,Lihat SK Operasional,2023-01-29 07,A,"1,966",1. Telkomsel Flash,2. -,PLN,,,tibobosdgmih@gmail.com,,1.165900000000,127.500300000000,8,53,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,7,0,1,0,2,3,2,1,2,6,0,5,3,0,1,2,0,0,5,0,2,6,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/009EB040-2AF5-E011-93B3-772887B24A38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202170,SD INPRES 47 HALMAHERA BARAT,60202170,Desa Awer Kec. Sahu Timur,AWER,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/280/1985,01-01-1985,056/8201/SD/DPMPTSP/2023,22-02-2023,Lihat SK Operasional,2023-03-15 11,A,"2,500",1. -,2. Telkomsel Flash,PLN,,,sdinpres47halbar@gmail.com,,1.186100000000,127.575200000000,7,37,31,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,6,0,0,1,1,1,5,0,4,3,0,6,1,0,0,2,2,1,2,0,1,6,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9044B040-2AF5-E011-9D0D-293182D72D99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202137,SD INPRES 48 HALMAHERA BARAT,60202137,Gamomeng,GAMOMENG,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-04-1981,,01-01-1910,Silakan Upload SK,,B,"2,500",1. -,2. Telkomsel Flash,PLN,,,gamomengsdinpres@gmail.com,,1.197300000000,127.520800000000,9,25,16,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,7,0,0,2,2,2,5,0,2,7,1,5,3,0,0,3,3,1,2,0,2,7,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B070B040-2AF5-E011-96C8-F1134B500B5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202158,SD INPRES 49 HALMAHERA BARAT,60202158,Hoku Hoku Gam,HOKU HOKU GAM,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,15-03-1981,,01-01-1910,Silakan Upload SK,,C,"1,244",1. -,2. -,PLN,,,tibobosdinpres@gmail.com,,1.165500000000,127.500500000000,8,24,23,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,8,0,0,0,0,2,6,0,2,6,1,5,2,0,0,2,4,0,1,1,2,6,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B052B040-2AF5-E011-A39F-9D7C307569E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202128,SD INPRES 50 HALMAHERA BARAT,60202128,Desa Akelamo,AKELAMO,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,04-01-1979,,01-01-1910,Silakan Upload SK,,A,"2,984",1. Lainnya (Serat Optik),2. Telkomsel Flash,PLN,,,sdinpres4kelam0@gmail.com,,1.173700000000,127.543500000000,8,44,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),900,6,0,1,2,8,0,0,0,0,6,2,0,2,6,2,5,1,0,0,0,4,2,1,1,1,7,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/807FB040-2AF5-E011-A9A7-9BCC831C40E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202139,SD INPRES 51 HALMAHERA BARAT,60202139,Desa Goal,SANGAJI NYEKU,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/107/1980,23-01-1980,030/8201/SD/DPMPTSP/2023,07-02-2023,Lihat SK Operasional,2023-02-09 20,C,"4,235",1. Lainnya (Satelit),2. -,PLN,,,sdinpreshalbar51@gmail.com,,1.328200000000,127.626800000000,9,36,37,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Satelit),"1,300",6,0,1,1,8,0,0,1,1,3,5,0,6,3,0,8,1,0,0,3,2,1,3,0,4,5,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6097AF40-2AF5-E011-A8B5-0B2F5F235A3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202169,SD INPRES 52 HALMAHERA BARAT,60202169,JALAN SISWA,GOLAGO KUSUMA,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,17-07-1995,,01-01-1910,Silakan Upload SK (link file tidak valid) => [765860-108997--],2023-01-30 14,B,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdinp52halbar@gmail.com,,1.335300000000,127.575500000000,6,50,44,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,1,5,0,0,1,1,1,3,1,4,2,0,3,3,1,0,0,1,1,3,0,5,1,1,1,1,1,1,1,,,
Maluku Utara,Kab. Halmahera Barat,Sahu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/008EB040-2AF5-E011-95A4-E9B0A8DBCD8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202140,SD INPRES 53 HALMAHERA BARAT,60202140,Air Panas,AIR PANAS,KEC. SAHU TIMUR,KAB. HALMAHERA BARAT,PROV. MALUKU UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,17-07-1984,,01-01-1910,Silakan Upload SK,,C,"10,000",1. Telkomsel Flash,2. -,PLN,,,sdinp53trans@gmail.com,,1.329000000000,127.596700000000,7,18,14,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,0,6,0,0,1,2,0,4,1,2,5,1,4,2,0,0,1,2,2,1,1,3,4,1,1,1,1,1,1,,,
