prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/202D8040-31F5-E011-BE01-CF490AA91ED4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300419,SD INPRES MAKMAKERBO,60300419,Makmakerbo - Sauri,SAURI,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. -,2. -,PLN,,,sdinpresmakmakerbo@yahoo.com,,-.976800000000,135.839000000000,8,38,34,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,1,2,0,5,7,1,0,0,1,7,0,5,3,0,1,2,3,1,1,0,4,4,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0038040-31F5-E011-94FE-2D4F3B945CF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300415,SD INPRES MARAU,60300415,Jl. Raya Adibai,BAKRIBO,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,Tidak Terakreditasi,"15,000",1. -,2. -,PLN,,,sdinpresmarau@gmail.com,,-1.154100000000,136.256800000000,5,29,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,2,1,0,2,3,1,1,0,1,4,0,2,3,2,0,1,0,0,0,2,0,5,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50F57F40-31F5-E011-B39F-37BDCF507D9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300377,SD INPRES SAWA,60300377,jl.Tanjung Barari Oridek Biak Papua,WADIBU,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"4,675",1. -,2. -,PLN,,,sawasdinpres@gmail.com,http,-1.140900000000,136.300800000000,11,31,42,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,000",9,0,1,0,3,0,0,8,9,2,0,0,3,8,0,6,5,2,1,3,4,0,0,1,4,7,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D01E8040-31F5-E011-ABAF-AB60F70F800A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300324,SD NEGERI MNURWAR SUB,60300324,Sawadori - Tanjung Barari,TANJUNG BARARI,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,Tidak Terakreditasi,"20,000",1. Lainnya,2. -,PLN,,,sdnegerimnurwarsub@yahoo.com,,-.838600000000,135.836200000000,9,43,23,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,898,6,0,1,0,1,0,0,8,8,1,0,0,1,8,1,5,3,0,1,6,1,0,1,0,4,5,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C3EA40-31F5-E011-AD27-DFC6CC5A0FA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300471,SD YPK ANGGADUBER,60300471,Jln. Raya Tanjung Barari,ANGGADUBER,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPK,AH8216,35/KPTS/BUP/TC/1977,01-01-1910,35/KPTS/BUP/TC/1977,04-06-1977,Silakan Upload SK (link file tidak valid) => [748119-773940--],2022-12-26 08,B,"5,000",1. -,2. -,PLN,,,sdypkanggaduber@yahoo.com,http,-1.131500000000,136.327700000000,5,67,56,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,3,0,1,1,3,1,1,0,1,4,1,1,3,0,0,1,0,0,0,4,3,2,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D2EA40-31F5-E011-9B98-33FBE5900210,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300442,SD YPK MNURWAR,60300442,Mnurwar,KAKUR,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,35/KPTS/BUP/TC/1977,04-06-1977,No.SKEP.420/121/DIKDAS/I/2023,24-01-2023,Lihat SK Operasional,2023-03-12 07,C,"7,500",1. -,2. -,PLN,,,sdypkmnurwar@yahoo.com,,-1.108300000000,136.355000000000,5,51,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,2,0,0,3,3,1,1,0,1,4,1,2,2,0,0,0,1,1,0,3,2,3,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0065EA40-31F5-E011-8F81-45C98F532594,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300438,SD YPK OPIAREF,60300438,Jalan Bosnik Raya,OPIAREF,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPK (yayasan Pendidikan Kristen),AH8200,35/KPTS/BUP/TC/1977,01-09-1914,35/KPTS/BUP/TC/1977,04-06-1977,Lihat SK Operasional,2022-11-17 07,C,"1,000",1. -,2. -,PLN,,,sdypkopiaref23@gmail.com,,-1.162200000000,136.257000000000,4,57,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,2,0,0,2,2,0,1,1,3,1,1,3,0,0,0,0,1,1,0,2,1,3,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00A7EA40-31F5-E011-98F6-73FC8FDA9070,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300305,SD YPK SABA,60300305,Jalan Bosnik Raya,SAWA,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPK,AH8216,35/KPTS/BUP/TC/1977,04-06-1977,35/KPTS/BUP/TC/1977,04-06-1977,Lihat SK Operasional,2022-11-24 08,C,"3,825",1. -,2. -,PLN,,,ypklukas@yahoo.com,,-1.149800000000,136.280400000000,4,73,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,1,0,0,3,4,0,0,0,0,4,1,2,1,1,1,0,0,1,0,1,2,2,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20E0EA40-31F5-E011-B166-EB906A12B412,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300312,SD YPK SILOAM SAURI,60300312,Sauri,SAURI,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,35/KPTS/BUP/TC/1977,06-04-1977,35/KPTS/BUP/TC/1977,06-04-1977,Lihat SK Operasional,2022-11-17 07,C,"10,000",1. -,2. -,PLN,0,,sdypksauri@yahoo.com,,-1.085300000000,136.288900000000,5,38,32,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,2,0,0,3,3,1,1,0,1,4,0,2,3,0,1,1,0,0,1,2,2,3,1,1,1,1,1,1,,,
Papua,Kab. Biak Numfor,Oridek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60B5EA40-31F5-E011-96EF-155C6D69E0CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60300314,SD YPK WADIBU,60300314,Jalan Barito Raya,WADIBU,KEC. ORIDEK,KAB. BIAK NUMFOR,PROV. PAPUA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PSW YPK BIAK NUMFOR,AH8267,35/KPTS/BUP/TC/1977,04-06-1977,No.SKEP.420/121/DIKDAS/I/2023,24-01-2023,Lihat SK Operasional,2023-03-12 07,B,"40,000",1. -,2. -,PLN,,,sdypkwadibu@yahoo.com,http,-1.122000000000,136.291700000000,6,58,42,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,0,0,0,0,6,6,0,0,0,0,6,0,3,3,0,0,0,2,2,2,0,1,5,1,1,1,1,1,1,,,
