prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/602BDDAC-30F5-E011-A524-29E8A0DBE878,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102509,SD GMIM 63 PASLATEN,40102509,Jaga I,PASLATEN,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,1953,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,916",1. 3 (Tri),2. Lainnya,PLN,,,sdgmim63paslaten@yahoo.com,,1.629300000000,125.034300000000,5,41,38,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,3 (Tri),900,8,0,1,1,4,0,0,1,1,0,1,3,4,1,0,4,1,1,0,0,0,1,1,2,2,3,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4080DDAC-30F5-E011-A719-27E2D5526793,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102504,SD GMIM 71BATU,40102504,Jaga V,BATU,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,K 20/BPMJ/S.Ket/xii-06,06-12-2006,C-1252.HT.01.02.TH 2006,20-06-2006,Lihat SK Operasional,2020-08-31 04,B,"1,250",1. -,2. Telkomsel Flash,PLN,,,delfiawasida36085@gmail.com,,1.641400000000,125.015600000000,5,18,14,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,0,0,1,0,4,0,1,0,2,0,3,0,2,3,0,4,1,0,0,0,0,1,3,1,1,4,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/608EDDAC-30F5-E011-A183-67A6A72F1001,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102503,SD GMIM 72 WEROT,40102503,Jaga II,WEROT,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GMIM Ds.A.Z.R.Wenas,AJ2216,1967,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"1,260",1. -,2. -,PLN,,,gmimwerot@gmail.com,,1.655500000000,124.994000000000,2,15,13,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,950,6,0,0,1,2,0,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/808AA8AC-30F5-E011-B342-EFC90FD6AB72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102475,SD INPRES BATU,40102475,Batu,BATU,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,00000,09-07-1982,,01-01-1910,Silakan Upload SK,,B,300,1. -,2. Telkomsel Flash,PLN,,,sdinpresbatu1@gmail.com,,1.641300000000,125.015700000000,7,58,63,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,6,0,2,0,5,0,0,2,3,2,0,2,2,5,1,5,1,0,0,2,1,2,0,2,1,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/007CA8AC-30F5-E011-9BE5-A9A8F5B4DF35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102471,SD INPRES KOKOLEH,40102471,Jaga III,KOKOLEH DUA,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1983,,01-01-1983,Silakan Upload SK (link file tidak valid) => [656086-520945--],2022-07-22 06,B,"1,557",1. -,2. Telkom Speedy,PLN,,,yulita.winowoda@yahoo.com,,1.616800000000,125.026800000000,9,24,17,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,5,0,2,2,6,0,0,3,3,2,4,0,5,4,1,6,2,0,0,1,1,3,1,3,1,8,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A09CDDAC-30F5-E011-BD68-B7537E98C3F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102556,SD KATOLIK ST FRANSISKUS DE SALLES,40102556,Jaga II,KOKOLEH SATU,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN MANADO,AC4290,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN & Diesel,,,,,1.623500000000,125.031000000000,4,24,24,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,200",6,0,1,1,2,0,0,2,2,2,0,0,1,3,0,4,0,0,1,1,1,1,0,0,1,3,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06DA8AC-30F5-E011-997A-155ED1F51BBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102383,SD NEGERI KAWERUAN,40102383,Jaga I,KAWERUAN,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"2,756",1. Telkomsel Flash,2. Indosat IM3,PLN,,,sdnkaweruan@gmail.com,,1.598200000000,125.019300000000,8,36,30,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,500",1,0,1,0,6,1,0,1,2,1,1,4,6,2,0,5,3,0,1,0,1,0,2,4,1,7,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A05FA8AC-30F5-E011-894E-E74D26B00D3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102350,SD NEGERI WANGURER,40102350,Wangurer,WANGURER,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"5,500",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,anicelensun@gmail.com,,1.590100000000,125.013400000000,8,21,17,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,450,8,0,1,2,6,0,0,2,2,0,2,4,4,4,0,6,2,0,1,0,1,1,2,3,2,6,1,1,1,1,1,1,,,
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/603EF2AC-30F5-E011-BCC5-B57D9E4D6042,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102355,SMP KATOLIK ST FRANSISCUS DE SALLES KOKOLEH,40102355,"Kokoleh I, Jg. II",KOKOLEH SATU,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN MANADO,AC4290,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"1,820",1. Telkomsel Flash,2. Telkomsel Flash,PLN & Diesel,,04318894412,,,1.623200000000,125.030700000000,3,33,22,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,200",0,1,1,0,2,1,0,0,1,0,1,1,3,0,0,1,2,0,0,0,0,2,0,1,0,3,,,,,,,1,1,1
Sulawesi Utara,Kab. Minahasa Utara,Likupang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/403DEEAC-30F5-E011-808B-5BBB5E9C56C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102438,SMP NEGERI 1 LIKUPANG SELATAN,40102438,Wangurer,WANGURER,KEC. LIKUPANG SELATAN,KAB. MINAHASA UTARA,PROV. SULAWESI UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0135/0/1989,14-04-1989,0135/0/1989,14-04-1989,Silakan Upload SK (link file tidak valid) => [528911-60718105-1410060000.PDF],2017-09-15 10,B,"4,870",1. -,2. Telkom Speedy,PLN,,,,,1.590400000000,125.015000000000,13,71,42,5,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",5,2,0,0,5,2,0,6,8,1,3,1,5,8,1,8,4,4,0,0,1,3,2,3,6,7,,,,,,,1,2,2
