prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B06E3CDC-31F5-E011-9063-3945247EE4C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700151,SDN 156 BENGKULU UTARA,10700151,Jln Raya Desa Taba Padang. R,DESA TABA PADANG R,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,164/BAP-S/M/MN/XI/2010,23-01-1974,07.02.10.34.4.00002,17-10-2006,Lihat SK Operasional,2023-02-13 13,B,"2,400",1. -,2. Lainnya (Wavelan),PLN,0,,novhayanti94@gmail.com,,-3.546100000000,102.175700000000,10,42,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",8,0,0,1,3,0,0,7,7,1,1,1,2,8,2,6,2,1,5,0,1,0,1,2,0,10,1,1,1,1,1,1,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/009B3CDC-31F5-E011-803B-DFF79C8846F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700462,SDN 157 BENGKULU UTARA,10700462,Desa Pematang Balam,DESA PEMATANG BALAM,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,422/101/1975,01-01-1975,422.1/225/OP/1975,01-04-1975,Silakan Upload SK,,B,"8,928",1. -,2. -,PLN,,,sdn02.hp@gmail.com,,-3.530300000000,102.168900000000,14,107,97,9,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,11,0,1,3,4,1,0,9,10,1,1,2,3,11,0,7,7,3,2,1,3,2,1,2,5,9,1,1,2,2,1,2,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70A93CDC-31F5-E011-A5EC-7FEE9EC7DBB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700498,SDN 158 BENGKULU UTARA,10700498,Desa Air Baus I,DESA AIR BAUS 1,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1975,01-01-1975,4212/SD 08/1975,01-06-1976,Silakan Upload SK,,B,"10,800",1. -,2. -,PLN,,,hsdntiga@yahoo.com,,-3.563100000000,102.171200000000,9,71,70,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,1,2,6,0,0,3,3,1,3,2,5,4,0,9,0,0,1,3,1,0,4,0,2,7,1,1,1,2,1,1,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B83CDC-31F5-E011-90E8-39713AF83C8E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700506,SDN 159 BENGKULU UTARA,10700506,Desa Sumberejo,DESA SUMBER REJO,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1978,30-11-1977,Inpres No. 6 Thn. 1978,30-11-1977,Silakan Upload SK,,B,"7,380",1. -,2. Telkom Speedy,PLN,0,,yulianiara9@gmail.com,,-3.579400000000,102.172800000000,11,101,77,8,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,9,0,1,6,6,1,0,4,5,0,3,3,7,4,0,7,4,3,0,2,1,1,1,3,3,8,2,1,1,1,2,1,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60D53CDC-31F5-E011-85D9-4FECFF191215,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700410,SDN 160 BENGKULU UTARA,10700410,Jalan Lintas Argamakmur- Bengkulu,DESA TALANG RENDAH,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,SP/SD25/1980,15-09-1980,SI/SD25/1980,15-09-1980,Silakan Upload SK,,B,"5,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn5hulupalikk@gmail.com,,-3.542600000000,102.116800000000,9,51,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,1,2,1,0,6,7,0,2,0,3,6,0,7,2,2,1,1,2,1,2,0,2,7,1,1,1,1,1,1,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0003DDC-31F5-E011-9CDC-971D5B48FA11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700439,SDN 161 BENGKULU UTARA,10700439,Desa Kota Lekat,DESA KOTA LEKAT,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,02-01-1983,0,01-01-1910,Silakan Upload SK,,B,"2,210",1.,2.,PLN,,,,,-3.533100000000,102.120700000000,10,71,44,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,0,3,0,0,7,7,1,2,0,1,9,0,8,2,2,1,4,0,0,2,1,3,7,1,1,1,1,1,1,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C00F3DDC-31F5-E011-AAC5-FF583A93FDF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700177,SDN 162 BENGKULU UTARA,10700177,Desa Batu Raja R,DESA BATU RAJA R,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,422.1/250/OP/1982,01-01-1982,422/262/1982,01-03-1982,Silakan Upload SK,,C,"2,842",1. -,2. Telkomsel Flash,PLN,,,sdn162bengkuluutara1@gmail.com,,-3.483300000000,102.299100000000,7,52,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,2,0,0,5,5,1,0,1,3,4,0,5,2,2,0,2,1,0,1,1,3,4,1,1,1,1,1,1,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50313DDC-31F5-E011-848B-451512A262DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700183,SDN 163 BENGKULU UTARA,10700183,Jalan padang bendar desa Batu layang,DESA BATU LAYANG,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1983,17-07-1983,,01-01-1910,Lihat SK Operasional,2019-03-06 13,C,"8,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn163bengkuluutarahulupalik@gmail.com,,-3.568500000000,102.209400000000,11,30,18,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,5,0,1,0,3,0,0,8,9,2,0,0,2,9,0,4,7,4,1,3,0,0,2,1,4,7,1,1,1,1,1,1,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A04E3DDC-31F5-E011-BD82-4DA5531CC8AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700186,SDN 164 BENGKULU UTARA,10700186,Jl. Batu Layang-Padang Bendar No. 171,DESA PADANG BENDAR,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1983,30-12-1983,420/2381/Dispendik/2017,02-01-2017,Lihat SK Operasional,2020-10-02 13,B,"2,720",1.,2.,PLN,,,,,-3.501100000000,102.296100000000,7,45,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,4,3,1,0,3,4,0,1,2,5,2,1,4,2,1,1,0,1,1,2,1,3,4,1,1,1,1,1,1,,,
Bengkulu,Kab. Bengkulu Utara,Hulu Palik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F08A9F7E-512A-E211-8732-17F9CA57C337,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69774941,SDN 165 BENGKULU UTARA,69774941,Batu Roto,DESA BATU ROTO,KEC. HULU PALIK,KAB. BENGKULU UTARA,PROV. BENGKULU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"2,210",1.,2.,PLN,,,,,-3.509800000000,102.336100000000,9,36,40,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,0,7,0,1,0,2,1,0,6,7,0,1,1,2,7,0,8,1,1,4,1,0,2,0,1,3,6,1,1,1,1,1,1,,,
