prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E75706B-0271-4C4C-AD07-35B72CF2AF68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994230,MI TERPADU UNGGUL,69994230,JORONG KAMANG MADANI NAGARI KAMANG KECAMATAN KAMANG BARU KABUPATEN SIJUNJU,AIR AMO,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,MI,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,27,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/692C8D5C-A9A8-4478-A6C8-7169864D15F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992238,MIS Terpadu Unggul,69992238,Jorong Kamang Madani,KAMANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,MI,Kementerian Agama,,,AHU.0009709.AH.01.04 Tahun 2018,26-07-2018,394 Tahun 2018,30-10-2018,Lihat SK Operasional,2019-11-13 09,,"1,000",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA70C27C-9D50-421C-B069-5EA1D69ABD0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029051,MTs Nurul Ilmi,70029051,Jl. Lintas Sumatera Simpang 3 Talang,SUNGAI LANSEK,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,,,536 TAHUN 2020,30-11-2020,Silakan Upload SK (link file tidak valid) => [206511-294397-https,2022-05-27 10,,390,,2.,,,,,,-.897100000000,101.287100000000,0,33,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53721D59-1E15-4D7E-BA77-891B15D70EC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311135,MTSN 5 SIJUNJUNG,10311135,JALAN KUNANGAN,TANJUNG KALIANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.815707000000,101.395111000000,0,69,77,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41427882-904B-4758-8BB2-1B989E651657,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311136,MTSS ISLAMIYAH TIMPEH ABADI,10311136,JL. POROS KAMANG ABADI TIMPEH 6 KAMANG BARU,KAMANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-.845363000000,101.289458000000,0,25,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B13F4985-360A-4F29-B3E6-8D389D6896CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311137,MTSS NURUL FALAH,10311137,"JORONG KAMANG MAKMUR, KENAGARIAN KAMANG",KAMANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,WC/3/MTs/PP.03.2/226/1994,21-12-2014,,01-01-1900,Silakan Upload SK (link file tidak valid) => [403288-750971--],2020-12-14 16,B,0,,2.,,,,,,-.810991000000,101.304051000000,0,50,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7DE5232-220C-4C57-A7CC-9126F969FC97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038089,SD ISLAM AL-KUTTAB,70038089,"Jln.Lintas Taluk Kuantan-Sumatera Barat KM 17 Batang Kariang, Kec. Kamang",KAMANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,030/YYS/MDK/PYK/04/06/1442 H,13-07-2020,188.45/037/VIII/DPMPTSP/2022,29-08-2022,Lihat SK Operasional,2023-03-14 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40E6EA78-2FF5-E011-80BB-8F5628977C88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302881,SD N 1 SEI. LANSEK,10302881,Sungai Lansek,SUNGAI LANSEK,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/843/DIKBUD-2023,02-01-1961,800/843/DIKBUD-2023,01-01-1910,Lihat SK Operasional,2023-04-11 09,B,"5,668",1. -,2. Telkomsel Flash,PLN,,,sungailanseksdn1@gmail.com,,-.861277000000,101.285483000000,12,136,116,11,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,8,0,0,4,4,2,6,0,7,5,0,10,2,0,3,4,1,2,2,0,3,9,2,2,1,2,2,2,SD 2013,Tidak Ada,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B05CEB78-2FF5-E011-A3A7-DFEBBD7510DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10305601,SD N 10 KUNANGAN PARIT RANTANG,10305601,Sungai Tenang,KUNANGAN PARIT RANTANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1974,,01-01-1910,Silakan Upload SK,,B,"6,536",1. Telkomsel Flash,2. Telkomsel Flash,PLN,085213985431,,sdn10kunanganparitrantang@gmail.com,,-.867250000000,101.408669400000,14,117,128,12,Pagi/6 hari,,2022/2023-2,"3,200",4,0,1,2,9,0,0,5,8,1,5,0,11,3,0,12,2,1,3,6,0,1,2,1,2,12,2,2,2,3,1,2,SD 2013,Telkomsel Flash,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C069EB78-2FF5-E011-81B9-1D018B13015C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302844,SD N 11 KUNANGAN PARIT RANTANG,10302844,JORONG SUNGAI TAMBANG III,KUNANGAN PARIT RANTANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1975,,01-01-1910,Silakan Upload SK,,B,"2,000",1. Telkomsel Flash,2. -,PLN,,,sdnsebelas.kunpar@gmail.com,,-.865180600000,101.388238900000,6,78,72,6,Pagi/6 hari,,2022/2023-2,"1,300",3,0,1,2,3,1,0,2,4,0,1,1,4,2,0,6,0,2,0,1,0,1,2,0,0,6,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2077EB78-2FF5-E011-8308-65CDAE2D0FB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302837,SD N 12 SUNGAI LANSEK,10302837,JORONG KOTO SUNGAI LANSEK,SUNGAI LANSEK,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/1475/Dikbud-2022,01-07-1976,800/1475/dIKBUD-2022,01-01-1910,Lihat SK Operasional,2022-05-29 21,B,"2,573",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnduabelasslansek@gmail.com,,-.867400000000,101.296600000000,13,144,135,12,Pagi/6 hari,,2022/2023-2,"1,200",8,0,1,0,7,2,0,4,9,0,4,0,8,5,1,12,0,2,3,5,2,0,1,0,3,10,2,2,2,2,2,2,SD 2013,Telkomsel Flash,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4084EB78-2FF5-E011-9C82-2DC8E3493B6A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302856,SD N 13 SUNGAI BETUNG,10302856,Jorong Koto Sungai Betung,SUNGAI BATUANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/543/Dikbud-2022,07-05-1979,800/543/Dikbud-2022,01-01-1910,Silakan Upload SK (link file tidak valid) => [799553-451764--],2023-03-14 10,B,"2,561",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri13sungaibetung@gmail.com,,-.689800000000,101.212100000000,8,83,59,6,Pagi/6 hari,,2022/2023-2,"3,500",4,0,1,2,4,2,0,2,4,0,4,0,7,1,0,5,3,1,1,3,3,0,0,0,2,6,1,1,1,1,1,1,SD 2013,Telkomsel Flash,,,
Sumatera Barat,Kab. Sijunjung,Kamang Baru,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2091EB78-2FF5-E011-AC1A-41BF1B23E341,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10302849,SD N 14 KAMANG,10302849,Kamang,KAMANG,KEC. KAMANG BARU,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,03-01-1982,,01-01-1910,Silakan Upload SK,,B,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeri.14kamang@gmail.com,,-.813088900000,101.380211100000,10,86,59,7,Pagi/6 hari,,2022/2023-2,"1,300",1,0,1,1,6,1,0,3,4,2,4,0,8,2,0,9,1,2,0,5,1,2,0,0,3,7,1,1,1,2,1,1,SD 2013,Telkomsel Flash,,,
