prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05E9E800-8102-43EC-8F01-D670523CDF71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60704136,MIS MUALIMIN,60704136,TABEK TALANG BABUNGO,TALANG BABUNGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-1.082636600000,100.877462600000,0,97,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1616B6F4-3D06-4B63-A259-5689356E0F49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311102,MTSN 6 SOLOK,10311102,JL. RAYA TALANG BABUNGO,TALANG BABUNGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-1.044670000000,100.774000000000,0,199,239,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8FDBE2C3-6D60-4B87-A4BD-D82BAED6C695,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311104,MTSS PP. DARUSSALAM PINTI KAYU,10311104,JORONG PINTI KAYU KEC. HILIRAN GUMANTI,SARIAK ALAHAN TIGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-1.209276000000,100.988284000000,0,12,2,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802FC145-B83C-4107-AAE5-B9583B1BE589,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311105,MTSS SYEKH RAFII,10311105,SIANGGAI-ANGGAI SARIAK ALAHAN TIGO,SARIAK ALAHAN TIGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-1.120215000000,100.948512000000,0,24,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05545EB8-6A78-411C-888C-09059BD77ECA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311103,MTSS TARATAK TELENG,10311103,TARATAK TELENG SARIK ALAHAN TIGO,SARIAK ALAHAN TIGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-1.143944000000,100.925157000000,0,30,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70FB9A78-2FF5-E011-AFC9-53C76151768A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301639,SD N 01 SARIK ALAHAN TIGO,10301639,Sarik Bawah,SARIAK ALAHAN TIGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,18-06-1911,,01-01-1910,Silakan Upload SK,,B,"2,250",1. -,2. Lainnya,PLN,,,,,-1.020700000000,100.774800000000,10,42,37,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",7,0,0,2,5,2,0,3,5,0,3,2,4,6,0,10,0,0,3,2,2,0,2,1,2,8,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0089B78-2FF5-E011-A723-6FC0CAAB779E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301676,SD N 02 TALANG BABUNGO,10301676,Talang Babungo,TALANG BABUNGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-01-1945,,01-01-1945,Silakan Upload SK,,A,927,1. -,2. Lainnya (Wavelan),PLN,,,sdn02talangbabungo@gmail.com,,-1.093700000000,100.876900000000,13,100,113,9,Sehari Penuh/5 hari,,2022/2023-2,900,10,0,0,2,9,1,0,3,4,2,3,4,9,4,0,11,2,2,0,3,2,2,0,4,1,12,SD 2013,Tidak Ada,1,1,2,1,2,2,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0159B78-2FF5-E011-A344-6FC470099842,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10308084,SD N 03 SUNGAI ABU,10308084,Sungai Abu,SUNGAI ABU,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,23-03-1947,,01-01-1910,Silakan Upload SK,,B,"3,840",1. -,2. Lainnya,PLN,,,sdn03sungaiabu_kabsolok@yahoo.co.id,,-1.177700000000,100.982700000000,8,49,45,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,5,1,0,2,3,2,3,0,5,3,0,8,0,0,1,3,0,2,2,0,2,6,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00239B78-2FF5-E011-9657-2B65CB6935CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301604,SD N 04 TALANG BABUNGO,10301604,Talang Barat,TALANG BABUNGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,10-10-1954,800/106/Disdikpora-2022,25-04-2022,Lihat SK Operasional,2022-05-18 21,A,"2,000",1. Smartfren,2. Lainnya,PLN,0,,sdn04tlbgompong@gmail.com,,-1.089900000000,100.876000000000,11,66,52,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,1,2,6,0,0,5,5,1,5,0,6,5,0,3,8,0,0,5,5,0,1,0,1,10,SD 2013,Smartfren,1,1,1,1,1,1,,,
Sumatera Barat,Kab. Solok,Hiliran Gumanti,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70FB67D1-31F5-E011-8CD2-5164FAC27BA2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10301627,SD N 05 TALANG BABUNGO,10301627,Talang Babungo-Alahan Panjang,TALANG BABUNGO,KEC. HILIRAN GUMANTI,KAB. SOLOK,PROV. SUMATERA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-07-1967,,01-07-1967,Silakan Upload SK,,B,"1,334",1. Lainnya,2. Lainnya,PLN,,,sdntalang56@gmail.com,,-1.090600000000,100.866000000000,8,51,56,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",6,0,0,2,2,4,0,2,6,1,1,0,3,5,1,7,0,0,1,4,2,0,0,1,0,8,SD 2013,Lainnya,1,1,1,1,1,1,,,
