prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0A4C339-033C-E111-B2AA-AB1480E89E3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300740,SD GMIT TUAFUTU,50300740,Taebone,TAEBONE,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YAPENKRIS TOIS NENO (GMIT),AJ3832,,01-08-1955,,01-08-1955,Silakan Upload SK,,C,300,1. -,2. Telkomsel Flash,PLN,,,sdgmittuafutu@gmail.com,,-9.643600000000,124.629100000000,9,82,73,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",4,0,1,0,2,1,0,6,7,1,1,0,0,9,1,3,5,2,2,2,1,0,0,2,4,5,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E04EE338-033C-E111-905F-A70017C59F7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300882,SD INPRES BESNAM,50300882,Tuaenu,BESNAM,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-06-1975,,01-01-1910,Silakan Upload SK (link file tidak valid) => [387919-386670--],2020-10-08 12,,"5,000",1. -,2. -,PLN,,,sdinpresbesnam@yahoo.com,,-9.668600000000,124.638000000000,9,53,44,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,1,6,0,0,3,3,2,4,0,2,7,1,6,2,2,0,3,0,2,1,1,5,4,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A2EB49-12FF-E111-BF5B-25F9D3E2D73A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300854,SD INPRES NUNFUTU,50300854,NUNFUTU,ELO,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK (link file tidak valid) => [392890-373706--],2020-10-25 10,B,"54,810",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,Sdinpresnunfutu@gmail.com,,-9.616600000000,124.627900000000,7,51,39,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",4,0,0,0,4,0,0,3,3,4,0,0,0,7,2,0,5,1,0,3,1,0,2,0,1,6,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E01ADA38-033C-E111-A0CE-6B0F12237510,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300835,SD INPRES OEFAU,50300835,Oefau,TAEBONE,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-03-1983,,15-07-1982,Lihat SK Operasional,2023-02-17 09,,"13,490",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdioefau@gmail.com,,-9.900100000000,124.184500000000,13,84,90,8,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",3,0,0,2,3,2,0,8,11,2,0,0,1,12,0,11,2,2,4,1,2,1,0,3,5,8,2,1,1,1,1,2,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40EEC339-033C-E111-9A56-27688D4D5CB4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50307003,SD KATHOLIK YASWARI OEKIU,50307003,Mnela Anen,ELO,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SWASTISARI KEUSKUPAN AGUNG KUPANG,AW8468,06/01/1969,06-01-1969,,01-01-1910,Silakan Upload SK,,C,"21,952",1. -,2. Telkomsel Flash,PLN,,,sdkyasoekiu@gmail.com,,-9.793500000000,124.524300000000,6,43,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",6,0,0,2,1,0,4,2,5,1,0,0,0,6,0,0,6,1,2,1,0,0,0,2,4,2,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40A9F138-033C-E111-814E-CB67C58CEE94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50307048,SD NEGERI FATUKOPA,50307048,Fatukopa,FATUKOPA,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-08-1965,,01-10-1965,Silakan Upload SK,,,"2,016",1. -,2. Telkomsel Flash,PLN,,,benususana1964@gmal.com,,-9.724700000000,124.560400000000,10,61,76,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,1,0,3,0,0,7,7,1,1,1,0,10,0,5,5,1,3,0,2,1,1,2,3,7,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D6EF38-033C-E111-9F90-D33B0C51A794,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50307151,SD NEGERI TUBLEU,50307151,Tubleu,FATUKOPA,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,22-12-2003,,01-01-1910,Silakan Upload SK,,C,625,1. -,2. -,PLN,,,,,-9.750600000000,124.553500000000,8,59,41,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,0,0,2,3,1,0,4,6,0,2,0,0,8,0,4,4,1,1,4,0,1,0,1,3,5,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0591945-32D2-4199-A2A2-EBF7597016CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50307126,SDN OEUSAPI,50307126,NIFUKIU,FATUKOPA,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,40/KKP/HK/2003,06-01-2014,,06-01-2014,Silakan Upload SK,,,"7,440",1. -,2. -,PLN,,,,,-9.709600000000,124.559900000000,6,27,21,6,SD 2013,Siang/6 hari,,2022/2023-2,Tidak Ada,900,5,0,0,1,2,0,0,4,4,1,1,0,0,6,0,2,4,1,0,1,1,0,2,1,6,0,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1CD843F1-32D9-4CCF-B21E-7B1F0CD330A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69987846,SMP NEGERI NIFUKIU,69987846,Jln. Markus Fallo,NIFULINAH,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,NOMOR 270/KEP/HK/2018,06-06-2018,NOMOR 270/KEP/HK/2018,06-06-2018,Lihat SK Operasional,2019-05-27 16,C,"11,250",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smpnnifukiu@yahoo.com,,-9.619360400000,124.643991400000,7,17,24,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,300",0,0,0,0,1,1,0,5,6,0,1,0,1,6,0,5,2,3,3,1,0,0,0,0,3,4,,,,,,,1,1,1
Nusa Tenggara Timur,Kab. Timor Tengah Selatan,Fatukopa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07DE7DDF-63F6-4075-A922-39F4B73308F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965333,SMP NEGERI NUNFUTU,69965333,Oeusapi RT. 03 RW. 02,NUNFUTU,KEC. FATUKOPA,KAB. TIMOR TENGAH SELATAN,PROV. NUSA TENGGARA TIMUR,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,3543.2/D3/KP/2016,25-05-2016,272/KEP/HK/2016,30-06-2016,Lihat SK Operasional,2017-08-15 18,B,"28,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smpnnunfutu@yahoo.com,,-9.598855400000,124.633790200000,11,92,90,6,SMP 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,900,3,1,1,2,0,1,0,10,11,0,0,0,1,10,0,7,4,2,5,2,1,0,1,0,5,6,,,,,,,2,2,2
