prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0B6B039-033C-E111-B481-596618077D94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300356,SD GMIT KOROOTO,50300356,Korooto 2 RT 011/Rw 06 Desa Nekmese-Kec.Amarasi Selatan,NEKMESE,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YAPENKRIS MEUSINE KUPANG GMIT,AC7940,05/SD GMIT/IV/1951,17-09-1951,32/C.23/IX/2019,24-09-2019,Silakan Upload SK (link file tidak valid) => [760106-634540--],2023-01-19 15,,"6,968",1. -,2. -,PLN,,,sdgkorooto@gmail.com,,-10.272500000000,123.854100000000,9,42,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,0,0,0,0,1,0,2,6,8,0,1,0,1,8,1,4,4,2,2,3,0,0,1,1,3,6,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E050C738-033C-E111-A54C-F9B1FBC1EE15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306436,SD INPRES BURAEN 1,50306436,Rt. 15/ Rw. 05 dusun Suit,BURAEN,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,11/Pb.SD/760-82,01-07-1982,-11/Pb.SD/760-82,01-07-1982,Silakan Upload SK,,,"15,625",1. Telkomsel Flash,2. -,PLN,,,sdinpres.buraen.suit@gmail.com,,-10.290800000000,123.857300000000,10,44,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"13,000",6,0,0,2,5,1,0,4,5,2,3,0,3,7,0,6,4,2,0,2,0,1,3,2,1,9,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90EFC538-033C-E111-B262-1DA50E46783F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726894,SD INPRES BURAEN 2,69726894,Retraen,RETRAEN,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,04-05-1968,,01-01-1910,Silakan Upload SK,,C,"9,250",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdinpresburaen2@gmail.com,,-10.321700000000,123.829300000000,12,69,66,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",6,0,1,2,5,0,0,7,7,4,1,0,1,11,1,7,4,0,2,4,1,1,2,2,3,9,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A028C738-033C-E111-9D6A-69336C8AE960,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726750,SD INPRES NEKMESE,69726750,Nekmese,NEKMESE,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1982-07-31,31-07-1982,,01-01-1910,Silakan Upload SK (link file tidak valid) => [786380-920204--],2023-02-23 09,,"7,750",1. -,2. -,PLN,,,anthon@yahoo.com,,-10.262000000000,123.868800000000,8,43,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,0,5,0,0,3,3,2,3,0,3,5,1,6,1,1,1,0,1,0,2,3,4,4,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35B35B78-FEDB-4C64-8095-22523E8960E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300372,SD INPRES SAHRAEN,50300372,SAHRAEN,SAHRAEN,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,II/DB.SD/760/82,01-01-1900,II/DB.SD/760/82,,Silakan Upload SK,,C,"4,800",1. -,2. Telkomsel Flash,PLN,,,sdisahraen82@gmail.com,,-10.321700000000,123.813600000000,9,30,18,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,1,6,0,1,2,3,0,0,6,7,1,1,0,1,8,0,7,2,0,2,3,1,1,2,0,2,7,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0DFABE3-023C-E111-8BE9-ADA952704782,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300386,SD KATHOLIK ST FX. BURAEN,50300386,Rt.21 Rw.08,BURAEN,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SWASTISARI KEUSKUPAN AGUNG KUPANG,AW8468,1985/SII-18/IV-79,22-09-1979,17509/121.C2/C/94,01-10-1993,Lihat SK Operasional,2020-09-08 10,B,"1,280",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,ardohakeng@gmail.com,,-10.294000000000,123.853500000000,10,104,87,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,2,1,0,10,1,8,2,0,0,1,9,0,8,2,1,2,3,2,0,1,1,4,6,1,1,1,2,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0B2C538-033C-E111-9782-ED480D6264CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300173,SD NEGERI BURAEN 1,50300173,Sonraen,SONRAEN,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,17-01-1928,800/4267/PK/X/2022,01-01-1910,Lihat SK Operasional,2023-03-29 11,B,"15,625",1. -,2. Telkomsel Flash,PLN,,,sdnburaen@gmail.com,,-10.285600000000,123.849600000000,13,111,86,11,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",12,0,1,2,2,0,0,11,12,1,0,0,2,11,1,9,3,3,2,4,2,1,1,0,4,9,2,2,2,2,1,2,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0CDC838-033C-E111-88A0-77421B2FDF05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306471,SD NEGERI NAET,50306471,Nekmese,NEKMESE,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,487 SKEP HK 2007,15-09-2007,487 SKEP HK 2007,15-09-2007,Silakan Upload SK,,C,"8,000",1. Telkomsel Flash,2. -,PLN,,,sdn02negerinaet@gmail.com,,-10.279000000000,123.875500000000,9,34,43,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,0,0,1,0,3,0,0,6,7,2,0,0,4,5,0,6,3,0,3,4,0,0,1,1,5,4,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90BAC838-033C-E111-A1F1-936D7E4F099E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50306482,SD NEGERI RETRAEN,50306482,"Retraen, Rt 16 / Rw.08",RETRAEN,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,487/SKEP/HK/2007,19-09-2007,487/SKEP/HK/2007,19-09-2007,Silakan Upload SK,,C,"5,200",1. XL (GSM),2. Telkomsel Flash,PLN,,,sdnretraen07@gmail.com,,-10.334900000000,123.820800000000,11,33,22,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),1,7,0,1,2,6,1,0,4,5,4,1,1,3,8,0,7,4,1,2,1,2,0,2,3,1,10,1,1,1,1,1,1,,,
Nusa Tenggara Timur,Kab. Kupang,Amarasi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0B5C638-033C-E111-BFDB-C13FFFE96949,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50300251,SD NEGERI SAHRAEN,50300251,Oekou,SAHRAEN,KEC. AMARASI SELATAN,KAB. KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,SD. 03 / C. 2 / PDK,01-05-1976,SD. 03 / C. 2 / PDK,01-05-1976,Silakan Upload SK,,B,"2,400",1. -,2. -,PLN,,,finsensemuel85@gmail.com,,-10.344100000000,123.803200000000,8,69,79,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,1,5,0,0,3,3,2,3,0,2,6,0,3,5,0,2,0,0,0,1,5,4,4,1,1,1,1,1,1,,,
