prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F657887B-A2DD-401E-B72D-7D86250B1BDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716012,MIS BUSTANUL ABROR SUMBERBARU,60716012,JL.KH.SHOLEH NO.01,SUMBER BARU,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,Kd.13.10/4/PP.00/804/2009,30-03-2009,Kd.13.10/4/PP.00.4/2040/SK/2010,01-07-2010,Lihat SK Operasional,2016-01-25 07,B,0,,2.,,,,,,-8.273200000000,114.187500000000,0,41,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4F0DCB0-31EF-4C09-B4C8-479D9E09D217,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716013,MIS ISLAMIYAH SINGOLTREN,60716013,JL. BEDEWANG NO. 29,SINGOLATREN,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,MIS / 10.0051 / 2016,28-10-2016,MIS / 10.0051 / 2016,28-10-2016,Lihat SK Operasional,2017-04-10 09,B,0,,2.,,,,,,-8.297000000000,114.251300000000,0,39,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30D6BA4A-F1B9-4C53-B015-E2FD7DE413EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60716014,MIS NURUL HUDA CANTUK,60716014,JL. BEDEWANG NO. 07 CANTUK   KEC. SINGOJURUH,CANTUK,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,Kd.13.10/4/PP.00/671/2009,25-03-2009,Kd.13.10/4/PP.00.4/2042/SK/2010,01-07-2010,Lihat SK Operasional,2016-01-25 07,B,0,,2.,,,,,,-8.291000000000,114.238900000000,0,63,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B6963F6-BC84-4592-A312-E27C90725870,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037376,MTs MA'ARIF NU SINGOJURUH,70037376,DUSUN KENDAL 001/002,SUMBER BARU,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,,,423 TAHUN 2021,10-05-2021,Silakan Upload SK (link file tidak valid) => [245413-96766-https,2023-02-13 14,,0,,2.,,,,,,.000000000000,.000000000000,0,5,5,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E2A288F-4731-4D3A-905A-07E7D5BFB1EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027917,MTs UNGGULAN DARUSSHOLAH,70027917,JL ARUJI KARTAWINATA RT 2 RW 4 DUSUN KRAJAN DESA GUMIRIH KEC. SINGOJURUH Kec. SI,GUMIRIH,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,,,427 TAHUN 2021,10-05-2021,Silakan Upload SK (link file tidak valid) => [199100-560112-https,2022-04-11 01,,513,,2.,,,,,,-8.314800000000,114.231500000000,0,44,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/212AECDF-90BE-4683-9F3C-0993C05C03D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20581689,MTSS AL - MUJAHIDIN,20581689,JL. KH. ABDULLOH HASBULLOH NO.08 PADANG - SINGOJURUH KODE POS,PADANG,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,PP/202/A-8/VII/1973,18-07-1975,Kd.13.10/PP.00.5/2572/2010,01-07-2010,Lihat SK Operasional,2016-09-26 10,A,0,,2.,,,,,,-8.293200000000,114.245900000000,0,129,107,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF5419D4-F7FA-4E28-BD9C-77B8A7BEE984,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013066,SD ISLAM MANBAUL FALAH,70013066,Jl. KH. Rofii Mashum No. 34,KEMIRI,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MANBA'UL FALAH,AK2510,421.2/3547/429.101/2021,08-07-2021,421.2/3548/429.101/2021,08-07-2021,Lihat SK Operasional,2021-09-15 21,,"1,845",,2.,,,,,,.000000000000,.000000000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,2,1,0,0,0,1,1,1,0,3,0,SD 2013,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/002673B8-8C18-E111-8753-65A9E47520BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20526056,SD NEGERI 1 ALASMALANG,20526056,Jl. Raya Alasmalang,ALAS MALANG,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,140/25/429.508.02/2019,01-01-1930,421.2/3261/429.101/2020,08-09-2020,Lihat SK Operasional,2020-09-10 07,A,"5,535",1. XL (GSM),2. Telkom Speedy,PLN,0,0333634728,alasmalangsdn1@gmail.com,,-8.318500000000,114.253000000000,18,164,153,13,Pagi/6 hari,,2022/2023-2,900,12,0,0,0,5,9,0,4,13,1,3,1,7,11,0,15,3,3,6,3,1,1,2,2,9,9,SD 2013,2,2,2,3,2,2,XL (GSM),,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06B73B8-8C18-E111-A00E-09350479E0CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20526541,SD NEGERI 1 BENELAN KIDUL,20526541,Dusun  Gombol,BENELAN KIDUL,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1954,,01-01-1910,Silakan Upload SK,,B,"2,300",1. Telkom Speedy,2. Telkom Speedy,PLN,081335344531,,sdn1benelankidul@ymail.com,http,-8.316000000000,114.263300000000,9,43,39,6,Sehari Penuh/6 hari,,2022/2023-2,"1,300",6,0,1,2,2,5,0,2,7,0,2,0,3,6,0,7,2,2,1,3,1,0,1,1,4,5,SD 2013,1,1,1,1,1,1,Telkom Speedy,,,
Jawa Timur,Kab. Banyuwangi,Singojuruh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10DA74B8-8C18-E111-A8B4-B1A0BEAE2242,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20526533,SD NEGERI 1 CANTUK,20526533,"Dusun Cantuk Kidul,Rt",CANTUK,KEC. SINGOJURUH,KAB. BANYUWANGI,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-10-1924,,01-10-1924,Silakan Upload SK,,B,"1,350",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn1cantuk@gmail.com,http,-8.298600000000,114.226200000000,8,96,80,6,Pagi/6 hari,,2022/2023-2,"1,299",6,0,0,2,3,3,0,2,6,0,2,0,4,4,0,4,4,3,2,0,0,2,1,0,3,5,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
