prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE65DEDA-8D0E-4338-B189-B981D2EAFF49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033549,MI AN NUR DARUSSALAM,70033549,Jalan Seso Sayuran Km. 6 RT 7 RW 1,BACEM,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,,,,,747 TAHUN 2022,20-06-2022,Silakan Upload SK (link file tidak valid) => [238383-19043-https,2022-09-20 09,,0,,2.,,,,,,.000000000000,.000000000000,0,3,3,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFA4C8CD-D04C-494D-AEF9-DCF289D4BDC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60712045,MIS MUHAMMADIYAH,60712045,NGAMPON 003/003,NGAMPON,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Blora,AA7777,Wk/5b/pgm/MI/13/1993,26-01-1993,Wk/5b/pgm/MI/13/1993,26-01-1993,Lihat SK Operasional,2017-11-29 12,B,585,,2.,,,,,,-7.035337000000,111.433774000000,0,36,16,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87E3E99C-7DF5-431E-90F3-7F6A3F5AED3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69927415,MISMA`ARIF AL MA`SHUM,69927415,Jl. Blora-Cepu Km 06,JEPON,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,SWASTA,MI,Kementerian Agama,Lainnya,,Kw/MI/44/2015,09-03-2015,784 Tahun 2015,09-03-2015,Lihat SK Operasional,2020-07-28 09,C,0,,2.,,,,,,-6.973500000000,111.468900000000,0,130,106,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F8D8D7E-1D52-4847-9D7A-D0EFB75B3B1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363966,MTSN BLORA,20363966,"JL TURI REJO KM 0,5",TURIREJO,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,No. 27 Tahun 1980,31-05-1980,No. 27 Tahun 1980,31-05-1980,Lihat SK Operasional,2019-11-29 04,A,0,,2.,,,,,,-6.980000000000,111.479900000000,0,398,363,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/412DB761-4392-4174-914E-C0D142EB4C21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983151,MTSS AN NUR DARUSSALAM,69983151,BACEM RT.07/01 JEPON BLORA,BACEM,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,SWASTA,MTs,Kementerian Agama,,,1969 TAHUN 2018,04-07-2018,1969 TAHUN 2018,04-07-2018,Lihat SK Operasional,2022-06-17 11,C,0,,2.,,,,,,-6.922300000000,111.469100000000,0,26,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20D83A57-2DF5-E011-ADBB-5F2C3842C757,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20315118,SDN 1 BANGSRI,20315118,Nglorog,BANGSRI,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,145/41/II/2022,02-05-1912,421.21/1251/2010,20-12-2010,Lihat SK Operasional,2022-04-04 20,B,"1,058",1. -,2. Lainnya (Serat Optik),PLN,,,sdnegeri1bangsri@gmail.com,,-7.000300000000,111.462800000000,7,41,38,6,Pagi/6 hari,,2022/2023-2,450,6,0,0,1,3,1,0,3,5,0,2,0,4,3,0,6,1,1,1,3,2,0,0,0,0,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0E53A57-2DF5-E011-B7AB-D94E4331783E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20315096,SDN 1 BLUNGUN,20315096,Blungun,BLUNGUN,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,0,1. Telkomsel Flash,2. XL (Serat Optik),PLN,0,,blungunsdnsatu@gmail.com,,-7.088583300000,111.467865000000,7,67,40,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,4,3,0,0,4,0,3,0,5,2,0,7,0,0,0,4,1,1,1,0,1,6,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4006ACB7-BFD6-E111-9471-5F8AF02656A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20315078,SDN 1 BRUMBUNG,20315078,Desa BRUMBUNG,BRUMBUNG,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/501/2022,01-01-1914,421/501/2022,01-01-1914,Lihat SK Operasional,2022-03-07 20,B,"2,650",1. -,2. Telkom Speedy,PLN,0,,sdn1brumbung@gmail.com,,-6.975371700000,111.457636700000,8,67,63,6,Pagi/6 hari,,2022/2023-2,"1,800",6,0,1,0,3,2,0,3,5,0,1,2,6,2,0,5,3,1,1,1,0,2,1,2,3,5,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0513B57-2DF5-E011-94F7-3FF45B0C9AE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20315092,SDN 1 GEDANGDOWO,20315092,Jalan Sayuran KM 3,GEDANGDOWO,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/011/VIII/71/85,01-03-1985,,01-01-1910,Lihat SK Operasional,2022-11-21 08,B,"2,793",1. Telkomsel Flash,2. 3 (Tri),PLN,0,,gedangdowo1@gmail.com,,-6.945976700000,111.459411700000,7,32,40,6,Pagi/6 hari,,2022/2023-2,900,5,0,1,1,3,1,0,3,4,0,2,1,4,3,0,5,2,3,0,0,0,1,0,3,1,6,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Jawa Tengah,Kab. Blora,Jepon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F23A57-2DF5-E011-89D1-A92B0502E384,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20315087,SDN 1 GENENG,20315087,Desa Geneng Rt.02 Rw.02,GENENG,KEC. JEPON,KAB. BLORA,PROV. JAWA TENGAH,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/509/2022,07-02-2022,421/509/2022,07-02-2022,Lihat SK Operasional,2022-11-18 09,B,"2,550",1. Telkomsel Flash,2. Lainnya (Kabel),PLN,,,genengsdn@gmail.com,,-6.964265000000,111.469185000000,8,53,36,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,2,4,1,0,3,5,0,2,1,4,4,0,8,0,1,1,4,0,0,1,1,2,6,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
