prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C3F4D7-2EF5-E011-B49E-E72E8E10E2F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202035,SD NEGERI 040478 SIGARANG-GARANG,10202035,Sigarang-Garang,SIGARANG GARANG,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,107/SR/NI/2013,31-12-1925,420/6178/PK.3/2022,01-01-1910,Lihat SK Operasional,2022-11-07 13,B,"4,800",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,jeniwati.tarigan@yahoo.co.id,http,3.213100000000,98.415800000000,10,147,119,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,7,0,0,2,5,3,0,2,5,1,4,0,4,6,0,10,0,1,0,3,3,0,3,0,2,8,1,2,1,1,1,1,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C073F4D7-2EF5-E011-8CF3-ADA48E6A1534,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202037,SD NEGERI 040480 SUKANDEBI,10202037,Desa Sukandebi,SUKA NDEBI,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,31-12-1952,,01-01-1910,Silakan Upload SK,,B,"3,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn040480sukandebi@gmail.com,,3.178200000000,98.447600000000,10,112,96,9,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,9,0,1,2,4,3,0,3,6,2,1,1,3,7,1,7,2,1,2,1,1,1,2,2,4,6,2,1,2,1,2,1,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D0F4D7-2EF5-E011-994D-F7EF0314E895,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202156,SD NEGERI 043950 SIGARANG-GARANG,10202156,Desa Sigarang-Garang,SIGARANG GARANG,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,26-09-1975,,01-01-1910,Silakan Upload SK,,C,56,1. Telkomsel Flash,2. -,PLN,,,sdnsigaranggarang@gmail.com,,3.195062700000,98.410720800000,7,11,9,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,90,7,0,0,1,6,0,0,1,2,2,2,1,5,2,0,7,0,1,1,1,0,1,0,3,1,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09BF4D7-2EF5-E011-BB5E-1951429F0CDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202142,SD NEGERI 044829 SUKANALU,10202142,Sukanalu,SUKANALU,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"2,330",1. Telkomsel Flash,2. -,PLN,,,sdnegeri_044829@yahoo.com,,3.177372000000,98.423997800000,8,14,12,5,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,0,8,0,0,0,1,2,5,0,3,5,0,6,2,0,1,0,0,0,4,3,1,7,0,1,1,1,1,1,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70B6F4D7-2EF5-E011-A980-253F3D8116F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10202144,SD NEGERI 044831 GUNG PINTO,10202144,Desa Gung Pinto,GUNG PINTO,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,31-12-1978,,01-01-1910,Silakan Upload SK,,B,"1,600",1. Telkomsel Flash,2. -,PLN,0,0,gungpinto@gmail.com,http,3.205600000000,98.437900000000,9,50,35,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,0,7,1,0,1,5,1,3,0,6,3,1,7,1,1,2,1,2,2,0,1,2,7,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A020F5D7-2EF5-E011-ADCC-C122939E9FBE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201923,SD NEGERI 046417 NAMAN,10201923,Naman,NAMAN,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1982,,01-01-1910,Silakan Upload SK,,C,"4,860",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnamanteran@yahoo.com,http,3.187800000000,98.439300000000,12,83,103,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,10,0,1,2,6,0,0,6,8,0,1,3,6,6,2,8,2,3,3,1,0,1,1,3,1,11,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C055F5D7-2EF5-E011-80B2-8B0A0F8A7FE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201859,SD NEGERI 047174 KUTARAYAT,10201859,KUTARAYAT,KUTA RAYAT,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,INP 4/82,31-12-1983,INP 6/86/87,01-01-1910,Silakan Upload SK,,B,"3,355",1. Telkomsel Flash,2. -,PLN,,,sdn047174kutarayat@gmail.com,,3.203395500000,98.410656500000,12,191,168,9,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,8,0,1,0,4,4,0,4,8,1,1,2,6,6,0,6,6,5,2,1,0,0,1,3,0,12,2,2,2,1,1,1,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4048F5D7-2EF5-E011-A76F-B1F30B8312CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201871,SD NEGERI 047175 SIMACEM BEKERAH,10201871,Simacem Bekerah,SIMACEM,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1982,,01-01-1910,Lihat SK Operasional,2022-08-01 05,C,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnsimacembekerah@gmail.com,,2.972565500000,98.457412700000,10,60,70,7,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,6,1,0,3,5,1,3,1,6,4,0,9,1,2,1,1,0,1,2,3,2,8,2,1,1,1,1,1,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E062F5D7-2EF5-E011-9CEC-9B1BBE76DC3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201893,SD NEGERI 048001 KUTA TONGGAL,10201893,Kuta Tonggal,KUTA TONGGAL,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,05-02-1985,,01-01-1910,Silakan Upload SK,,C,"2,350",,2.,,,,sitepu@yahoo.co.id,,3.167000000000,98.433600000000,0,0,0,0,SD 2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kab. Karo,Naman Teran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0070F5D7-2EF5-E011-B144-93F9A96E3B13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201878,SD NEGERI 048472 KUTAMBELIN,10201878,Kutambelin,KUTA MBELIN,KEC. NAMAN TERAN,KAB. KARO,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-12-1992,,01-01-1910,Silakan Upload SK,,B,900,1. Lainnya (Wavelan),2. Telkomsel Flash,PLN,,,sdn048472kutambelin@gmail.com,,3.200025700000,98.445922100000,10,52,62,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),899,6,0,1,1,7,0,0,3,5,0,4,1,1,9,0,7,3,3,1,1,1,0,2,2,2,8,1,1,1,1,1,1,,,
