prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/030FCE81-6566-4E7F-B0EC-7F6B36747DE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60720978,MIS ADIPURA,60720978,KOMPLEKS RUSUN SOMBO,SIMOLAWANG,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.233900000000,112.746900000000,0,90,98,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D00741E2-5508-45BA-AD39-6D46EBC4B78B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60720976,MIS DARUL HIJRAH,60720976,SRENGGANAN I/1.A SURABAYA,SIDODADI,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Kd.13.36/04.00/PP.03.2/00102/2008,01-09-2008,Kd.13.36/04.00/PP.03.2/0102/2010,01-07-2010,Lihat SK Operasional,2016-02-12 07,B,0,,2.,,,,,,-7.235600000000,112.745900000000,0,59,54,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC922274-0DCB-47D5-A264-C9691B62FCD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60726998,MIS DARUSSA`ADAH,60726998,JL. SIDOTOPO KIDUL 47 10,SIDODADI,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.203671000000,112.738808000000,0,35,34,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77DEBDA8-30D4-4E18-BCAD-545D44D63D0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60720974,MIS DARUSSALAM,60720974,JL. TAMBAK MADU II / 59,TAMBAKREJO,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Kd.13.36/04.00/PP.03.2/0100/2008,01-09-2008,Kd.15.29/2/PP.00/SK/1484/2015,01-07-2015,Lihat SK Operasional,2016-01-21 11,B,0,,2.,,,,,,-7.246600000000,112.755400000000,0,112,102,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F20F713-F19A-4EF4-AC72-41130E578ADE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60720977,MIS MIFTAHUL ULUM,60720977,SIDONIPAH VII/1-C,SIMOLAWANG,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,Kd.13.36/04.00/PP.03.2/00103/2008,01-09-2008,2218,21-04-2017,Lihat SK Operasional,2018-05-14 07,B,375,,2.,,,,,,-7.233900000000,112.749700000000,0,82,68,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BC17CD2-05B8-43E5-A2E9-8FA4164872E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60720975,MIS NURUL HUDA I,60720975,JL. SIDOYOSO II/1,KAPASAN,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,2216 Tahun 2017,21-04-2017,2216 Tahun 2017,21-04-2017,Lihat SK Operasional,2018-05-21 14,B,150,,2.,,,,,,-7.239200000000,112.759000000000,0,95,92,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95114D13-465C-4268-9FBE-7277073F0188,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70026215,MTs AL-QUR'AN TERPADU ANNAWAWI (MTs QTA),70026215,JL. SRENGGANAN LEBAR N0 30,SIDODADI,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,,,385 TAHUN 2021,10-05-2021,Silakan Upload SK (link file tidak valid) => [196488-809110-https,2022-02-21 13,,"1,998",,2.,,,,,,-7.236592900000,112.746709200000,0,12,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/518849C2-A7B6-4A16-9291-278C4A4B437C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20583885,MTSS HASANUDDIN,20583885,Jl. Simolawang Baru I/95,SIDODADI,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,Kd.13.36/04.00/PP.03.2/0023/2008,10-09-2008,MTsS/78.0023/2017,01-07-2015,Silakan Upload SK (link file tidak valid) => [443718-310533--],2021-05-05 15,B,270,,2.,,,,,,-7.236700000000,112.751400000000,0,72,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/851883D1-D044-478D-B39E-EDFBA1991DAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20583886,MTSS MIFTAHUL ULUM,20583886,Jl. Sidonipah VII/1-C Surabaya,SIMOLAWANG,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,Kd.13.36/04.00/PP.03.2/0022/2008,01-09-2008,Kd.13.36/04.00/PP/.03.2/SK/0022/2010,01-07-2010,Lihat SK Operasional,2020-08-24 20,B,240,,2.,,,,,,-7.237424000000,112.746548000000,0,71,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Simokerto,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60F0727C-8D18-E111-AACC-C1E2569C5D7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20531901,SD BUSTANUL HUDA,20531901,Simolawang Baru I/95-97,SIMOLAWANG,KEC. SIMOKERTO,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Baiturrahman,AK3190,503/06/436.6.4.4/2009,28-06-1982,188/6574/436.7.1/2022,04-03-2022,Lihat SK Operasional,2022-03-28 10,B,393,1. -,2. Firstmedia,PLN,,,sdbustanul_huda@yahoo.co.id,http,-7.236800000000,112.751600000000,8,63,66,6,Pagi/6 hari,,2022/2023-2,"2,200",6,0,0,1,0,0,10,0,8,0,0,0,5,3,0,5,3,0,1,2,2,2,0,1,1,7,SD 2013,Tidak Ada,1,1,1,1,1,1,,,
