prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C28FDDD8-AA1C-4E87-BA10-92FA6C11A52F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708494,MIS MARGAJAYA,60708494,Dusun Desa RT/RW 04/06,MARGAJAYA,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,339/B2/Umm/H.15/66,03-09-1966,32-07/MI/0100/2010,15-06-2010,Lihat SK Operasional,2020-01-30 11,A,0,,2.,,,,,,-7.236700000000,108.425300000000,0,63,62,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D0E616F-21CC-4A39-B05E-B4C8A96C16D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60708495,MIS THORIQUN NAJAH,60708495,Dusun JayasariRT 02 RW 11,MARGAJAYA,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,kd.10.07/02/PP.00.4/594/2010,29-02-1904,,01-01-1900,Lihat SK Operasional,2021-03-05 06,B,0,,2.,,,,,,-7.252400000000,108.449600000000,0,45,22,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E03B47ED-58E6-4A25-A87B-5840F8ABE0B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278646,MTSS MARGAHARJA,20278646,Jl. Pasar Dongkal No. 39 Rt.018 Rw.005,MARGAHARJA,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,2/10/19/10/026,10-02-1981,877,05-09-2016,Lihat SK Operasional,2021-03-05 06,A,0,,2.,,,,,,-7.254600000000,108.447900000000,0,50,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73373A58-67FB-4500-8546-64CBE9800C0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278721,MTSS MARGAJAYA,20278721,Dusun Margadanu Rt 02 Rw 07,MARGAJAYA,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,32-07/MTs/0078/2010,15-06-2010,W.i/I/PP.005.1/130/1992,25-09-1992,Lihat SK Operasional,2020-01-29 14,B,0,,2.,,,,,,-7.238100000000,108.428800000000,0,73,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07CDD1AA-52E1-4E1B-86DA-97A1644768FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20278720,MTSS PUI CIPARIGI,20278720,Jl. Dipakusumah No. 77 Ciparigi,CIPARIGI,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,MTs,Kementerian Agama,,,714/Pt/A/Mdr/H15/68,25-11-1968,714/Pt/A/Mdr/H15/68,25-11-1968,Lihat SK Operasional,2021-03-03 09,B,0,,2.,,,,,,-7.286800000000,108.437400000000,0,48,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0941C11-2CF5-E011-8930-AB490F36F763,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20211079,SD NEGERI 3 BUNTER,20211079,Dusun Cikancah,BUNTER,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,21/PRB/1972,15-06-1972,848/180/UPTD/2015,02-12-2015,Lihat SK Operasional,2022-07-19 12,B,"4,500",1. Lainnya,2. XL (GSM),PLN,,,,,-7.296400000000,108.468100000000,8,53,50,6,Pagi/6 hari,,2022/2023-2,899,6,0,1,1,1,2,0,5,7,1,0,0,3,5,0,7,1,4,2,1,0,0,1,0,5,3,SD 2013,Lainnya,1,1,1,1,1,1,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/907A1C11-2CF5-E011-BC0D-6F3B59457C50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20212566,SDN 1 BUNTER,20212566,Dusun Desa,BUNTER,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,848/180/Dinas/1948,17-06-1948,848/180/UPTD/2015,02-12-2015,Lihat SK Operasional,2021-09-08 00,B,"3,116",1. XL (GSM),2. Lainnya,PLN,0,0,sdn1bunter@gmail.com,http,-7.290300000000,108.468800000000,9,35,29,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,2,2,0,5,7,0,2,0,3,6,0,8,1,3,0,2,0,0,1,3,5,4,SD 2013,XL (GSM),1,1,1,1,1,1,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0401D11-2CF5-E011-86FA-53FD3DC9CCEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20252438,SDN 1 CIPARIGI,20252438,Jalan Dipakusumah No.75,CIPARIGI,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,848/18/Dinas/1950,17-06-1950,848/180/UPTD/2015,17-06-1950,Lihat SK Operasional,2023-01-18 12,Sertifikat Kedaluwarsa,0,1. Smartfren,2. Smartfren,PLN,0,,sdn1ciparigi@yahoo.co.id,,-7.302700000000,108.434600000000,7,78,54,6,Pagi/6 hari,,2022/2023-2,"1,350",6,0,1,4,4,2,0,1,3,0,2,2,5,2,0,3,4,1,2,0,0,0,2,2,4,3,SD 2013,Smartfren,1,1,1,1,1,1,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0021F11-2CF5-E011-9C31-FB0A1A62FFFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20212580,SDN 1 MARGAHARJA,20212580,Jl. Ciilat-Rancah Rt.01/01,MARGAHARJA,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,848/10/Dinas/1946,21-06-1946,848/180/UPTD/2015,02-12-2015,Lihat SK Operasional,2021-07-29 08,B,"1,560",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,02652752124,sdn1margaharja@ymail.com,,-7.258600000000,108.443000000000,7,52,60,6,Pagi/6 hari,,2022/2023-2,"1,200",8,0,1,1,3,0,0,4,4,0,2,1,4,3,0,3,4,1,3,0,0,0,1,2,2,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Jawa Barat,Kab. Ciamis,Sukadana,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0EBAE77-8CF9-E111-ADF6-37F6AF079784,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20212581,SDN 1 MARGAJAYA,20212581,Jalan Gardu Ciilat No. 225 RT 03 RW 05,MARGAJAYA,KEC. SUKADANA,KAB. CIAMIS,PROV. JAWA BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,848/80/Dinas/1966,21-06-1966,848/80/Dinas/1966,21-06-1966,Lihat SK Operasional,2015-12-23 14,A,"1,100",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sdn1_margajaya@yahoo.co.id,,-7.253200000000,108.454900000000,7,45,44,6,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,3,0,0,4,4,0,0,3,4,3,0,4,3,2,2,0,0,0,0,3,2,5,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
