prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1B9C2BC-1B6E-41E1-8BAC-235FCC1A6186,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718294,MIN 2 TUBAN,60718294,JLN. PONDOK BERON NO. 696 RENGEL TUBAN,PUNGGULREJO,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,NEGERI,MI,Kementerian Agama,Pemerintah Daerah,,,07-01-1958,Kd.13.23/PP.00.4/1823/2010,01-07-2010,Lihat SK Operasional,2016-01-25 11,A,"6,123",,2.,,,,,,-7.051800000000,112.024000000000,0,270,268,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2F29B31-696C-48B7-846B-C9C1675B7189,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718299,MIS AL - ISLAHIYAH,60718299,JLN.SAWUNGGALING NO.88 CAMPUREJO,CAMPUREJO,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Tuban,AX6793,K12/CXXIII/39,01-10-1965,Kd.13.23/PP.00.4/1903/2010,01-07-2010,Lihat SK Operasional,2016-01-22 00,B,0,,2.,,,,,,-7.041500000000,112.025800000000,0,50,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C319833-2FDE-4D57-BF6E-E31E0D0AE01D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718301,MIS ALHIDAYAH PRAMBONWETAN,60718301,JL.PAHLAWAN 422 PRAMBONWETAN,PRAMBON WETAN,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,06.03/PP.03.2/2688/1996,04-07-1996,Kd. 13.23/PP.00.5/1771/2010,01-07-2010,Lihat SK Operasional,2016-01-07 09,B,0,,2.,,,,,,-7.062100000000,112.072400000000,0,87,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/890795B8-2906-4CD6-80A5-B9B6BA44AF7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718295,MIS HIDAYATUL ISLAMIYAH,60718295,JLN DEWI SARTIKA NO 47,SAWAHAN,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Tuban,AX6793,Lm/3/3468/A/1978,01-08-1978,mi/1899/2010,01-07-2010,Lihat SK Operasional,2016-01-20 08,B,0,,2.,,,,,,-7.040600000000,112.003200000000,0,71,67,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DC132F0-3EEC-404A-B930-05A3DA4223B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718298,MIS MIFTAHUL HUDA,60718298,KOMPLEKS MASJID AL-ILYAS PUNGGULREJO,PUNGGULREJO,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Tuban,AX6793,L.m./3/3466/A/1978,20-03-1978,MIS / 23.0079 / 2016,02-05-2016,Lihat SK Operasional,2018-04-30 08,B,0,,2.,,,,,,-7.066755000000,111.993857000000,0,66,52,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3372151E-2EDB-443E-8732-67A4274ACD92,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718300,MIS MIFTAHUL ULUM,60718300,JL. RAYA VETERAN NO. 56 BANJARARUM,BANJARARUM,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,L.m/3/3465/A/1978,20-03-1978,MIS/23.0081/2016,02-05-2016,Lihat SK Operasional,2018-05-06 21,B,966,,2.,,,,,,-7.065900000000,112.057200000000,0,58,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F97E0B66-22A5-4AA8-93C0-2C1D97A8EE35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718297,MIS MIFTAHUL ULUM,60718297,Jl. Diponegoro No 07,PEKUWON,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Tuban,AX6793,L.m./3/3467/A/1978,20-03-1978,2128 Tahun 2016,02-05-2016,Lihat SK Operasional,2020-09-01 08,A,0,,2.,,,,,,-7.073600000000,111.973200000000,0,167,117,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABECD4DA-874C-4BA1-80D8-3F80C47F2311,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60718296,MIS ROUDLOTUT THOLIBIN ASH SHODIQIN,60718296,JL. DIPONEGORO NO. 158,MAIBIT,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,SWASTA,MI,Kementerian Agama,,,K//12CX/7616,01-04-1960,kd.13.23/PP.00.4/1900/2010,01-07-2010,Lihat SK Operasional,2016-08-31 08,B,"1,190",,2.,,,,,,-7.073174000000,111.978565000000,0,141,114,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D33EBA8-2B08-44CD-B569-0B325B47AE49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582713,MTs Syi`ar Islam,20582713,JL. Diponegoro No. 158 Maibit,MAIBIT,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,SWASTA,MTs,Kementerian Agama,,,L.m/3/187/B/1978,01-08-1978,MTsS/23.0036/2016,03-05-2016,Lihat SK Operasional,2017-11-20 14,A,"3,643",,2.,,,,,,-7.072400000000,111.978700000000,0,181,190,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Jawa Timur,Kab. Tuban,Rengel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7E666AD-12A6-499F-BA51-C18178B48BCB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20582712,MTSN 2 TUBAN,20582712,JL. RAYA BERON NO.664 RENGEL TUBAN,PUNGGULREJO,KEC. RENGEL,KAB. TUBAN,PROV. JAWA TIMUR,NEGERI,MTs,Kementerian Agama,Pemerintah Daerah,,Nomor,03-02-1997,-Kd.1323/PP.005/1733/2010,01-07-2010,Lihat SK Operasional,2017-11-07 09,A,"15,107",,2.,,,,,,-7.049900000000,112.025300000000,0,322,345,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
