prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/569F5A86-4124-4617-9E06-6596F0D44507,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60705999,MIS ALKHAIRIYAH KALIAWI,60705999,Jalan H. Agus Salim Gg. Bengkel No. 03,KALIAWI PERSADA,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,kw.08/HK.00.8/286/2016,01-09-2016,kw.08/HK.00.8/286/2016,01-09-2016,Lihat SK Operasional,2019-03-04 08,C,415,,2.,,,,,,-5.414035000000,105.243238000000,0,84,49,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03D9E8E1-6E6B-4845-ACF0-3ABF8891A091,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60706000,MIS MASYARIQUL ANWAR,60706000,Jalan Chairil Anwar No. 5/09,DURIAN PAYUNG,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,KW.08.2/HK.00.8/297/2016,20-09-2016,KW.08.2/HK.00.8/297/2016,20-09-2016,Lihat SK Operasional,2019-03-04 13,B,"1,170",,2.,,,,,,-5.411023000000,105.242855000000,0,82,98,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F730294-74A8-4056-BC6A-0BF7B584A161,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60706002,MIS MATHLAUL ANWAR,60706002,Jalan Manggis Gang Empang No.11,PASIR GINTUNG,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,KW.08.2/HK.00.8/363/2016,30-12-2016,KW.08.2/HK.00.8/363/2016,30-12-2016,Lihat SK Operasional,2019-03-04 13,C,400,,2.,,,,,,-5.411023000000,105.252822000000,0,52,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46DC4363-71E8-457A-8615-447E49AC4F00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60706001,MIS YYP KELAPA TIGA KALIAWI,60706001,Jalan H. Agus Salim Gang Raja Muda No. 24,KELAPA TIGA,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,MI,Kementerian Agama,,,Dd.012569,09-06-1959,KW.08.2/HK.00.8/331/2016,04-11-2016,Lihat SK Operasional,2015-10-08 10,B,868,,2.,,,,,,-5.423563000000,105.254026000000,0,99,78,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54D31EFC-3D48-44AE-A6CB-F4D8ED4943FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816971,MTSS AL-KHAIRIYAH,10816971,Jalan H. Agus Salim Gang Bengkel No.03,KALIAWI,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,10/MTS/Kd/85,05-10-1985,Kw.08/HK.00.8/286/2016,01-09-2016,Lihat SK Operasional,2019-02-14 09,B,418,,2.,,,,,,-5.406259000000,105.252876000000,0,53,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB05DC47-5604-4161-9318-0AD9A59F904E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816970,MTSS MASYARIQUL ANWAR,10816970,Jalan Chairil Anwar No. 05/09,DURIAN PAYUNG,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,KW.08.2/ HK.00.8/ 297/ 2016,20-09-2016,KW.08.2/ HK.00.8/ 297/ 2016,20-09-2016,Lihat SK Operasional,2018-12-10 09,C,"1,145",,2.,,,,,,-5.413761000000,105.250686000000,0,139,103,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB5FA54C-7DC8-48F1-A025-9BD593B905ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816972,MTSS NU TANJUNG KARANG,10816972,Jalan H. Agus Salim No.105,KALIAWI,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,MTs,Kementerian Agama,,,KW.08.2/HK.00.8/286/2016,01-09-2016,KW.08.2/HK.00.8/286/2016,01-09-2016,Lihat SK Operasional,2018-12-10 09,C,"1,025",,2.,,,,,,-5.417484000000,105.253698000000,0,34,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0B64572-8B18-E111-85D4-899CDD9AB236,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807296,SD FRANSISKUS 1,10807296,Jl. Mangga No. 1,PASIR GINTUNG,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DWI BAKTI BANDARLAMPUNG,AH4899,8550/I12.FS/I5/1988,04-08-1988,1871/503/00127/421-PIUP/III.16/V/2021,21-05-2021,Lihat SK Operasional,2021-07-28 13,A,"2,940",1. Lainnya,2. Biznet (Serat Optik),PLN & Diesel,,0721252450,fransiskustanjungkarang@gmail.com,,-5.404900000000,105.258300000000,30,214,228,18,Sehari Penuh/5 hari,,2022/2023-2,"41,500",18,0,2,2,0,0,19,15,22,1,7,0,12,18,0,18,12,14,4,1,0,1,8,2,11,19,SD 2013,Lainnya,3,3,3,3,3,3,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/709F4879-0527-E211-8151-8F429B1B8797,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816154,SD ISLAM AZZAHRA,10816154,"Jl. DI. Panjaitan No. 3 Gotong Royong, Tanjung Karang Pusat, Bandar Lampung",GOTONG ROYONG,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF3715,630/IV.40/HK/2012,28-08-2012,630/IV.40/HK/2012,28-08-2012,Lihat SK Operasional,2022-09-27 15,A,"2,305",1. Lainnya,2. Telkom Speedy,PLN & Diesel,0721268813,0721268813,azzahrasdislam@gmail.com,http,-5.422900000000,105.254900000000,47,510,444,37,Sehari Penuh/5 hari,,2022/2023-2,"100,000",42,1,1,2,0,0,23,26,46,0,0,1,6,41,0,43,4,27,15,4,0,0,1,0,14,33,SD 2013,Lainnya,5,6,6,7,6,7,,,
Lampung,Kota Bandar Lampung,Tanjung Karang Pusat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FA4572-8B18-E111-B48E-A53172E4FAEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807336,SD KARTIKA II-5,10807336,Jl. Kpt. Tendean No.4,PALAPA,KEC. TANJUNG KARANG PUSAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kartika Jaya Cabang II Sriwijaya,AO2688,211/1.12B1/U/1997,01-07-1996,420/2994/IV.40/2022,14-10-2022,Lihat SK Operasional,2022-10-19 11,A,"6,600",1. -,2. Telkom Speedy,PLN,0721253815,0721253815,sd.kartikajaya.ii5bdl@gmail.com,http,-5.420200000000,105.254400000000,36,334,295,25,Double Shift/6 hari,,2022/2023-2,"30,000",21,2,1,2,0,0,37,3,26,0,10,0,24,12,2,33,1,0,3,6,1,3,11,12,16,20,SD 2013,Tidak Ada,4,3,3,4,5,6,,,
