prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60120BD9-2EF5-E011-822E-0B826238628E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259848,SD NEGERI 173353 SIMANGULAMPE BAKTIRAJA,10259848,Baktiraja,SIMANGULAMPE,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/646/Pendidikan/III/2023,01-01-1910,420/646/Pendidikan/III/2023,01-01-1910,Lihat SK Operasional,2023-03-24 11,B,953,1. Telkomsel Flash,2. -,PLN,,,sdnsimangulampe173353@gmail.com,,2.318900000000,98.831200000000,5,35,39,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,0,5,0,0,0,1,1,3,0,5,0,0,5,0,1,0,1,0,0,2,1,1,4,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0200BD9-2EF5-E011-B65D-399DC3AB7E69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258657,SD NEGERI 173354 MARBUN BAKTIRAJA,10258657,Marbun,MARBUN TONGA MARBUN DOLOK,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,10-10-1942,,01-01-1910,Silakan Upload SK,,B,"2,592",1. -,2. -,PLN,,,SDN_173354_BAKTIRAJA@YAHOO.CO.ID,,2.317100000000,98.814900000000,9,61,53,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"16,000",6,0,0,0,6,0,0,3,5,2,2,0,3,6,0,5,4,3,2,0,0,1,0,3,3,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802693D8-2EF5-E011-8F6D-AF85B69CF23F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258658,SD NEGERI 173355 BAKTIRAJA,10258658,Marbun Tonga,MARBUN TONGA MARBUN DOLOK,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,16-08-1960,,16-08-1960,Silakan Upload SK,,B,"1,048",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnmarbun@yahoo.com,,2.317400000000,98.818200000000,7,48,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,800",6,0,0,2,6,0,0,1,4,1,2,0,4,3,0,6,1,2,1,2,1,1,0,0,2,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/202F0BD9-2EF5-E011-845B-4F684F0700EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258659,SD NEGERI 173357 TIPANG,10258659,Tipang,TIPANG,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,02-02-1948,,01-01-1910,Silakan Upload SK,,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn_173357tipang@yahoo.com,http,2.306800000000,98.810500000000,8,79,71,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,198",7,0,0,1,3,1,0,4,5,0,3,0,4,4,0,7,1,3,1,1,0,0,0,3,1,7,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06E92D8-2EF5-E011-A002-5961F6EB1B3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258660,SD NEGERI 173360 BAKTIRAJA,10258660,Sinambela,SINAMBELA,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/663/Pendidikan/III/2023,04-01-1942,420/663/Pendidikan/III/2023,02-07-1942,Lihat SK Operasional,2023-03-27 03,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn173360sinambela@gmail.com,,2.314300000000,98.814200000000,7,61,67,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,1,2,7,0,0,0,0,2,5,0,8,-1,0,6,1,0,0,2,0,0,2,3,0,7,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/603E0BD9-2EF5-E011-9E84-37A8F25DE096,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258661,SD NEGERI 173363 BAKTIRAJA,10258661,Baktiraja,SIUNONG UNONG JULU,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,10-10-1949,,01-01-1910,Silakan Upload SK (link file tidak valid) => [800324-387829--],2023-03-15 13,C,"1,363",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn173363@gmail.com,http,2.302500000000,98.806400000000,7,23,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,0,6,0,0,1,2,0,5,0,4,3,0,2,5,1,0,0,0,2,1,3,2,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F04C0BD9-2EF5-E011-A29E-3B0DE5C4B8C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208796,SD NEGERI 174538 TIPANG,10208796,Tipang Habinsaran,TIPANG,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,02-01-1995,,01-01-1910,Silakan Upload SK,,B,"1,517",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn174538tipangbaktiraja@gmail.com,,2.370500000000,98.812300000000,7,57,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,5,0,0,2,3,2,2,0,3,4,0,4,3,0,1,2,1,0,1,2,4,3,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C05B0BD9-2EF5-E011-91AC-1B5DDFD2F8AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258663,SD NEGERI 175794 BAKTIRAJA,10258663,Silangkubuk,SIMAMORA,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,02-02-1977,,01-01-1910,Silakan Upload SK,,B,"1,369",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn175794silangkubuk@gmail.com,,2.299900000000,98.804400000000,8,49,44,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,6,0,0,2,4,1,2,1,3,5,0,6,2,1,2,1,2,0,1,1,5,3,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/206A0BD9-2EF5-E011-974B-F37C4C322BA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208717,SD NEGERI 176356 BAKTIRAJA,10208717,Simanullang,SINAMBELA,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,27-09-1980,,01-01-1910,Silakan Upload SK,,B,"5,400",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn176356simanullang@gmail.com,,2.313300000000,98.820400000000,5,16,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,0,0,3,2,0,0,4,1,0,0,3,2,0,4,1,1,1,1,1,0,1,0,0,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Humbang Hasudutan,Bakti Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80030BD9-2EF5-E011-B901-211C9A19FABA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258665,SD NEGERI 177663 MARBUN DOLOK BAKTIRAJA,10258665,Marbun,MARBUN TONGA MARBUN DOLOK,KEC. BAKTI RAJA,KAB. HUMBANG HASUDUTAN,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1983,04-04-1983,,01-01-1910,Silakan Upload SK,,C,"1,652",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnmarbundolok@gmail.com,,2.323200000000,98.810900000000,7,23,22,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,6,0,0,0,6,0,0,1,2,1,2,2,3,4,0,7,0,1,1,0,0,0,1,4,0,7,1,1,1,1,1,1,,,
