prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31356C17-B3BF-4953-9DC0-199DE1156B7B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60713997,MI MA`ARIF SENDANG,60713997,SENDANG,KARANGSARI,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,MI,Kementerian Agama,Yayasan LP MA'ARIF NU PCNU KULON PROGO,AB0139,77/006/c/I.,01-11-1977,77/006/c/I.,01-11-1977,Lihat SK Operasional,2016-09-09 15,A,0,,2.,,,,,,-7.844311000000,110.134858000000,0,59,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF9BCB13-0417-4A32-80E1-53F5ADE58986,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976389,MTS MA`ARIF NURUL DHOLAM PENGASIH,69976389,PENGASIH,PENGASIH,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,MTs,Kementerian Agama,Yayasan BPPPMNU Cabang Kab. Kulon Progo,AX6573,322.G TAHUN 2017,07-06-2017,322.G TAHUN 2017,07-06-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,B,0,,2.,,,,,,.000000000000,.000000000000,0,43,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D090C85C-2EF5-E011-A06E-15A8F555C4B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20402957,SD KANISIUS MILIR,20402957,Milir,KEDUNGSARI,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kanisius,AE1746,AG/333.a/97/S.2335,01-07-1977,AG/333.a/97/S.2335,01-07-1997,Lihat SK Operasional,2020-08-28 10,B,"2,795",,2.,,,,sdkanisiusmilir@yahoo.com,http,-7.874700000000,110.190800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SD 2013,,,,,,,,,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/974BE100-8948-4886-9CA5-CCCC7D47C81C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69984415,SD MUHAMMADIYAH AL MANAR,69984415,Komplek PP Al Manar Muhammadiyah Pengasih Gg. Kauman RT 02 RW 01,PENGASIH,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kulon Progo,AB0099,420/187.b/2018,21-12-2018,420/187.b/2018,21-12-2018,Lihat SK Operasional,2019-01-09 14,,380,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,sdmuhalmanar1@gmail.com,,-7.830300000000,110.158500000000,8,59,40,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,1,2,0,0,2,8,8,0,0,0,0,8,0,8,0,5,2,0,1,0,0,0,1,7,SD 2013,1,1,1,1,1,1,Telkom Speedy,,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20AFC85C-2EF5-E011-9043-A5C80E1F3926,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20402867,SD MUHAMMADIYAH GIRINYONO,20402867,Girinyono,SENDANGSARI,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Kulon Progo,AB0099,3109/L-1975/DIY-61/77,01-09-1977,3109/L-1975/DIY-61/77,01-09-1977,Silakan Upload SK (link file tidak valid) => [545556-430106--],2021-11-22 08,B,555,1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,sdmuhgi@gmail.com,,-7.815600000000,110.146700000000,5,24,30,6,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,1,2,0,0,3,4,5,0,0,0,2,3,0,5,0,4,0,0,1,0,0,0,1,4,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6076AA5C-2EF5-E011-ACFC-69C87E707AF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20403130,SD NEGERI 1 JANTURAN,20403130,Pengasih Kp,TAWANGSARI,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,125/KPTS/1941,01-04-1991,125/KPTS/1991,01-04-1991,Lihat SK Operasional,2016-04-29 09,A,900,1. -,2. Telkom Speedy,PLN,0,0274647233,sd.1janturan@gmail.com,http,-7.882800000000,110.110000000000,8,61,59,6,Sehari Penuh/5 hari,,2022/2023-2,"2,200",6,0,1,3,6,1,0,1,4,0,2,2,6,2,1,7,0,2,2,0,0,0,1,3,1,7,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10ABA95C-2EF5-E011-BB80-99B55CDA754C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20403643,SD NEGERI 1 KALIPETIR,20403643,Kalisoka,MARGOSARI,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,125/KPTS/1991,01-04-1991,Silakan Upload SK,,A,"1,420",1. -,2. Telkom Speedy,PLN,,,sdnegeri1kalipetir@gmail.com,,-7.859100000000,110.175900000000,9,37,24,6,Sehari Penuh/5 hari,,2022/2023-2,"2,000",6,0,1,2,5,2,0,2,6,1,0,2,6,3,1,5,3,0,2,3,0,1,1,2,4,5,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E037AA5C-2EF5-E011-BE10-2D811B4EE787,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20403025,SD NEGERI 1 KARANGSARI,20403025,Kopat,KARANGSARI,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,125/KPTS/1991,01-08-1950,125/KPTS/1991,01-04-1991,Lihat SK Operasional,2016-04-29 10,A,0,1. -,2. Lainnya (Wavelan),PLN,0,,sdkarangsari1@yahoo.co.id,http,-7.858400000000,110.145800000000,8,87,68,6,Sehari Penuh/5 hari,,2022/2023-2,"4,400",6,1,1,8,7,0,0,1,2,0,3,3,8,0,0,6,2,1,1,0,0,1,2,3,3,5,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8053AA5C-2EF5-E011-B485-85D8019F44A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20402660,SD NEGERI 1 NGULAKAN,20402660,Pengasih,KARANGSARI,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,125/KPTS/1991,01-01-1964,125/KPTS/1991,01-04-1991,Lihat SK Operasional,2017-11-06 09,A,"1,800",1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN,,,sdn01ngulakan@gmail.com,http,-7.865000000000,110.138300000000,8,49,51,6,Sehari Penuh/5 hari,,2022/2023-2,"13,000",6,0,1,4,5,1,0,2,4,0,2,2,6,2,0,6,2,3,2,0,0,0,0,3,3,5,SD 2013,1,1,1,1,1,1,Lainnya (Wavelan),,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0742C5C-2EF5-E011-8C44-97C9FACBEB8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20402644,SD NEGERI 1 PENGASIH,20402644,Pengasih,PENGASIH,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,125/KPTS/1991,02-09-1928,125/KPTS/1991,01-04-1991,Lihat SK Operasional,2017-11-06 09,A,0,1. XL (GSM),2. Lainnya (Serat Optik),PLN,,,sdpengasih1@yahoo.com,,-7.841800000000,110.168300000000,8,45,51,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",6,0,1,4,7,1,0,0,2,2,1,3,8,0,1,5,2,1,1,1,0,0,0,5,1,7,SD 2013,1,1,1,1,1,1,XL (GSM),,,
D.I. Yogyakarta,Kab. Kulon Progo,Pengasih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A083AA5C-2EF5-E011-9775-A5992EC6C9A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20403672,SD NEGERI 2 JANTURAN,20403672,MENGGUNGAN,TAWANGSARI,KEC. PENGASIH,KAB. KULON PROGO,PROV. D.I. YOGYAKARTA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,No.282 Tahun 2004,14-12-2004,125/KPTS/1991,01-04-1991,Lihat SK Operasional,2016-04-29 10,A,0,1. -,2. Telkom Astinet,PLN,,02746472309,sdn2janturan.sch.id@gmail.com,,-7.880700000000,110.126100000000,8,61,54,6,Sehari Penuh/5 hari,,2022/2023-2,"1,200",6,0,1,2,5,1,0,2,4,0,1,3,6,2,0,8,0,2,2,1,0,0,0,3,2,6,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
