prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00CC98FB-30F5-E011-B4E2-372DA0C7E911,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101857,SD ALHILAL GOMARSUNGAI,60101857,Gomarsungai,GOMARSUNGAI,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH7307,01/ALHILAL-CB/I/2023,28-05-1954,420/214.1/III/2023,01-01-1910,Lihat SK Operasional,2023-03-15 12,Tidak Terakreditasi,"2,250",1. -,2. -,Tidak Ada,,,,,-6.542200000000,134.456900000000,2,46,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F297FB-30F5-E011-A12D-57EC60298C08,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101851,SD KRISTEN KAREY,60101851,Karey,KAREY,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PEMBINAAN PENDIDIKAN KRISTEN DR. J. B. SITANALA,AK8991,315/420/KP/01/2016,15-01-1912,420/214.279 /III /2023,01-01-1910,Lihat SK Operasional,2023-03-17 08,B,"10,000",1. Lainnya,2. Lainnya,Diesel,,,sdkkarey@yahoo.com,,-6.734500000000,134.360400000000,4,62,60,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"3,000",7,0,1,1,3,0,0,1,1,2,1,0,2,2,0,4,0,0,0,2,0,1,1,0,1,3,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0AA97FB-30F5-E011-9C4D-E7EA6A30E4D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101916,SD KRISTEN SIYA,60101916,Siya,SIYA,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PEMBINAAN PENDIDIKAN KRISTEN DR. J. B. SITANALA,AK8991,30,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"10,000",1. -,2. -,Diesel,,,sdkristensiya@gmail.com,,-6.809900000000,134.310300000000,7,46,24,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,000",9,0,1,2,6,0,0,1,1,3,3,0,1,6,0,1,6,0,1,1,1,0,3,1,3,4,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0AE98FB-30F5-E011-B4BA-9DB56BDDDE1F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101884,SD NASKAT BELTUBUR,60101884,Beltubur,BELTUBUR,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,01/NOT/VI/2012,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"10,000",1. -,2. -,Diesel,,,sdnbeltubur@yahoo.co.id,,-6.767400000000,134.376500000000,5,59,48,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,000",0,0,1,2,2,0,0,3,3,1,1,0,1,4,0,1,4,0,1,1,1,0,2,0,1,4,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40BD98FB-30F5-E011-95E2-171883BFD168,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101882,SD NASKAT JORANG,60101882,Jorang,JORANG,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM4775,03/SK/YPPKA/2012,01-01-1910,420/214.282 /III /2023,01-01-1910,Lihat SK Operasional,2023-03-17 09,C,"2,250",1. -,2. -,Tidak Ada,,,,,-6.691200000000,134.407800000000,5,64,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,8,0,1,1,2,0,0,3,3,1,1,0,0,5,0,3,2,1,1,1,1,0,0,1,2,3,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AB32FB-30F5-E011-BD17-3B2E55CF250E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101895,SD NEGERI BATUGOYANG,60101895,Batugoyang,BATUGOYANG,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,12-12-1953,,01-01-1910,Silakan Upload SK,,C,"22,500",1. -,2. -,Diesel,,,sdn_batugoyang@yahoo.com,,-6.884400000000,134.190200000000,8,42,39,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,1,0,4,0,0,4,6,2,0,0,3,5,0,7,1,1,5,0,1,1,0,0,2,6,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0D632FB-30F5-E011-82C7-4F84DA712173,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101894,SD NEGERI DOSIMAR,60101894,Dosimar,DOSIMAR,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,28-12-1986,,01-01-1910,Silakan Upload SK,,C,"2,250",1. -,2. -,Tidak Ada,,,,,-6.818100000000,134.126800000000,5,13,20,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,6,0,0,0,4,0,0,1,3,1,1,0,2,3,0,3,2,0,1,0,2,0,1,1,2,3,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00E532FB-30F5-E011-A875-F77C10C283F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101889,SD NEGERI GOMARMETI,60101889,Gomarmeti,GOMARMETI,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,Sertifikat Kedaluwarsa,"5,025",1. Lainnya,2. Lainnya,Diesel,0,,sdnegerigomarmeti@yahoo.com,,-6.610000000000,134.439700000000,8,62,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"3,000",7,0,1,0,7,0,0,1,1,4,3,0,2,6,0,6,2,0,2,1,1,2,2,0,6,2,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60C832FB-30F5-E011-952E-233F1010FC12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101752,SD NEGERI MEROR,60101752,Meror,MEROR,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,25-08-1988,,01-01-1910,Silakan Upload SK,,C,"2,250",1. -,2. -,Tidak Ada,,,,,-6.839500000000,134.327400000000,3,16,14,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,12,0,1,1,2,0,0,1,2,1,0,0,1,2,0,3,0,0,1,1,0,0,0,1,0,3,1,1,1,1,1,1,,,
Maluku,Kab. Kepulauan Aru,Aru Selatan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95137AE7-A76C-4B96-A886-DADFD3B7663A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949440,SD NEGERI SABIR SIJO,69949440,Jln. GWERSOM,SIYA,KEC. ARU SELATAN TIMUR,KAB. KEPULAUAN ARU,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,421.2/925 Tahun 2015,26-11-2015,421.2/956 Tahun 2015,26-11-2015,Lihat SK Operasional,2016-09-17 07,C,"15,000",1. -,2. -,Diesel,,,sdnsabirsijo@yahoo.com,,-6.573607700000,134.393846500000,6,14,10,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,879,6,0,0,0,2,3,0,1,6,0,0,0,2,4,0,6,0,1,2,3,0,0,0,0,3,3,1,1,1,1,1,1,,,
