prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FD4709-30F5-E011-982C-435E9C16B61C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104619,SD NEGERI 01 MENJALIN,30104619,Jl. Raya Menjalin,MENJALIN,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/262/HK-2011,17-09-1975,420/262/HK-2011,01-01-1975,Silakan Upload SK (link file tidak valid) => [786493-958424--],2023-02-23 10,B,"5,941",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn01menjalin@gmail.com,,.570100000000,109.319000000000,8,89,83,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,450,6,1,1,2,4,0,0,4,4,0,3,1,3,5,0,6,2,1,1,1,0,0,2,3,2,6,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/400A4809-30F5-E011-8523-890B143DF8EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104644,SD NEGERI 02 BENGKAWE,30104644,Jl. Bengkawe,BENGKAWE,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/262/HK-2011,28-12-2011,420/262/HK-2011,28-12-2011,Lihat SK Operasional,2023-03-10 06,C,"12,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.447555000000,109.347704000000,5,37,29,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,6,0,1,2,1,1,0,3,5,0,0,0,1,4,0,3,2,1,1,2,0,0,1,0,2,3,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30174809-30F5-E011-A740-691E304D488D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104629,SD NEGERI 03 TEMPOAK,30104629,Jl. Raya Tempoak,TEMPOAK,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/262/HK-211,01-01-1977,420/262/HK-211,28-12-2011,Lihat SK Operasional,2023-02-22 08,C,"30,000",1. Telkomsel Flash,2. -,PLN,,,sdntempoak@gmail.com,,.521300000000,109.243900000000,7,40,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,6,0,1,0,6,0,0,1,2,2,3,0,3,4,1,4,2,0,2,2,0,0,1,2,1,6,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50244809-30F5-E011-BF44-C3635252713D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104633,SD NEGERI 04 SEPAHAT,30104633,Jl. Raya Desa Sepahat,SEPAHAT,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/262/HK-2011,01-01-1974,420/262/HK-2011,01-01-1974,Lihat SK Operasional,2022-08-31 09,B,"7,200",1. Telkomsel Flash,2. Indosat IM3,PLN,,,sdnsepahat@gmail.com,,.310700000000,109.567600000000,8,94,106,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,450,9,0,1,0,5,1,0,2,3,1,4,0,4,4,1,5,2,1,0,4,0,1,0,2,2,6,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0314809-30F5-E011-AC32-C528425CF927,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104533,SD NEGERI 05 MENJALIN,30104533,Jl. Raya Pasar Menjalin Hilir,MENJALIN,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,5297/B-1/PEM/78,01-07-1978,,01-01-1910,Silakan Upload SK,,B,"6,300",1. -,2. -,PLN,,,sdnnollimamenjalin@yahoo.com,,.577700000000,109.329700000000,9,96,99,7,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,0,0,2,6,0,0,3,3,2,1,3,3,6,0,4,5,1,1,1,0,1,1,4,2,7,1,1,1,1,2,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E03E4809-30F5-E011-BBD7-73DBA0BA3B91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104513,SD NEGERI 06 NANGKA,30104513,Jl. Raya Nangka,NANGKA,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,01/01/1975,01-01-1975,,01-01-1910,Silakan Upload SK,,C,"6,000",1. -,2. -,PLN,,,,,.518700000000,109.296500000000,8,56,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,2,5,0,0,3,4,0,4,0,3,5,0,6,2,3,1,0,1,0,2,1,5,3,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E04B4809-30F5-E011-9E18-0523DEA33036,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104522,SD NEGERI 07 RABA,30104522,Jl. Desa Raba,RABA,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420 / 262 / HK - 2011,25-02-1978,420 / 262 / HK - 2011,01-01-1910,Lihat SK Operasional,2023-04-17 13,B,"47,700",1. -,2. -,PLN,,,sdn07.Raba20@gmail.com,http,.506700000000,109.321100000000,8,69,55,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,5,0,0,2,3,1,0,4,5,0,3,0,2,6,0,5,3,1,2,0,2,1,1,1,4,4,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00594809-30F5-E011-9BD8-2FCB641AB814,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104578,SD NEGERI 08 NYAWAN,30104578,Jl. Desa Nyawan,NANGKA,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,14-07-1980,,01-01-1910,Silakan Upload SK,,C,"4,380",1. -,2. -,PLN,0,,,,.540900000000,109.290500000000,5,65,64,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,7,0,0,0,0,2,0,3,5,0,0,0,0,5,0,3,2,1,1,0,1,1,1,0,3,2,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06D4809-30F5-E011-8BCF-3FA1ED06E963,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104546,SD NEGERI 09 SETUTUK,30104546,Jl. Setutuk,BENGKAWE,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/234/HK-2009,25-11-2009,420/234/HK-2009,25-11-2009,Lihat SK Operasional,2018-03-12 08,C,"4,500",1. -,2. Telkomsel Flash,PLN,,,sdnsetutuk09@gmail.com,,.448200000000,109.456100000000,6,50,45,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,4,0,1,0,3,0,0,3,3,1,2,0,1,5,1,3,2,0,0,1,0,0,2,3,5,1,1,1,1,1,1,1,,,
Kalimantan Barat,Kab. Landak,Menjalin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/807D4809-30F5-E011-9DBC-59A2E951076E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30104553,SD NEGERI 10 MARIA BAGAK,30104553,Jl. Maria Bagak,REES,KEC. MENJALIN,KAB. LANDAK,PROV. KALIMANTAN BARAT,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,01-01-1910,,01-01-1910,Silakan Upload SK,,C,"3,000",1. -,2. Telkomsel Flash,Tenaga Surya,0,0,sdn_maria@yahoo.co.id,,.501600000000,109.257500000000,6,30,21,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,6,0,0,2,4,1,0,1,2,2,2,0,1,5,0,2,4,1,0,1,0,0,1,3,4,2,1,1,1,1,1,1,,,
