prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2AC388EA-E846-4B4E-98CE-3C6174EF85C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648588,MTSS MUTIARA AL QUR`AN,10648588,JL. RAYA LAMA KELURAHAN SELANGIT,MUARA NILAU,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,SWASTA,MTs,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-3.136900000000,102.811300000000,0,14,7,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A00D4140-1526-E111-9778-452570933841,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644721,SDN 1 LUBUK NGIN,10644721,Lubuk Ngin,LUBUK NGIN,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,01/01/1972,01-01-1970,13121616730009,01-01-1910,Lihat SK Operasional,2020-01-15 12,B,"5,055",1. Axis,2. Telkomsel Flash,PLN,,,sdn1lubukngin@gmail.com,,-3.065300000000,102.758200000000,15,112,112,11,Sehari Penuh/6 hari,,2022/2023-2,900,14,0,1,7,9,3,0,3,7,2,5,1,7,8,0,12,3,0,3,3,1,1,5,2,2,13,SD 2013,Axis,2,2,2,2,2,1,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0876E40-1526-E111-B319-13346783AD29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10645185,SDN 1 SELANGIT,10645185,Jl. Sepiat Raya Lama Rt. 09 Rw.02,SELANGIT,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1952,,07-01-1957,Silakan Upload SK (link file tidak valid) => [543978-375444--],2021-11-19 16,B,"3,200",1. Telkomsel Flash,2. -,PLN,,,selangits@gmail.com,http,-3.139700000000,102.811100000000,10,108,99,7,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,7,0,0,3,3,0,5,2,7,3,0,7,3,2,1,1,0,0,3,3,3,7,SD 2013,Telkomsel Flash,1,1,1,2,1,1,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10607640-1526-E111-89A6-C5CE5B4EF050,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644722,SDN 2 LUBUK NGIN,10644722,Jl. Lintas Raya Km. 23,LUBUK NGIN,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,58/1.4.85/KPTS/KESRA,20-04-1985,420/373/KPTS/DISDIK/2017,27-12-2017,Lihat SK Operasional,2021-07-27 11,C,660,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,muhamadhadip112@gmail.com,,-3.119200000000,102.807200000000,10,34,39,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,4,3,0,3,7,0,3,0,3,7,0,10,0,1,3,2,0,2,2,0,4,6,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0927740-1526-E111-8171-BF429C772A53,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644720,SDN 2 SELANGIT,10644720,Km. 20 Kelurahan Selangit,SELANGIT,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,12/05/1980,12-05-1980,420/371/KTPS/DISDIK/2017,27-12-2017,Lihat SK Operasional,2021-12-21 17,B,"2,500",1. Telkomsel Flash,2. -,PLN,,,selangitsdn2@gmail.com,http,-3.141700000000,102.813400000000,10,54,60,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,7,1,0,2,3,0,5,2,8,2,0,10,0,1,0,1,0,1,5,2,3,7,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0207140-1526-E111-9B11-5F4FED1FD9C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644733,SDN BATU GANE,10644733,Dusun III Batu Gane,SELANGIT,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,31-03-1981,,01-01-1910,Silakan Upload SK,,C,"2,820",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnbatugane@gmail.com,http,-3.154800000000,102.691900000000,6,45,42,6,Pagi/6 hari,,2022/2023-2,900,7,0,1,0,1,3,0,2,6,0,0,0,0,6,0,6,0,0,2,3,1,0,0,0,4,2,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80457140-1526-E111-AA86-EFFC1FA49A11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644723,SDN DURIAN TERUNG,10644723,Jl Lintas Sumatera Km 25 Durian Terung,LUBUK NGIN BARU,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1977,,01-01-1910,Silakan Upload SK,,C,"7,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,d.terung@gmail.com,,-3.103200000000,102.821600000000,9,76,55,7,Pagi/6 hari,,2022/2023-2,900,5,0,1,0,7,1,0,1,2,1,6,0,6,3,0,8,1,0,2,2,0,1,2,2,2,7,SD 2013,Telkomsel Flash,1,1,2,1,1,1,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/204B4B95-2BF5-E011-A4C4-09F6242B8DCF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644732,SDN KARANG PANGGUNG,10644732,Desa Karang Panggung,KARANG PANGGUNG,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-04-1978,,01-01-1910,Silakan Upload SK,,B,"4,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnkparang@gmail.com,,-3.162100000000,102.712200000000,10,59,54,6,Pagi/6 hari,,2022/2023-2,90,3,0,1,2,7,2,0,1,3,0,7,0,5,5,0,9,1,0,0,2,2,0,4,2,6,4,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B06E40-1526-E111-86D2-233B374B367D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644731,SDN MUARA NILAU,10644731,Desa Muara Nilau,MUARA NILAU,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-12-1961,420/382/KPTS/DISDIK/2017,27-12-2017,Lihat SK Operasional,2023-02-22 08,B,"1,580",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnmuaranilau15@gmail.com,,-3.160600000000,102.716800000000,16,136,112,11,Pagi/6 hari,,2022/2023-2,900,7,0,2,0,8,3,0,5,10,2,3,1,4,12,0,15,1,1,3,6,0,1,2,3,8,8,SD 2013,Telkomsel Flash,2,1,2,2,2,2,,,
Sumatera Selatan,Kab. Musi Rawas,Selangit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00267340-1526-E111-8130-331D1800DAA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644734,SDN NAPAL MELINTANG,10644734,Desa Napal Melintang,NAPAL MELINTANG,KEC. SELANGIT,KAB. MUSI RAWAS,PROV. SUMATERA SELATAN,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1984,01-04-1984,420/385/KPTS/DISDIK/2017,27-12-2017,Lihat SK Operasional,2021-12-16 10,B,"7,500",1. Telkomsel Flash,2. -,PLN,,,sdnmelintang@gmail.com,http,-3.169100000000,102.681900000000,8,84,62,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,2,1,0,5,8,0,0,0,1,7,0,7,1,3,2,3,0,0,0,0,1,7,SD 2013,Telkomsel Flash,1,1,1,1,1,1,,,
