prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A37D6D78-2889-4802-85DB-CA492D70EC00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995882,SD ALAM KEBUN TUMBUH,69995882,Jl. Mawar No.79 RT.003/003,CURUG,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SEKOLAH ALAM KEBUN TUMBUH,AJ8844,421.2/1260/XII/2019-Pemb. SD,25-11-2019,421.1/0053/DPMPTSP/XII/2019,06-12-2019,Lihat SK Operasional,2022-03-10 15,A,"11,000",1. Telkom Speedy,2. Lainnya (Wavelan),PLN,,,salamkebuntumbuh@gmail.com,http,-6.400500000000,106.740800000000,15,82,30,7,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"4,400",7,0,1,4,0,0,11,7,15,0,0,0,0,15,0,6,9,10,3,1,1,0,0,0,6,9,2,1,1,1,1,1,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D6EB933-1DCD-42CF-BD32-2040EAB8F453,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709934,MIS AL HIDAYAH ARCO,60709934,JLN. KEMANG NO. 02 KOMPLEK ARCO,DUREN SERIBU,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,W.i/HL.008/392/1991,01-05-1994,W.i/PP.004.1/2074/1991,04-05-1994,Lihat SK Operasional,2019-11-15 11,A,0,,2.,,,,,,-6.438800000000,106.748400000000,0,232,180,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFA4CDAF-1CDE-468A-9A30-F398EA5DB5CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709935,MIS AL HIKMAH,60709935,JL. H.KENANA NO 72 RT. 02/08,BOJONGSARI BARU,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,AHU-0012663.AH.01.04.Tahun 2016,10-02-2016,Kd.10.22/IV/PP.01.01/X/2005,11-10-2005,Lihat SK Operasional,2021-08-22 11,B,0,,2.,,,,,,-6.373800000000,106.749700000000,0,185,140,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A42A060-8CE3-486F-BC01-0059EBA91CD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709936,MIS AL-ISHLAHIYAH,60709936,JL. MASJID AR-RAHMAT PARUNG KULON,BOJONG SARI,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,W.i/HK.008/392/1991,04-05-1991,32-76/MI/030/2010,21-06-2010,Lihat SK Operasional,2021-05-12 15,A,0,,2.,,,,,,-6.413900000000,106.735900000000,0,177,167,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0328DAC4-AFBD-4C2F-B130-8DA5E38CF9CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710013,MIS ARRAHMAN,60710013,JL. SAWANGAN ELOK RT. 02/08 NO. 116,SERUA,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.431100000000,106.738300000000,0,108,114,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78CCC4EF-A8F2-44CB-966A-DAF1A5B973CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709937,MIS EL ZIYAN,60709937,JL. H. SA`AL I RT. 01/01,SERUA,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.371200000000,106.739700000000,0,308,289,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66DBDD74-029F-40AE-9604-004ECAB7036F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710019,MIS HAYATUL ISLAMIYAH DUREN MEKAR,60710019,DUREN MEKAR,BOJONGSARI BARU,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,W.1/HK./008/392/1991,01-05-1991,W.1/HK./008/392/1991,04-05-1991,Lihat SK Operasional,2016-08-22 08,B,0,,2.,,,,,,-6.429336000000,106.770241000000,0,113,103,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BF1F7A9-5B51-43DF-8E83-BFBB8C313D01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60710020,MIS HIDAYATUL ATHFAL CURUG,60710020,JL. RAYA  CURUG Rt. 01/05 NO. 84,CURUG,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,W.i/PP.004.1/2042/1991,04-05-1991,W.i/PP.004.1/2042/1991,04-05-1991,Lihat SK Operasional,2020-01-15 12,A,0,,2.,,,,,,-6.369200000000,106.725200000000,0,258,280,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CA8F604-EF4A-46D8-B7A5-7B660E4AC91E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709938,MIS HIDAYATUL ATHFAL SERUA,60709938,JL. MANDOR TADJIR NO. 32 RT. 002/05 KEL.SERUA,SERUA,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,1/10/10/15/548,21-09-1984,W.i/HK.008/392/1991,01-05-1991,Lihat SK Operasional,2019-12-19 11,A,0,,2.,,,,,,-6.373800000000,106.733700000000,0,303,287,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Jawa Barat,Kota Depok,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A37BC076-9FF8-4470-8DE5-D566332DBE3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60709939,MIS MASYARIKUL ANWAR,60709939,JL. RAYA CURUG GG MASJID NURUL IMAN RT 03/09 KEL. CURUG,CURUG,KEC. BOJONGSARI,KOTA DEPOK,PROV. JAWA BARAT,SWASTA,MI,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.380400000000,106.724500000000,0,182,159,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
