prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/304857D9-2EF5-E011-BB9B-1BC9F28EAE81,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209079,SD NEGERI 1 TURPUK LIMBONG,10209079,Harian Boho,TURPUK LIMBONG,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,6/HP/22.15/1993,18-05-1993,,01-01-1910,Silakan Upload SK,,B,"1,824",1. Telkomsel Flash,2. Smartfren,PLN,,,sdnegeri1turpuklimbong@disdiksamosir.org,,2.557174100000,98.661496400000,4,74,70,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,7,0,1,2,3,0,0,1,2,1,1,0,3,1,0,3,1,0,1,0,1,0,2,0,1,3,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1087A2D8-2EF5-E011-ADC7-57191CCCFC30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208818,SD NEGERI 10 HUTAGALUNG,10208818,Hutagalung,HUTAGALUNG,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0,01-01-1977,,01-01-1910,Silakan Upload SK,,B,"13,500",1. -,2. Lainnya,PLN,,,sdn10hutagalung10208818@gmail.com,,2.432364100000,98.656359400000,6,70,81,6,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"1,300",7,0,1,0,4,1,0,1,4,0,1,1,3,3,0,5,1,0,2,1,1,0,1,1,0,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F08157D9-2EF5-E011-B7AA-AD06263E30EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208834,SD NEGERI 11 SIPARMAHAN,10208834,Sipardabuan,SIPARMAHAN,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1981,,01-01-1982,Silakan Upload SK,,B,"1,872",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn11siparmahan2@gmail.com,,2.514000000000,98.711400000000,6,52,40,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,990,6,0,1,0,5,0,0,1,4,1,1,0,5,1,0,4,2,1,1,1,0,0,3,0,0,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0A2A2D8-2EF5-E011-B637-8FBD34A03AB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10108930,SD NEGERI 12 HARIARAPINTU,10108930,"DESA HARIARAPINTU, Jln. Sidikalang-Dolok Sanggul, Kecamatan Harian, Kab. Samosir",HARIARAPINTU,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,15-07-1993,,01-01-1993,Silakan Upload SK,,B,"5,000",1. Lainnya,2. Lainnya,PLN,,,sdn12hariarapintu560@gmail.com,,2.559693400000,98.593746500000,13,160,120,12,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"1,300",12,0,1,2,10,1,0,2,4,3,6,0,9,4,0,12,1,1,1,5,3,0,1,2,2,11,2,2,2,2,2,2,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/807357D9-2EF5-E011-8A72-332D2A0F6EB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209080,SD NEGERI 2 TURPUK SIHOTANG,10209080,Harian Boho,TURPUK SIHOTANG,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1973,,05-01-1974,Silakan Upload SK,,C,"2,500",1. Telkomsel Flash,2. Lainnya,PLN,0,,sdn2turpuksihotang@gmail.com,http,2.550600000000,98.666300000000,7,33,17,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,1,5,1,0,1,3,1,2,1,5,2,0,6,1,1,2,2,0,0,1,1,1,6,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C8A1D8-2EF5-E011-A091-EB8B7DE53802,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209081,SD NEGERI 3 SOSOR DOLOK,10209081,Sosor Dolok,SOSOR DOLOK,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,6/HP/22.15/1993,01-01-1950,,01-01-1910,Silakan Upload SK,,B,"1,600",1. Telkomsel Flash,2. Lainnya,PLN,,,malaueva9@gmail.com,,2.543300000000,98.648200000000,7,33,47,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,000",6,0,1,1,5,2,0,0,2,2,3,0,4,3,0,7,0,0,2,0,1,0,3,1,3,4,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20D7A1D8-2EF5-E011-9EF1-1914CE62AE34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209082,SD NEGERI 4 JANJI MARTAHAN,10209082,Janji Martahan,JANJI MARTAHAN,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,05.J/04/1948,23-02-1987,,01-01-1910,Silakan Upload SK,,B,"2,400",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn4janjimartahan@gmail.com,http,2.544144800000,98.674078000000,7,23,22,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,2,5,1,0,1,2,0,3,2,5,2,0,2,5,0,0,0,1,2,1,3,2,5,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C05657D9-2EF5-E011-A9D0-AF1B48679B6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209083,SD NEGERI 5 PARTUNGKONAGINJANG,10209083,Baneara,PARTUNGKO NAGINJANG,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1955,,01-01-1910,Silakan Upload SK,,B,"9,600",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,0,,sdn5partungkonaginjang@gmail.com,,2.520700000000,98.638100000000,8,107,113,8,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,8,0,1,6,6,0,0,2,4,0,4,0,6,2,0,7,1,1,1,2,0,1,1,2,2,6,1,2,1,1,1,2,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0E5A1D8-2EF5-E011-9FB8-F1074D8F349C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209084,SD NEGERI 6 HARIARAPOHAN,10209084,Sihotang,HARIARA POHAN,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0140/042/SKT/2006,01-01-1955,,01-01-1955,Silakan Upload SK,,C,"3,900",1.,2.,PLN,,,,,2.525500000000,98.698400000000,8,28,36,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,7,0,1,1,6,2,0,0,3,0,2,3,7,1,0,6,2,0,1,2,0,0,0,5,1,7,1,1,1,1,1,1,,,
Sumatera Utara,Kab. Samosir,Harian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/206557D9-2EF5-E011-8A3A-F7366343F748,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209078,SD NEGERI 7 SIPARMAHAN,10209078,Siparmahan,SIPARMAHAN,KEC. HARIAN,KAB. SAMOSIR,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,900,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn7siparmahan2020@gmail.com,,2.519996600000,98.715730000000,7,24,18,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,12,0,0,0,4,1,0,2,4,2,1,0,3,4,0,6,1,1,1,3,1,0,1,0,0,7,1,1,1,1,1,1,,,
